Underlying,Name,Expected PnL,Cost of Strategy,Max_Profit,Max_Loss,Prob of Profit,Prob of Loss,Exp_Pnl/Max_Loss,Profit_Factor,Strategy_Delta,Strategy_Gamma,Strategy_Theta,Strategy_Vega,Strategy_Rho,Strike_1_type,Strike_1,Strike_1_alloc,Strike_2_type,Strike_2,Strike_2_alloc
ALB,Bull Call Spread,21.58,525.0,475.0,525.0,54.81,45.19,0.0411047619047619,0.9047619047619048,56.00000000000001,0.0,-2.0000000000000004,1.0000000000000002,1.0,Call,80.0,1.0,Call,90.0,-1.0
