Name,total_calls,termination,Prob Bearish,Prob Bullish,Direction_Price,F1,Stock_Last,F2,sigma1,Impl_Vol,sigma2
COP,12,True,0.6702972835762643,0.3297027164237357,Bullish,37.13790886270432,38.16,40.14095558372329,0.401578543343846,0.433,0.26331001013702093
COST,13,True,0.9894887301907781,0.010511269809221901,Bullish,346.5098216087347,344.61,172.305,0.16345188632245453,0.23149999999999998,0.01
CSCO,7,True,1.0,0.0,Bullish,42.27346334634678,42.25,57.67552819321467,0.21750683652594494,0.2495,0.2798827994156494
CVS,13,True,0.6822471229203705,0.3177528770796295,Bullish,62.835861631955986,63.94,66.26335410964764,0.20211076778061188,0.25239999999999996,0.11589777452500608
CVX,18,True,0.503085117706473,0.496914882293527,Bullish,82.38694000714649,85.08,87.76499555641358,0.3213792416178989,0.3563,0.20760637458285128
DD,15,True,0.059024967422946585,0.9409750325770534,Bearish,50.82324513412427,55.14,55.48179986718146,0.9270868095739934,0.354,0.29079913134541885
DIS,15,True,0.616869797984737,0.38313020201526304,Bullish,126.77803498121806,127.44,128.54317178801082,0.31199780102193025,0.30879999999999996,0.15788207669222695
DOW,14,True,0.17514976061104015,0.8248502393889598,Bearish,40.22490196920079,43.59,43.638686555756635,0.9290923314450468,0.4122,0.2310334752323255
EMR,7,True,0.7961361816326552,0.2038638183673448,Bullish,67.11835957819392,67.86,71.07403044857803,0.27076067469292303,0.3018,0.01
FDX,14,True,0.24846685744713085,0.7515331425528692,Bearish,203.628986011769,210.49,211.9378376999379,0.5336946777338323,0.44049999999999995,0.23980925389430122
GD,10,True,0.5418446834169813,0.45815531658301867,Bullish,144.28639416210322,149.81,156.32103048303605,0.14815188613918087,0.2566,0.01
GILD,10,True,0.5934422974898919,0.40655770251010814,Bullish,66.30589245474138,66.5,66.82382158440201,0.3469527233168347,0.3006,0.15977300947979514
GS,9,True,0.08885400134011824,0.9111459986598818,Bearish,197.11512539137837,202.43,201.74240460756639,0.748302498812653,0.3096,0.24296713535763043
HD,12,True,0.06185758799415546,0.9381424120058446,Bearish,272.87873245637496,283.23,282.9347364992738,0.99,0.2736,0.1952141765186204
HON,7,True,0.8720289598242367,0.12797104017576333,Bullish,157.65893075465274,157.5,160.01719945417983,0.11521555880974768,0.2711,0.99
IBM,12,True,0.8256075005017983,0.17439249949820168,Bullish,124.86798428460747,123.16,115.76194789278352,0.1552523556895996,0.2596,0.01
INTC,12,True,0.03967784149793052,0.9603221585020695,Bearish,48.4070534254838,49.28,49.339498937341,0.99,0.3147,0.24560782267275796
JPM,22,True,0.4542276592782788,0.5457723407217212,Bearish,97.22954634798987,97.32,97.4746116782533,0.42603209871780534,0.35509999999999997,0.19190584125045224
KHC,9,True,0.11300603291938943,0.8869939670806106,Bearish,31.86144648537656,34.56,34.49127956624041,0.7919227997104085,0.3418,0.2103036003333778
KO,9,True,1.0,0.0,Bullish,47.30140232085394,47.28,64.54105876761597,0.18746350647752108,0.24100000000000002,0.2798827919741305
LLY,13,True,0.7767277637732563,0.22327223622674375,Bullish,148.3837356978452,149.26,152.04769493760057,0.31528926279699465,0.30920000000000003,0.05457839949907478
LMT,7,True,0.10244987691730419,0.8975501230826958,Bearish,363.82261602136583,389.57,389.9673126329492,0.99,0.25489999999999996,0.11840952895463372
LOW,7,True,0.055337950648675735,0.9446620493513243,Bearish,152.31091460985985,161.72,162.31590073105954,0.8259655376924149,0.2927,0.2150413841343519
MA,15,True,0.09537126502697058,0.9046287349730294,Bearish,332.4663676175755,337.1,337.7374918392048,0.3688188513508064,0.2822,0.22682555872952756
MCD,8,True,0.04750475651737222,0.9524952434826278,Bearish,202.7380890410851,211.57,210.93029601037833,0.99,0.23260000000000003,0.15943363985084252
MDLZ,9,True,0.006853709879394547,0.9931462901206054,Bearish,37.28514840528384,57.47,57.62947351627786,0.5670618180171162,0.217,0.15599058004819777
MDT,18,True,0.11955325939427694,0.880446740605723,Bearish,89.41046500517297,98.73,100.05810642060516,0.39973585233684417,0.30510000000000004,0.25010168474236705
MET,10,True,0.4189194908092272,0.5810805091907728,Bearish,34.8713900148247,37.28,39.10029104035997,0.06887967675267614,0.3685,0.17774852163381666
MMM,7,True,1.0,0.0,Bullish,161.93392628571735,161.71,157.41293781951254,0.23237459724742202,0.2666,0.01
MO,11,True,0.0012634794089649937,0.998736520591035,Bearish,21.73,43.46,43.51043270226653,0.01,0.3094,0.22330509560753012
MRK,14,True,0.2492429099856031,0.7507570900143969,Bearish,80.30700546675426,84.98,86.54018138839346,0.07963278876242397,0.2491,0.1640520858748259
MS,13,True,0.7575039079043088,0.24249609209569123,Bullish,50.87427701937272,51.1,51.86841538924182,0.36424472502267846,0.3283,0.10632469854996884
MSFT,11,True,0.5600735909198,0.4399264090802,Bullish,211.96633825142467,213.02,214.8591894547367,0.3760452704715063,0.336,0.15154842746493613
NKE,13,True,0.04974392199039305,0.950256078009607,Bearish,107.41123440333257,109.75,109.64159064761178,0.99,0.3,0.22589926943562924
NVDA,23,True,0.9880889994960345,0.011911000503965541,Bullish,504.94301739358986,507.34,692.6469293722945,0.44775429548161316,0.4722,0.27988341672229305
PEP,11,True,0.5190333932253232,0.48096660677467684,Bullish,134.20053687242242,136.46,137.50706989030604,0.24965572248222626,0.2097,0.1017712848708175
PG,10,True,0.870784245492023,0.12921575450797695,Bullish,138.45648930098878,137.44,132.13910185285727,0.1191391834800513,0.18899999999999997,0.17607296492106228
PM,14,True,0.2647792512397937,0.7352207487602063,Bearish,74.9307138033911,78.06,79.19193021629108,0.21469791077837735,0.2426,0.1410821785637903
QCOM,18,True,0.1415143373387362,0.8584856626612638,Bearish,109.33144109895186,113.0,113.1249957711291,0.99,0.4052,0.24878259216218318
RTX,14,True,0.5784265945912609,0.4215734054087391,Bullish,57.965470170803925,60.27,63.82553889882875,0.1179131647211658,0.3577,0.01
SBUX,17,True,0.030286233266962087,0.9697137667330379,Bearish,66.1974588167271,77.07,77.4583425448785,0.99,0.2858,0.2134636832572907
SO,10,True,0.5548261908350501,0.44517380916494986,Bullish,51.59773835015689,52.37,53.47773251342021,0.25176280276705787,0.2491,0.12131404457552397
T,5,True,0.005504944701677924,0.994495055298322,Bearish,19.25931122280346,29.69,29.762979381728876,0.5670198767620298,0.22010000000000002,0.15543607419875252
TXN,16,True,0.3249305547233984,0.6750694452766016,Bearish,132.54936310150293,140.33,143.99499388290434,0.13866041309499327,0.2838,0.16849551932685464
UNH,15,True,0.34141620628927505,0.658583793710725,Bearish,306.31759961667706,314.14,318.27595684156506,0.3759967944827026,0.3043,0.1306936174915635
UNP,9,True,0.3482257887753046,0.6517742112246954,Bearish,186.7950261769812,191.57,192.66052138988277,0.4291318247999384,0.2925,0.1375273627137262
USB,10,True,0.06441677726488565,0.9355832227351144,Bearish,32.1744028774204,35.21,35.435128583072846,0.9861050736950865,0.386,0.2889028364157565
V,8,True,0.9727703323179371,0.02722966768206292,Bullish,203.92525879727023,204.13,211.43540528273013,0.22091487004520935,0.26940000000000003,0.6744921763982448
VZ,5,True,0.006021620097776794,0.9939783799022232,Bearish,38.26443787222778,58.99,59.09949894223453,0.5670560286190462,0.1855,0.11633150430371277
WBA,11,True,0.37163521276769285,0.6283647872323072,Bearish,36.95202223748467,39.46,40.996286267224164,0.01,0.35240000000000005,0.2033957437091023
WFC,8,True,0.8860548378103763,0.1139451621896237,Bullish,23.548426455497083,23.64,24.41327578629169,0.41895322076333463,0.4728,0.05477064430231293
XOM,13,True,0.3320546726910159,0.6679453273089841,Bearish,40.00092227172461,41.01,41.60392680534393,0.49798873892382917,0.39909999999999995,0.21424135178265674
