Underlying,Name,Expected PnL,Cost of Strategy,Max_Profit,Max_Loss,Prob of Profit,Prob of Loss,Exp_Pnl/Max_Loss,Strategy_Delta,Strategy_Gamma,Strategy_Theta,Strategy_Vega,Strategy_Rho,C_120.0,C_121.0,C_122.0,C_123.0,C_124.0,C_125.0,C_126.0,C_127.0,C_128.0,C_129.0,C_130.0,C_131.0,C_132.0,P_120.0,P_121.0,P_122.0,P_123.0,P_124.0,P_125.0,P_126.0,P_127.0,P_128.0,P_129.0,P_130.0,P_131.0,P_132.0
PG,Bear Call Spread,-75.2,-60.000000000000014,60.000000000000014,240.0,47.62,52.38,-0.31333333333333335,-18.0,-2.0000000000000004,1.9999999999999991,-1.9999999999999991,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PG,Bear Call Spread,-83.55,-135.0,135.0,265.0,40.91,59.09,-0.31528301886792454,-25.000000000000007,0.0,0.9999999999999996,-0.9999999999999996,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PG,Bear Call Spread,-60.91,-112.0,112.0,188.0,40.21,59.79,-0.32398936170212767,-22.000000000000004,1.0000000000000009,1.9999999999999991,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PG,Bear Call Spread,-188.68,-320.99999999999994,320.99999999999994,579.0,36.7,63.3,-0.3258721934369603,-63.0,0.0,-4.000000000000001,2.0000000000000004,-1.9999999999999998,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PG,Bear Call Spread,-43.78,-76.0,76.0,124.0,39.04,60.96,-0.3530645161290323,-13.000000000000005,1.0000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PG,Bear Call Spread,-79.11,-78.0,78.0,222.0,42.56,57.44,-0.3563513513513514,-19.0,0.0,2.0000000000000004,-0.9999999999999996,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PG,Bear Call Spread,-183.25,-289.99999999999994,289.99999999999994,510.00000000000006,36.49,63.51,-0.359313725490196,-57.00000000000001,0.9999999999999996,-5.0,3.0,-1.9999999999999998,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PG,Bear Call Spread,-64.16,-123.99999999999994,123.99999999999994,176.00000000000006,36.7,63.3,-0.3645454545454544,-18.000000000000004,0.9999999999999996,-1.0000000000000009,0.9999999999999996,-0.9999999999999999,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PG,Bear Call Spread,-160.6,-266.99999999999994,266.99999999999994,433.00000000000006,36.34,63.66,-0.3709006928406466,-54.0,2.0000000000000004,-4.000000000000001,3.9999999999999996,-1.9999999999999998,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PG,Bear Call Spread,-143.47,-230.99999999999994,230.99999999999994,369.00000000000006,36.22,63.78,-0.3888075880758807,-45.0,2.0000000000000004,-6.0,3.9999999999999996,-0.9999999999999999,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PG,Bear Call Spread,-56.46,-55.0,55.0,145.0,41.69,58.31,-0.3893793103448276,-15.999999999999998,1.0000000000000009,3.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PG,Bear Call Spread,-23.7,-39.99999999999994,39.99999999999994,60.00000000000006,36.26,63.74,-0.39499999999999963,-6.000000000000005,0.9999999999999996,0.0,0.9999999999999996,-0.9999999999999999,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PG,Bear Call Spread,-69.77,-29.0,29.0,171.0,45.72,54.28,-0.4080116959064327,-12.0,-1.0000000000000009,0.9999999999999996,-0.9999999999999996,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PG,Bear Call Spread,-231.72,-262.0,262.0,538.0,36.06,63.94,-0.4307063197026022,-65.99999999999999,7.000000000000001,-7.000000000000001,9.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PG,Bear Call Spread,-28.02,-35.0,35.0,65.0,36.78,63.22,-0.4310769230769231,-5.999999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PG,Bear Call Spread,-214.59,-226.0,226.0,474.0,36.02,63.98,-0.45272151898734175,-57.00000000000001,7.000000000000001,-9.0,9.0,2.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PG,Bear Call Spread,-65.46,-59.0,59.0,141.0,37.08,62.92,-0.46425531914893614,-12.0,0.0,-1.0000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PG,Bear Call Spread,-129.69,-124.99999999999994,124.99999999999994,275.00000000000006,36.02,63.98,-0.4715999999999999,-31.999999999999996,0.9999999999999996,-6.0,3.9999999999999996,-0.9999999999999999,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PG,Bear Call Spread,-167.14,-148.99999999999994,148.99999999999994,351.00000000000006,36.05,63.95,-0.4761823361823361,-38.0,0.9999999999999996,-7.000000000000001,3.9999999999999996,-0.9999999999999999,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PG,Bear Call Spread,-39.34,-19.0,19.0,81.0,40.55,59.45,-0.48567901234567906,-7.000000000000001,1.0000000000000009,1.0000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PG,Bear Call Spread,-47.13,-6.0,6.0,94.0,44.04,55.96,-0.5013829787234043,-8.999999999999996,0.0,1.9999999999999991,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PG,Bear Call Spread,-244.58,-119.0,119.0,481.0,36.19,63.81,-0.5084823284823285,-59.00000000000001,1.0000000000000009,-6.000000000000001,6.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PG,Bear Call Spread,-238.25,-144.0,144.0,456.0,35.97,64.03,-0.5224780701754386,-50.0,6.0,-10.0,9.0,2.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PG,Bear Call Spread,-200.81,-120.0,120.0,380.0,35.97,64.03,-0.5284473684210527,-43.99999999999999,6.0,-9.0,9.0,2.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PG,Bear Call Spread,-126.67,-64.99999999999994,64.99999999999994,235.00000000000006,35.98,64.02,-0.5390212765957445,-26.0,0.9999999999999996,-6.0,3.9999999999999996,-0.9999999999999999,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PG,Bear Call Spread,-227.45,-83.0,83.0,417.0,36.1,63.9,-0.5454436450839328,-50.0,1.0000000000000009,-8.0,6.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PG,Bear Call Spread,-197.79,-60.0,60.0,340.0,35.96,64.04,-0.581735294117647,-38.0,6.0,-9.0,9.0,2.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PG,Bear Put Spread,-41.59,301.0,399.0000000000007,301.0,36.56,63.44,-0.13817275747508306,-42.99999999999999,3.0000000000000004,-3.9999999999999996,3.9999999999999996,-1.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
PG,Bear Put Spread,-30.81,210.0,290.0,210.0,36.12,63.88,-0.1467142857142857,-28.999999999999996,3.0000000000000004,-3.9999999999999996,3.9999999999999996,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
