Underlying,Name,Expected PnL,Cost of Strategy,Max_Profit,Max_Loss,Prob of Profit,Prob of Loss,Exp_Pnl/Max_Loss,Strategy_Delta,Strategy_Gamma,Strategy_Theta,Strategy_Vega,Strategy_Rho,C_149.0,C_150.0,C_152.5,C_155.0,C_157.5,C_160.0,C_162.5,C_165.0,C_167.5,C_170.0,P_149.0,P_150.0,P_152.5,P_155.0,P_157.5,P_160.0,P_162.5,P_165.0,P_167.5,P_170.0
LLY,Bear Call Spread,-107.04,-350.0,350.0,400.0,37.61,62.39,-0.2676,-27.0,1.0000000000000002,0.0,0.9999999999999996,-0.9999999999999999,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LLY,Bear Call Spread,-111.44,-605.0,605.0,395.0,30.71,69.29,-0.28212658227848103,-31.000000000000007,2.0,-5.000000000000002,3.9999999999999996,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LLY,Bear Call Spread,-85.4,-200.0,200.0,300.0,40.52,59.48,-0.2846666666666667,-17.999999999999993,1.0000000000000002,1.0000000000000009,0.0,-0.9999999999999999,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LLY,Bear Call Spread,-103.8,-409.99999999999994,409.99999999999994,340.00000000000006,32.34,67.66,-0.30529411764705877,-25.0,1.0000000000000002,-2.0000000000000018,1.9999999999999991,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LLY,Bear Call Spread,-136.17,-665.0,665.0,435.0,29.64,70.36,-0.31303448275862067,-34.0,2.0,-6.000000000000001,3.9999999999999996,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LLY,Bear Call Spread,-61.16,-70.0,70.0,180.0,44.71,55.29,-0.33977777777777773,-8.999999999999996,0.0,1.0000000000000009,0.0,-0.9999999999999999,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LLY,Bear Call Spread,-90.88,-235.00000000000006,235.00000000000006,264.99999999999994,34.26,65.74,-0.3429433962264152,-18.000000000000004,1.0000000000000002,-1.0000000000000009,0.9999999999999996,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LLY,Bear Call Spread,-107.2,-455.0,455.0,295.0,26.76,73.24,-0.36338983050847457,-22.000000000000007,0.9999999999999999,-5.000000000000002,3.9999999999999996,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LLY,Bear Call Spread,-131.93,-515.0,515.0,335.0,25.73,74.27,-0.3938208955223881,-25.0,0.9999999999999999,-6.000000000000001,3.9999999999999996,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LLY,Bear Call Spread,-99.56,-259.9999999999999,259.9999999999999,240.0000000000001,28.32,71.68,-0.41483333333333317,-16.000000000000004,0.0,-2.0000000000000018,1.9999999999999991,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
