Underlying,Name,Expected PnL,Cost of Strategy,Max_Profit,Max_Loss,Prob of Profit,Prob of Loss,Exp_Pnl/Max_Loss,Strategy_Delta,Strategy_Gamma,Strategy_Theta,Strategy_Vega,Strategy_Rho,C_141.0,C_142.0,C_143.0,C_144.0,C_145.0,C_146.0,C_147.0,C_148.0,C_149.0,C_150.0,C_152.5,C_155.0,C_157.5,P_141.0,P_142.0,P_143.0,P_144.0,P_145.0,P_146.0,P_147.0,P_148.0,P_149.0,P_150.0,P_152.5,P_155.0,P_157.5
GD,Bear Put Spread,-208.37,660.0,340.0,660.0,34.12,65.35,-0.3157121212121212,-40.0,1.0000000000000002,4.000000000000001,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
GD,Bear Put Spread,-111.96,350.0,200.0,350.0,37.95,61.52,-0.3198857142857143,-24.0,0.0,0.0,0.0,-0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0
GD,Bear Put Spread,-236.93,670.0,230.0,670.0,33.5,65.97,-0.3536268656716418,-42.99999999999999,-1.0000000000000002,-1.9999999999999991,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
GD,Bear Put Spread,-102.65,264.99999999999994,335.00000000000006,264.99999999999994,27.58,71.89,-0.3873584905660378,-23.0,1.0000000000000002,-1.9999999999999991,2.0000000000000004,-1.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
GD,Bear Put Spread,-110.77,284.99999999999994,415.00000000000006,284.99999999999994,26.47,73.0,-0.3886666666666667,-26.0,1.0000000000000002,-1.9999999999999991,2.0000000000000004,-1.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
GD,Bear Put Spread,-248.97,630.0,70.0,630.0,36.01,63.45,-0.3951904761904762,-32.99999999999999,-1.0000000000000002,-0.9999999999999996,-0.9999999999999996,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0
GD,Bear Put Spread,-121.2,304.99999999999994,495.00000000000006,304.99999999999994,25.39,74.07,-0.39737704918032796,-28.999999999999996,1.0000000000000002,-3.0,3.0,-1.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
GD,Bear Put Spread,-128.39,319.99999999999994,580.0,319.99999999999994,24.86,74.6,-0.40121875,-30.0,2.0,-3.0,3.0,-1.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
GD,Bear Put Spread,-229.26,510.0,240.0,510.0,28.14,71.32,-0.44952941176470584,-28.999999999999996,1.0000000000000002,1.9999999999999991,0.9999999999999996,-0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
GD,Bear Put Spread,-96.94,195.0,305.0,195.0,20.9,78.56,-0.4971282051282051,-15.0,2.0000000000000004,2.0000000000000004,2.0000000000000004,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
GD,Bear Put Spread,-114.55,230.0,470.0,230.0,19.55,79.92,-0.49804347826086953,-19.0,3.0000000000000004,0.9999999999999996,3.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
GD,Bear Put Spread,-107.37,215.0,385.0,215.0,19.99,79.47,-0.4993953488372093,-18.0,2.0000000000000004,0.9999999999999996,3.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
GD,Bear Put Spread,-88.82,175.0,225.0,175.0,21.85,77.62,-0.5075428571428571,-12.0,2.0000000000000004,2.0000000000000004,2.0000000000000004,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
GD,Bear Put Spread,-124.49,229.99999999999994,70.00000000000006,229.99999999999994,29.87,69.59,-0.5412608695652175,-13.0,0.0,-0.9999999999999981,0.0,-0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0
GD,Bear Put Spread,-103.37,190.0,410.0,190.0,17.06,82.41,-0.5440526315789473,-17.0,2.0,-2.0000000000000018,3.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
GD,Bear Put Spread,-96.18,175.0,325.0,175.0,17.45,82.01,-0.5496000000000001,-15.999999999999998,1.0000000000000002,-2.0000000000000018,3.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
GD,Bear Put Spread,-85.75,155.0,245.0,155.0,18.27,81.2,-0.5532258064516129,-12.999999999999998,1.0000000000000002,-1.0000000000000009,2.0000000000000004,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
GD,Bear Put Spread,-189.36,340.0,460.0,340.0,19.11,80.35,-0.5569411764705883,-26.0,2.0,-5.000000000000002,3.0,-1.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
GD,Bear Put Spread,-182.18,325.0,375.0,325.0,19.55,79.92,-0.5605538461538462,-25.0,1.0000000000000002,-5.000000000000002,3.0,-1.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
GD,Bear Put Spread,-171.74,305.0,295.0,305.0,20.44,79.02,-0.5630819672131148,-22.0,1.0000000000000002,-4.000000000000001,2.0000000000000004,-1.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
GD,Bear Put Spread,-163.62,285.0,215.0,285.0,21.37,78.09,-0.5741052631578948,-19.0,1.0000000000000002,-4.000000000000001,2.0000000000000004,-1.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
GD,Bear Put Spread,-77.63,135.0,165.0,135.0,19.11,80.35,-0.575037037037037,-9.999999999999998,1.0000000000000002,-1.0000000000000009,2.0000000000000004,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
GD,Bear Put Spread,-58.39,99.99999999999994,5.684341886080802e-14,99.99999999999994,37.95,61.52,-0.5839000000000003,-3.9999999999999982,0.0,2.0000000000000018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0
GD,Bear Put Spread,-241.79,389.99999999999994,110.00000000000006,389.99999999999994,21.37,78.09,-0.619974358974359,-18.0,1.0000000000000002,1.0000000000000009,0.9999999999999996,-0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
GD,Bear Put Spread,-106.7,170.0,330.0,170.0,14.19,85.28,-0.6276470588235294,-9.000000000000002,3.0000000000000004,1.9999999999999991,2.0000000000000004,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GD,Bear Put Spread,-99.52,155.0,245.0,155.0,14.52,84.95,-0.6420645161290323,-8.000000000000002,2.0000000000000004,1.9999999999999991,2.0000000000000004,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GD,Bear Put Spread,-89.08,135.0,165.0,135.0,15.2,84.26,-0.6598518518518518,-5.000000000000002,2.0000000000000004,3.0,1.0000000000000009,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GD,Bear Put Spread,-60.55,90.0,210.0,90.0,10.8,88.66,-0.6727777777777777,-7.000000000000001,0.9999999999999999,-1.0000000000000009,0.9999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GD,Bear Put Spread,-80.97,115.0,85.0,115.0,15.92,83.54,-0.7040869565217391,-2.0000000000000018,2.0000000000000004,3.0,1.0000000000000009,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GD,Bear Put Spread,-53.36,75.0,125.0,75.0,11.04,88.42,-0.7114666666666667,-6.0,0.0,-1.0000000000000009,0.9999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GD,Bear Put Spread,-62.38,80.0,120.0,80.0,8.91,90.56,-0.77975,-4.000000000000001,0.9999999999999999,-1.0000000000000009,0.9999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GD,Bear Put Spread,-42.93,55.0,45.0,55.0,11.55,87.91,-0.7805454545454545,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GD,Bear Put Spread,-42.0,50.0,50.0,50.0,7.75,91.71,-0.84,-1.0000000000000009,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GD,Bear Put Spread,-55.2,65.0,35.0,65.0,9.09,90.37,-0.8492307692307692,-3.0,0.0,-1.0000000000000009,0.9999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
