Underlying,Name,Expected PnL,Cost of Strategy,Max_Profit,Max_Loss,Prob of Profit,Prob of Loss,Exp_Pnl/Max_Loss,Strategy_Delta,Strategy_Gamma,Strategy_Theta,Strategy_Vega,Strategy_Rho,C_124.0,C_125.0,C_126.0,C_127.0,C_128.0,C_129.0,C_130.0,C_131.0,C_132.0,C_133.0,C_134.0,C_135.0,C_136.0,C_137.0,C_138.0,P_124.0,P_125.0,P_126.0,P_127.0,P_128.0,P_129.0,P_130.0,P_131.0,P_132.0,P_133.0,P_134.0,P_135.0,P_136.0,P_137.0,P_138.0
WMT,Bear Call Spread,-83.86,-496.0,496.0,704.0,45.64,54.36,-0.11911931818181819,-58.00000000000001,0.0,-0.9999999999999996,0.0,-1.9999999999999998,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WMT,Bear Call Spread,-63.55,-476.0,476.0,524.0,44.32,55.68,-0.12127862595419847,-52.0,1.0000000000000002,-1.9999999999999991,0.9999999999999996,-1.9999999999999998,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WMT,Bear Call Spread,-96.78,-656.0,656.0,744.0,42.99,57.01,-0.13008064516129034,-63.99999999999999,1.0000000000000002,-0.9999999999999996,1.0000000000000009,-1.9999999999999998,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WMT,Bear Call Spread,-70.2,-162.0,162.0,538.0,56.86,43.14,-0.1304832713754647,-32.0,-1.9999999999999998,2.0000000000000004,-3.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WMT,Bear Call Spread,-82.61,-271.0,271.0,629.0,50.3,49.7,-0.13133545310015898,-44.0,-1.9999999999999998,0.9999999999999996,-1.9999999999999991,-1.9999999999999998,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WMT,Bear Call Spread,-78.67,-211.0,211.0,589.0,52.95,47.05,-0.1335653650254669,-37.99999999999999,-1.9999999999999998,2.0000000000000004,-3.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WMT,Bear Call Spread,-98.59,-566.0,566.0,734.0,43.65,56.35,-0.13431880108991825,-62.999999999999986,0.0,-2.0000000000000004,1.0000000000000009,-1.9999999999999998,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WMT,Bear Call Spread,-93.31,-405.99999999999994,405.99999999999994,694.0,46.31,53.69,-0.13445244956772334,-55.00000000000001,-1.0000000000000002,0.0,-0.9999999999999996,-1.9999999999999998,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WMT,Bear Call Spread,-12.14,-10.0,10.0,90.0,75.97,24.03,-0.1348888888888889,-5.000000000000002,-1.0000000000000002,1.9999999999999991,-0.9999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WMT,Bear Call Spread,-76.48,-636.0,636.0,564.0,41.67,58.33,-0.13560283687943264,-57.99999999999999,2.0000000000000004,-1.9999999999999991,2.0000000000000004,-1.9999999999999998,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WMT,Bear Call Spread,-92.67,-330.99999999999994,330.99999999999994,669.0,47.64,52.36,-0.13852017937219732,-46.0,0.0,3.0,-1.9999999999999991,-1.9999999999999998,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WMT,Bear Call Spread,-62.31,-251.0,251.0,449.0,48.97,51.03,-0.1387750556792873,-38.0,-0.9999999999999996,0.0,-0.9999999999999996,-1.9999999999999998,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WMT,Bear Call Spread,-49.89,-142.0,142.0,358.0,55.56,44.44,-0.13935754189944136,-26.0,-0.9999999999999996,1.0000000000000009,-2.0000000000000004,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WMT,Bear Call Spread,-78.29,-546.0,546.0,554.0,42.33,57.67,-0.14131768953068594,-56.99999999999999,1.0000000000000002,-3.0,2.0000000000000004,-1.9999999999999998,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WMT,Bear Call Spread,-73.0,-385.99999999999994,385.99999999999994,514.0,44.98,55.02,-0.14202334630350194,-49.0,0.0,-0.9999999999999996,0.0,-1.9999999999999998,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WMT,Bear Call Spread,-69.37,-112.0,112.0,488.0,60.03,39.97,-0.1421516393442623,-26.0,-1.9999999999999998,2.0000000000000004,-3.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WMT,Bear Call Spread,-58.36,-191.0,191.0,409.0,51.63,48.37,-0.14268948655256725,-31.999999999999996,-0.9999999999999996,1.0000000000000009,-2.0000000000000004,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
