Underlying,Name,Expected PnL,Cost of Strategy,Max_Profit,Max_Loss,Prob of Profit,Prob of Loss,Exp_Pnl/Max_Loss,Strategy_Delta,Strategy_Gamma,Strategy_Theta,Strategy_Vega,Strategy_Rho,C_35.5,C_36.0,C_36.5,C_37.0,C_37.5,C_38.0,C_38.5,C_39.0,C_40.0,P_35.5,P_36.0,P_36.5,P_37.0,P_37.5,P_38.0,P_38.5,P_39.0,P_40.0
PFE,Bear Call Spread,-18.13,-134.99999999999997,134.99999999999997,115.00000000000003,38.96,57.99,-0.15765217391304343,-30.0,3.0,-1.0000000000000002,0.9999999999999999,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PFE,Bear Call Spread,-24.38,-147.99999999999997,147.99999999999997,152.00000000000003,40.46,56.49,-0.16039473684210523,-36.0,1.9999999999999991,0.0,0.9999999999999999,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PFE,Bear Call Spread,-9.89,-40.0,40.0,60.0,46.49,50.45,-0.16483333333333333,-13.000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PFE,Bear Call Spread,-16.14,-53.0,53.0,97.0,48.0,48.95,-0.16639175257731958,-19.000000000000007,-1.0000000000000009,1.0000000000000002,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PFE,Bear Call Spread,-13.12,-79.0,79.0,71.0,37.47,59.48,-0.1847887323943662,-19.000000000000007,2.0000000000000004,-1.0000000000000002,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PFE,Bear Call Spread,-14.17,-28.0,28.0,72.0,52.48,44.46,-0.19680555555555557,-12.0,-1.0000000000000009,1.0000000000000002,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PFE,Bear Call Spread,-9.21,-56.0,56.0,44.0,34.53,62.41,-0.20931818181818185,-12.0,2.0000000000000004,-1.0000000000000002,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PFE,Bear Call Spread,-19.91,-109.99999999999997,109.99999999999997,90.00000000000003,34.53,62.41,-0.22122222222222215,-24.0,3.0,-1.0000000000000002,0.9999999999999999,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PFE,Bear Call Spread,-7.92,-15.0,15.0,35.0,51.0,45.95,-0.22628571428571428,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PFE,Bear Call Spread,-9.16,-10.0,10.0,40.0,56.85,40.09,-0.229,-6.0,-1.0000000000000009,1.0000000000000002,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PFE,Bear Call Spread,-13.51,-44.0,44.0,56.0,40.46,56.49,-0.24125,-13.0,1.0000000000000009,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PFE,Bear Call Spread,-11.63,-4.0,4.0,46.0,63.75,33.19,-0.25282608695652176,-4.999999999999999,-0.9999999999999996,0.0,-0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PFE,Bear Call Spread,-15.99,-86.99999999999997,86.99999999999997,63.00000000000003,31.66,65.29,-0.2538095238095237,-16.999999999999993,3.0,-1.0000000000000002,0.9999999999999999,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PFE,Bear Call Spread,-9.59,-21.0,21.0,29.0,35.99,60.95,-0.3306896551724138,-5.999999999999995,1.0000000000000009,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PFE,Bear Call Spread,-11.67,-15.0,15.0,35.0,43.47,53.48,-0.3334285714285714,-7.000000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
