Underlying,Name,Expected PnL,Cost of Strategy,Max_Profit,Max_Loss,Prob of Profit,Prob of Loss,Exp_Pnl/Max_Loss,Strategy_Delta,Strategy_Gamma,Strategy_Theta,Strategy_Vega,Strategy_Rho,C_39.5,C_40.0,C_40.5,C_41.0,C_41.5,C_42.0,C_42.5,C_43.0,C_43.5,C_44.0,P_39.5,P_40.0,P_40.5,P_41.0,P_41.5,P_42.0,P_42.5,P_43.0,P_43.5,P_44.0
MO,Bear Put Spread,-15.79,48.00000000000003,1.9999999999999716,48.00000000000003,60.71,39.29,-0.32895833333333313,-8.999999999999996,-1.0000000000000009,0.0,-0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0
MO,Bear Put Spread,-15.22,44.0,6.0,44.0,55.08,44.92,-0.34590909090909094,-7.000000000000006,-0.9999999999999981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0
MO,Bear Put Spread,-13.79,39.000000000000014,10.999999999999986,39.000000000000014,47.89,52.11,-0.35358974358974343,-6.999999999999995,0.0,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0
MO,Bear Put Spread,-19.9,56.0,94.0,56.0,26.37,73.63,-0.3553571428571428,-18.0,4.000000000000001,-1.0000000000000002,0.9999999999999999,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
MO,Bear Put Spread,-12.77,34.0,66.0,34.0,22.96,77.04,-0.3755882352941176,-10.999999999999998,3.0,-1.0000000000000002,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MO,Bear Put Spread,-12.87,31.0,19.0,31.0,35.24,64.76,-0.41516129032258065,-7.000000000000001,0.9999999999999981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0
MO,Bear Put Spread,-19.22,46.0,54.0,46.0,27.56,72.44,-0.41782608695652174,-13.0,3.0000000000000013,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
MO,Bear Put Spread,-17.38,39.0,11.0,39.0,40.75,59.25,-0.4456410256410256,-8.000000000000002,0.0,-1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0
MO,Bear Put Spread,-12.09,24.0,26.0,24.0,24.07,75.93,-0.50375,-6.0,2.0000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MO,Bear Put Spread,-17.13,32.0,18.0,32.0,28.78,71.22,-0.5353125,-7.000000000000001,1.0000000000000009,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
MO,Bear Put Spread,-11.68,21.000000000000004,28.999999999999996,21.000000000000004,18.84,81.16,-0.5561904761904761,-4.999999999999999,0.9999999999999996,-1.0000000000000002,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
