Underlying,Name,Expected PnL,Cost of Strategy,Max_Profit,Max_Loss,Prob of Profit,Prob of Loss,Exp_Pnl/Max_Loss,Strategy_Delta,Strategy_Gamma,Strategy_Theta,Strategy_Vega,Strategy_Rho,C_38.0,C_38.5,C_39.0,C_39.5,C_40.0,C_40.5,C_41.0,C_41.5,C_42.0,C_42.5,C_43.0,P_38.0,P_38.5,P_39.0,P_39.5,P_40.0,P_40.5,P_41.0,P_41.5,P_42.0,P_42.5,P_43.0
WBA,Bear Put Spread,-10.67,57.0,93.0,57.0,31.07,67.56,-0.18719298245614036,-21.0,5.0,-1.0000000000000002,0.9999999999999999,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
WBA,Bear Put Spread,-35.08,187.0,113.0,187.0,43.54,55.08,-0.18759358288770053,-45.00000000000001,-3.0,1.0000000000000002,-0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
WBA,Bear Put Spread,-6.97,36.0,64.0,36.0,28.99,69.64,-0.1936111111111111,-12.999999999999998,3.9999999999999996,-1.0000000000000002,0.9999999999999999,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBA,Bear Put Spread,-28.34,145.99999999999997,104.00000000000003,145.99999999999997,42.26,56.36,-0.19410958904109593,-41.0,-0.9999999999999981,1.0000000000000002,-0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
WBA,Bear Put Spread,-57.42,289.0,211.0,289.0,37.55,61.07,-0.19868512110726644,-78.99999999999999,-3.0,1.9999999999999998,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
WBA,Bear Put Spread,-26.58,129.0,121.0,129.0,38.67,59.95,-0.20604651162790696,-38.0,1.9999999999999991,-1.0000000000000002,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
WBA,Bear Put Spread,-20.3,96.0,104.0,96.0,36.49,62.13,-0.21145833333333333,-30.999999999999993,3.0,-1.0000000000000002,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
WBA,Bear Put Spread,-36.31,171.0,79.0,171.0,46.2,52.42,-0.21233918128654972,-37.00000000000001,-4.000000000000001,1.0000000000000002,-0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0
WBA,Bear Put Spread,-31.27,146.0,54.0,146.0,48.99,49.64,-0.2141780821917808,-29.000000000000004,-4.000000000000001,1.0000000000000002,-0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0
WBA,Bear Put Spread,-60.12,279.0,171.0,279.0,38.67,59.95,-0.21548387096774194,-74.0,-5.0,1.9999999999999998,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
WBA,Bear Put Spread,-14.45,67.00000000000001,82.99999999999999,67.00000000000001,34.49,64.13,-0.21567164179104473,-23.0,3.0,-1.0000000000000002,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
WBA,Bear Put Spread,-29.58,129.99999999999997,70.00000000000003,129.99999999999997,44.85,53.77,-0.22753846153846158,-33.0,-1.9999999999999991,1.0000000000000002,-0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0
WBA,Bear Put Spread,-27.39,119.0,31.0,119.0,53.34,45.28,-0.23016806722689076,-21.000000000000007,-4.000000000000001,1.0000000000000002,-0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0
WBA,Bear Put Spread,-24.54,104.99999999999997,45.00000000000003,104.99999999999997,47.58,51.04,-0.23371428571428576,-25.0,-1.9999999999999991,1.0000000000000002,-0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
WBA,Bear Put Spread,-4.21,18.0,32.0,18.0,27.3,71.32,-0.2338888888888889,-6.000000000000003,2.0000000000000004,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBA,Bear Put Spread,-62.81,268.0,132.0,268.0,39.82,58.8,-0.23436567164179106,-68.0,-7.000000000000001,1.9999999999999998,-1.9999999999999998,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
WBA,Bear Put Spread,-26.78,114.0,86.0,114.0,41.02,57.6,-0.2349122807017544,-31.000000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
WBA,Bear Put Spread,-4.21,17.0,33.0,17.0,25.26,73.36,-0.24764705882352941,-4.999999999999999,2.0000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBA,Bear Put Spread,-63.01,253.0,97.0,253.0,42.26,56.36,-0.24905138339920949,-61.0,-9.0,3.0,-1.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
WBA,Bear Put Spread,-20.51,81.0,69.0,81.0,38.67,59.95,-0.2532098765432099,-24.0,1.0000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
WBA,Bear Put Spread,-20.65,77.99999999999997,22.00000000000003,77.99999999999997,51.87,46.75,-0.2647435897435898,-17.000000000000004,-1.9999999999999991,1.0000000000000002,-0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0
WBA,Bear Put Spread,-24.08,89.0,11.0,89.0,57.82,40.81,-0.270561797752809,-14.000000000000002,-3.0,1.0000000000000002,-0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0
WBA,Bear Put Spread,-64.25,237.0,63.0,237.0,43.54,55.08,-0.27109704641350213,-53.0,-10.0,3.0,-1.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0
WBA,Bear Put Spread,-59.21,212.0,38.0,212.0,47.58,51.04,-0.27929245283018866,-44.99999999999999,-10.0,3.0,-1.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0
WBA,Bear Put Spread,-14.65,52.00000000000002,47.99999999999998,52.00000000000002,36.49,62.13,-0.2817307692307691,-16.000000000000004,1.0000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
WBA,Bear Put Spread,-28.01,98.0,52.0,98.0,42.26,56.36,-0.2858163265306123,-23.000000000000004,-1.0000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0
WBA,Bear Put Spread,-13.36,46.0,54.0,46.0,31.85,66.77,-0.29043478260869565,-14.999999999999996,3.0,-1.0000000000000002,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
WBA,Bear Put Spread,-55.33,185.0,15.0,185.0,50.42,48.21,-0.29908108108108106,-37.0,-10.0,3.0,-1.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0
WBA,Bear Put Spread,-22.97,73.0,27.0,73.0,46.2,52.42,-0.31465753424657533,-15.000000000000002,-1.0000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0
WBA,Bear Put Spread,-21.74,65.0,35.0,65.0,39.82,58.8,-0.3344615384615384,-15.999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0
WBA,Bear Put Spread,-17.34,47.99999999999997,2.0000000000000284,47.99999999999997,56.32,42.31,-0.36125000000000024,-9.999999999999998,-0.9999999999999981,1.0000000000000002,-0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0
WBA,Bear Put Spread,-9.66,25.0,25.0,25.0,29.63,68.99,-0.3864,-6.999999999999995,1.9999999999999991,-1.0000000000000002,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBA,Bear Put Spread,-19.09,46.0,4.0,46.0,48.99,49.64,-0.415,-7.000000000000006,-1.0000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0
WBA,Bear Put Spread,-16.7,40.0,10.0,40.0,43.54,55.08,-0.4175,-7.9999999999999964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0
WBA,Bear Put Spread,-13.56,31.000000000000007,18.999999999999993,31.000000000000007,33.56,65.06,-0.4374193548387096,-8.000000000000002,1.0000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
WBA,Bear Put Spread,-15.89,36.000000000000014,13.999999999999986,36.000000000000014,37.55,61.07,-0.4413888888888887,-8.000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0
