Underlying,Name,Expected PnL,Cost of Strategy,Max_Profit,Max_Loss,Prob of Profit,Prob of Loss,Exp_Pnl/Max_Loss,Strategy_Delta,Strategy_Gamma,Strategy_Theta,Strategy_Vega,Strategy_Rho,C_24.0,C_24.5,C_25.0,C_25.5,C_26.0,C_26.5,C_27.0,C_27.5,C_28.0,C_28.5,P_24.0,P_24.5,P_25.0,P_25.5,P_26.0,P_26.5,P_27.0,P_27.5,P_28.0,P_28.5
WFC,Bear Call Spread,-14.48,-25.0,25.0,75.0,55.93,43.59,-0.19306666666666666,-16.000000000000004,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WFC,Bear Call Spread,-16.3,-66.0,66.0,84.0,43.34,56.17,-0.19404761904761905,-26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WFC,Bear Call Spread,-12.64,-36.99999999999999,36.99999999999999,63.00000000000001,47.57,51.94,-0.2006349206349206,-17.000000000000004,-0.9999999999999981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WFC,Bear Call Spread,-52.11,-193.0,193.0,257.0,39.15,60.37,-0.20276264591439688,-63.000000000000014,0.9999999999999996,0.9999999999999999,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WFC,Bear Call Spread,-42.24,-149.0,149.0,201.0,39.15,60.37,-0.2101492537313433,-55.00000000000001,0.0,-0.9999999999999999,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WFC,Bear Call Spread,-50.47,-185.0,185.0,215.0,37.08,62.43,-0.23474418604651162,-58.00000000000001,3.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WFC,Bear Call Spread,-10.27,-7.0,7.0,43.0,61.89,37.62,-0.23883720930232558,-8.000000000000002,-2.0000000000000018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WFC,Bear Call Spread,-17.45,-80.0,80.0,70.0,35.05,64.46,-0.24928571428571428,-24.999999999999993,3.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WFC,Bear Call Spread,-41.18,-137.0,137.0,163.0,37.08,62.43,-0.25263803680981595,-49.00000000000001,1.9999999999999991,-0.9999999999999999,1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WFC,Bear Call Spread,-10.18,-11.999999999999993,11.999999999999993,38.00000000000001,51.78,47.73,-0.2678947368421052,-8.000000000000002,-0.9999999999999981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
