Underlying,Name,Expected PnL,Cost of Strategy,Max_Profit,Max_Loss,Prob of Profit,Prob of Loss,Exp_Pnl/Max_Loss,Strategy_Delta,Strategy_Gamma,Strategy_Theta,Strategy_Vega,Strategy_Rho,C_34.5,C_35.0,C_35.5,C_36.0,C_36.5,C_37.0,C_37.5,C_38.0,C_38.5,C_39.0,C_39.5,P_34.5,P_35.0,P_35.5,P_36.0,P_36.5,P_37.0,P_37.5,P_38.0,P_38.5,P_39.0,P_39.5
USB,Bear Call Spread,-21.69,-57.0,57.0,93.0,45.42,54.58,-0.23322580645161292,-21.999999999999996,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USB,Bear Call Spread,-23.1,-102.0,102.0,98.0,37.21,62.79,-0.23571428571428574,-27.999999999999996,2.0000000000000018,0.0,0.9999999999999999,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USB,Bear Call Spread,-20.11,-69.0,69.0,81.0,39.87,60.13,-0.2482716049382716,-21.000000000000004,1.0000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USB,Bear Call Spread,-52.31,-194.0,194.0,206.0,35.92,64.08,-0.25393203883495147,-54.0,3.0,-0.9999999999999999,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USB,Bear Call Spread,-20.57,-21.0,21.0,79.0,54.15,45.85,-0.260379746835443,-13.0,-1.0000000000000009,1.0000000000000002,-0.9999999999999999,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USB,Bear Call Spread,-18.91,-30.0,30.0,70.0,48.29,51.71,-0.27014285714285713,-15.000000000000002,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USB,Bear Call Spread,-23.46,-113.99999999999999,113.99999999999999,86.00000000000001,32.18,67.82,-0.27279069767441855,-25.0,3.0000000000000013,-1.0000000000000002,0.9999999999999999,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USB,Bear Call Spread,-47.37,-180.0,180.0,170.0,34.65,65.35,-0.2786470588235294,-48.0,4.000000000000001,-2.0,0.9999999999999999,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USB,Bear Call Spread,-20.82,-77.99999999999999,77.99999999999999,72.00000000000001,34.65,65.35,-0.2891666666666666,-19.999999999999996,2.0000000000000018,0.0,0.9999999999999999,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USB,Bear Call Spread,-18.07,-38.0,38.0,62.0,42.6,57.4,-0.2914516129032258,-14.999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
