Underlying,Name,Expected PnL,Cost of Strategy,Max_Profit,Max_Loss,Prob of Profit,Prob of Loss,Exp_Pnl/Max_Loss,Strategy_Delta,Strategy_Gamma,Strategy_Theta,Strategy_Vega,Strategy_Rho,C_142.0,C_143.0,C_144.0,C_145.0,C_146.0,C_147.0,C_148.0,C_149.0,C_150.0,C_152.5,C_155.0,C_157.5,P_142.0,P_143.0,P_144.0,P_145.0,P_146.0,P_147.0,P_148.0,P_149.0,P_150.0,P_152.5,P_155.0,P_157.5
HON,Bear Call Spread,-225.99,-363.0,363.0,587.0,30.39,69.61,-0.3849914821124361,-38.0,2.0000000000000004,0.9999999999999996,2.0000000000000004,-0.9999999999999999,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HON,Bear Call Spread,-218.39,-288.0,288.0,562.0,31.45,68.55,-0.38859430604982204,-41.0,1.0000000000000002,-3.0,2.0000000000000004,-0.9999999999999999,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HON,Bear Call Spread,-117.29,-205.0,205.0,295.0,32.54,67.46,-0.3975932203389831,-21.999999999999996,1.0000000000000002,-0.9999999999999996,0.9999999999999996,-0.9999999999999999,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HON,Bear Call Spread,-101.87,-3.0000000000000284,3.0000000000000284,246.99999999999997,50.9,49.1,-0.4124291497975709,-12.0,0.0,0.9999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HON,Bear Call Spread,-223.52,-58.00000000000003,58.00000000000003,492.0,35.37,64.63,-0.4543089430894309,-28.000000000000004,0.0,-0.9999999999999996,0.0,-0.9999999999999999,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HON,Bear Call Spread,-60.42,-75.0,75.0,125.0,30.92,69.08,-0.48336,-7.000000000000006,1.9999999999999998,3.0,0.9999999999999996,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HON,Bear Call Spread,-85.61,-125.0,125.0,175.0,28.35,71.65,-0.4892,-10.999999999999998,1.9999999999999998,2.0000000000000004,0.9999999999999996,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HON,Bear Call Spread,-139.6,-130.0,130.0,270.0,28.35,71.65,-0.517037037037037,-16.999999999999993,1.0000000000000002,-2.0000000000000004,0.9999999999999996,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HON,Bear Call Spread,-114.4,-80.0,80.0,220.0,30.92,69.08,-0.52,-13.0,1.0000000000000002,-1.0000000000000009,0.9999999999999996,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HON,Bear Call Spread,-234.12,-250.0,250.0,450.0,24.62,75.38,-0.5202666666666667,-26.0,2.0000000000000004,0.0,2.0000000000000004,-0.9999999999999999,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
