Name,total_calls,termination,Prob Bearish,Prob Bullish,Direction_Price,F1,Stock_Last,F2,sigma1,Impl_Vol,sigma2
LOW,15,True,0.6981730680029452,0.3018269319970548,Bearish,145.54992849746037,147.03,150.47154839131997,0.3460372408705171,0.3654,0.042613688437108214
MCD,8,True,0.21844255177498004,0.7815574482250199,Bullish,183.88529954518245,198.72,202.87559505426051,0.0831851408353686,0.2829,0.20323547122714744
MDLZ,12,True,0.9170937791602927,0.08290622083970733,Bearish,54.872017434573756,54.87,54.872017434573756,0.24581915697492768,0.2887,0.99999
MDT,17,True,0.504870356577691,0.49512964342230903,Bearish,94.00977883209329,96.35,98.7436791504134,0.31045064385806326,0.2949,0.16396560664209311
MET,12,True,0.11059708063190471,0.8894029193680952,Bullish,36.96670704132565,38.22,38.37807076159834,0.9934312788168533,0.4386,0.3175009413927031
MMM,9,True,0.9356740213758484,0.06432597862415157,Bearish,159.84587692258555,159.84,159.84587692258555,0.33296593607761155,0.3452,0.8042768037928961
MO,10,True,0.3171028866921078,0.6828971133078923,Bullish,40.81194470323282,41.85,42.33434745182498,0.41562079092301346,0.34149999999999997,0.3154275230757177
MRK,17,True,0.36075840873290166,0.6392415912670983,Bullish,75.89594454457952,77.1,77.78395583707913,0.4299154582847853,0.2924,0.24810458807638106
MS,14,True,0.6710713788774211,0.3289286211225789,Bearish,49.93822577025809,50.18,50.67891705397937,0.2164697022399554,0.37450000000000006,0.5650048352213151
NKE,16,True,0.5819121829529016,0.4180878170470984,Bearish,97.64510292379822,98.43,99.53110885937495,0.35145141645907196,0.2942,0.17847755304859642
ORCL,11,True,0.354143651044852,0.645856348955148,Bullish,54.18658488074009,55.65,56.45580340479973,0.2819660725285215,0.2708,0.17022792622759927
OXY,5,True,0.349911930719332,0.650088069280668,Bullish,15.642757729229336,16.74,17.33154085133691,0.999999,0.8201999999999999,0.5409729816408338
PEP,11,True,0.0750736383440234,0.9249263616559766,Bullish,123.5777766733245,136.06,137.0785551551472,0.007658314469991383,0.2325,0.1575353133022408
PFE,9,True,0.9749675779797,0.025032422020299983,Bearish,37.177957466547234,37.66,56.489999999999995,0.3531443706501932,0.3666,0.3516811965241822
PG,13,True,0.396673091499544,0.603326908500456,Bullish,120.02134796746147,125.96,129.8721986213041,0.005100000000000004,0.2735,0.10508166531515722
PM,16,True,0.2740169231211373,0.7259830768788627,Bullish,72.92931952868173,76.85,78.3337238202393,0.28041646350159977,0.2969,0.17736630456936467
QCOM,15,True,0.12668011550225025,0.8733198844977498,Bullish,88.8932682660701,88.89,88.8932682660701,0.0051,0.45799999999999996,0.5000734746094344
RTX,20,True,0.32299773977723656,0.6770022602227634,Bullish,61.992131002284715,62.07,62.11052227398482,0.999999,0.44189999999999996,0.1730306562722917
SBUX,19,True,0.21642657347956168,0.7835734265204384,Bullish,75.36100146642323,75.78,75.89929446337915,0.850428076445135,0.3822,0.2714017482520405
SLB,9,True,0.5000001124490601,0.49999988755093994,Bearish,19.48071573845569,19.48,19.480716724657206,0.532994683581683,0.5695,0.5329888827813115
SO,12,True,0.18809450869613437,0.8119054913038657,Bullish,51.895134831490154,54.85,55.53755099204623,0.40356677961056503,0.2902,0.2148272304928784
T,6,True,0.4715058423207349,0.5284941576792651,Bullish,29.57108721597131,29.57,29.57108721597131,0.16795161494381858,0.2729,0.31370391283087873
TGT,17,True,0.0865341316068039,0.9134658683931961,Bullish,117.20222294094202,123.71,124.3314718773106,0.999999,0.3791,0.23334151576421347
TXN,16,True,0.9916021767993496,0.008397823200650412,Bearish,129.08589194138855,129.63,194.44499999710436,0.29693385433298886,0.33520000000000005,0.99999
UNP,8,True,1.0,0.0,Bearish,176.1264754980341,176.12,177.98582617687197,0.30142489058886773,0.309,0.8479111989206649
UPS,16,True,0.6546968015521982,0.3453031984478018,Bearish,118.1314142934219,118.35,118.77704151376865,0.5251453199077187,0.3826,0.1785775431833554
USB,11,True,0.32449861838783217,0.6755013816121678,Bullish,34.37522214137622,36.92,38.14461287915529,0.2974316839376354,0.41009999999999996,0.29175938482560854
V,9,True,0.8041699515983423,0.19583004840165774,Bearish,192.28990686555167,195.15,206.9315226035394,0.28190488382286194,0.3094,0.13771280653350823
VZ,5,True,0.4808983077085657,0.5191016922914343,Bullish,56.64176198218096,56.85,57.046941219099,0.2377494716197887,0.2077,0.15606437287105834
WBA,11,True,0.2787840716871608,0.7212159283128392,Bullish,37.5862965700433,40.51,41.64221487122309,0.005100211947064577,0.38079999999999997,0.25579791320079664
WFC,10,True,0.14841977330567496,0.8515802266943251,Bullish,26.26096551543479,26.26,26.26096551543479,0.999999,0.48200000000000004,0.33941235624006116
WMT,15,True,0.7600747678191402,0.23992523218085982,Bearish,131.0819449003017,131.24,131.7608164779338,0.20950423680657615,0.3063,0.4525801043358589
XOM,15,True,0.8429557094795045,0.1570442905204955,Bearish,43.43159681398831,43.43,43.43159681398831,0.33276422871234845,0.4547,0.9178972536510058
