Underlying,Name,Expected PnL,Cost of Strategy,Max_Profit,Max_Loss,Prob of Profit,Prob of Loss,Exp_Pnl/Max_Loss,Strategy_Delta,Strategy_Gamma,Strategy_Theta,Strategy_Vega,Strategy_Rho,C_17.5,C_18.0,C_18.5,C_19.0,C_19.5,C_20.0,C_20.5,C_21.0,C_21.5,P_17.5,P_18.0,P_18.5,P_19.0,P_19.5,P_20.0,P_20.5,P_21.0,P_21.5
SLB,Bear Call Spread,-7.94,-4.0,4.0,46.0,73.79,26.2,-0.17260869565217393,-6.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLB,Bear Call Spread,-7.88,-8.0,8.0,42.0,65.5,34.5,-0.18761904761904763,-7.999999999999999,-3.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLB,Bear Call Spread,-10.6,-45.00000000000001,45.00000000000001,54.99999999999999,44.18,55.81,-0.19272727272727275,-20.0,1.0000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLB,Bear Call Spread,-17.04,-113.0,113.0,87.0,36.23,63.76,-0.19586206896551722,-37.00000000000001,6.0,-0.9999999999999999,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLB,Bear Call Spread,-46.16,-175.0,175.0,225.0,40.18,59.82,-0.20515555555555554,-71.0,3.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLB,Bear Call Spread,-16.68,-74.0,74.0,76.0,40.18,59.82,-0.21947368421052632,-28.999999999999996,3.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLB,Bear Call Spread,-7.3,-18.000000000000007,18.000000000000007,31.999999999999993,48.21,51.79,-0.22812500000000005,-10.000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLB,Bear Call Spread,-43.22,-166.0,166.0,184.0,38.19,61.8,-0.23489130434782607,-65.0,6.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLB,Bear Call Spread,-15.74,-89.0,89.0,61.0,32.39,67.6,-0.2580327868852459,-27.0,6.0,-0.9999999999999999,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLB,Bear Call Spread,-37.34,-156.0,156.0,144.0,36.23,63.76,-0.25930555555555557,-57.00000000000001,9.0,-1.9999999999999998,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
