Underlying,Name,Expected PnL,Cost of Strategy,Max_Profit,Max_Loss,Prob of Profit,Prob of Loss,Exp_Pnl/Max_Loss,Strategy_Delta,Strategy_Gamma,Strategy_Theta,Strategy_Vega,Strategy_Rho,C_46.5,C_47.0,C_47.5,C_48.0,C_48.5,C_49.0,C_49.5,C_50.0,C_50.5,P_46.5,P_47.0,P_47.5,P_48.0,P_48.5,P_49.0,P_49.5,P_50.0,P_50.5
KO,Bear Put Spread,-8.05,192.00000000000003,157.99999999999997,192.00000000000003,49.82,50.16,-0.04192708333333333,-60.0,-2.0000000000000018,0.9999999999999999,-0.9999999999999999,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
KO,Bear Put Spread,-8.02,181.00000000000003,118.99999999999997,181.00000000000003,52.09,47.89,-0.04430939226519336,-53.0,-5.000000000000002,0.9999999999999999,-0.9999999999999999,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0
KO,Bear Put Spread,-6.77,150.0,150.0,150.0,47.55,52.44,-0.04513333333333333,-55.00000000000001,1.9999999999999991,0.9999999999999999,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
KO,Bear Put Spread,-7.65,165.00000000000003,84.99999999999997,165.00000000000003,56.59,43.4,-0.04636363636363636,-44.0,-7.000000000000001,0.9999999999999999,-2.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0
KO,Bear Put Spread,-6.74,139.0,111.0,139.0,49.82,50.16,-0.04848920863309353,-48.00000000000001,-1.0000000000000009,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0
KO,Bear Put Spread,-9.77,201.00000000000003,198.99999999999997,201.00000000000003,47.55,52.44,-0.048606965174129345,-65.99999999999999,0.0,0.9999999999999999,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
KO,Bear Put Spread,-6.38,123.0,77.0,123.0,54.35,45.63,-0.051869918699186994,-39.00000000000001,-3.0,0.9999999999999999,-1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0
KO,Bear Put Spread,-8.49,159.0,191.0,159.0,45.27,54.71,-0.05339622641509434,-61.00000000000001,4.000000000000001,0.9999999999999999,0.9999999999999999,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
KO,Bear Put Spread,-6.64,113.0,137.0,113.0,45.27,54.71,-0.05876106194690265,-46.0,3.9999999999999982,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
KO,Bear Put Spread,-8.66,145.00000000000003,54.99999999999997,145.00000000000003,60.96,39.03,-0.059724137931034475,-34.0,-8.000000000000002,0.9999999999999999,-2.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0
KO,Bear Put Spread,-7.33,117.00000000000003,32.99999999999997,117.00000000000003,65.15,34.83,-0.06264957264957263,-24.0,-8.000000000000002,0.9999999999999999,-2.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0
KO,Bear Put Spread,-6.6,102.0,98.0,102.0,47.55,52.44,-0.06470588235294117,-38.99999999999999,0.9999999999999981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0
KO,Bear Put Spread,-8.35,122.0,178.0,122.0,43.01,56.98,-0.06844262295081967,-52.0,6.0,0.0,0.9999999999999999,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
