Underlying,Name,Expected PnL,Cost of Strategy,Max_Profit,Max_Loss,Prob of Profit,Prob of Loss,Exp_Pnl/Max_Loss,Strategy_Delta,Strategy_Gamma,Strategy_Theta,Strategy_Vega,Strategy_Rho,C_52.0,C_52.5,C_53.0,C_53.5,C_54.0,C_54.5,C_55.0,C_55.5,C_56.0,C_56.5,C_57.0,C_57.5,P_52.0,P_52.5,P_53.0,P_53.5,P_54.0,P_54.5,P_55.0,P_55.5,P_56.0,P_56.5,P_57.0,P_57.5
SO,Bear Call Spread,-33.64,-43.999999999999986,43.999999999999986,106.00000000000001,43.87,56.13,-0.3173584905660377,-20.000000000000007,-1.0000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SO,Bear Call Spread,-22.92,-128.0,128.0,72.0,27.07,72.93,-0.31833333333333336,-20.999999999999996,5.000000000000002,0.0,1.0000000000000002,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SO,Bear Call Spread,-24.74,-75.0,75.0,75.0,33.56,66.44,-0.32986666666666664,-19.000000000000007,3.0000000000000013,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SO,Bear Call Spread,-43.0,-122.0,122.0,128.0,32.19,67.81,-0.3359375,-32.0,3.0000000000000013,0.0,1.0000000000000002,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SO,Bear Call Spread,-28.32,-166.0,166.0,84.0,25.88,74.12,-0.33714285714285713,-25.0,6.000000000000001,-1.0000000000000002,1.0000000000000002,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SO,Bear Call Spread,-34.06,-6.0,6.0,94.0,53.32,46.68,-0.3623404255319149,-13.999999999999996,-2.0000000000000018,1.0000000000000002,-1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SO,Bear Call Spread,-30.87,-17.0,17.0,83.0,46.99,53.01,-0.3719277108433735,-13.0,-1.0000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SO,Bear Call Spread,-24.15,-39.0,39.0,61.0,34.96,65.04,-0.39590163934426226,-13.0,2.0000000000000018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SO,Bear Call Spread,-21.55,-96.0,96.0,54.0,23.62,76.38,-0.3990740740740741,-15.000000000000002,3.0,0.0,1.0000000000000002,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SO,Bear Call Spread,-19.97,-50.0,50.0,50.0,29.56,70.44,-0.3994,-12.0,3.0000000000000013,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SO,Bear Call Spread,-26.94,-134.0,134.0,66.0,22.55,77.45,-0.4081818181818182,-19.000000000000007,3.9999999999999996,-1.0000000000000002,1.0000000000000002,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SO,Bear Call Spread,-43.09,-96.0,96.0,104.0,29.56,70.44,-0.4143269230769231,-25.0,3.0000000000000013,0.0,1.0000000000000002,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SO,Bear Call Spread,-32.68,-22.999999999999986,22.999999999999986,77.00000000000001,40.81,59.19,-0.42441558441558436,-14.000000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SO,Bear Call Spread,-38.32,-71.0,71.0,79.0,25.88,74.12,-0.4850632911392405,-17.999999999999993,3.0000000000000013,0.0,1.0000000000000002,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SO,Bear Call Spread,-24.35,-100.0,100.0,50.0,18.66,81.34,-0.48700000000000004,-13.0,3.0,-1.0000000000000002,1.0000000000000002,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SO,Bear Call Spread,-18.95,-62.0,62.0,38.0,19.57,80.43,-0.4986842105263158,-8.999999999999996,2.0000000000000004,0.0,1.0000000000000002,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SO,Bear Call Spread,-19.38,-14.0,14.0,36.0,32.19,67.81,-0.5383333333333333,-5.999999999999995,2.0000000000000018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SO,Bear Call Spread,-18.59,-18.0,18.0,32.0,25.88,74.12,-0.5809375,-6.000000000000005,0.9999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SO,Bear Call Spread,-36.94,-39.0,39.0,61.0,22.55,77.45,-0.6055737704918033,-12.0,0.9999999999999996,0.0,1.0000000000000002,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SO,Bear Call Spread,-24.0,-60.99999999999997,60.99999999999997,39.00000000000003,15.39,84.61,-0.615384615384615,-7.000000000000006,3.0,-1.0000000000000002,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SO,Bear Call Spread,-18.61,-22.99999999999997,22.99999999999997,27.00000000000003,16.95,83.05,-0.6892592592592585,-3.0000000000000027,2.0000000000000004,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SO,Bear Call Spread,-34.35,-5.0,5.0,45.0,19.57,80.43,-0.7633333333333334,-5.999999999999995,0.0,0.0,1.0000000000000002,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SO,Bear Call Spread,-22.4,-21.0,21.0,29.0,12.71,87.29,-0.7724137931034483,-4.0000000000000036,0.9999999999999996,-1.0000000000000002,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SO,Bear Put Spread,-33.41,261.0,239.0,261.0,42.33,57.67,-0.12800766283524903,-66.0,0.0,2.0,-0.9999999999999999,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
SO,Bear Put Spread,-34.81,269.0,281.0,269.0,40.81,59.19,-0.12940520446096654,-70.0,0.9999999999999996,0.9999999999999999,-0.9999999999999999,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
SO,Bear Put Spread,-24.72,183.0,67.0,183.0,54.9,45.1,-0.13508196721311475,-36.0,-5.000000000000002,3.0000000000000004,-2.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0
SO,Bear Put Spread,-33.46,242.0,158.0,242.0,45.42,54.58,-0.13826446280991736,-55.00000000000001,-3.0,3.0000000000000004,-2.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
SO,Bear Put Spread,-35.81,255.0,195.0,255.0,43.87,56.13,-0.1404313725490196,-61.0,-2.0000000000000004,2.0,-0.9999999999999999,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
SO,Bear Put Spread,-23.81,158.0,42.0,158.0,58.05,41.95,-0.15069620253164556,-28.000000000000004,-5.000000000000002,2.0,-2.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0
SO,Bear Put Spread,-36.15,225.0,225.0,225.0,40.81,59.19,-0.16066666666666665,-60.0,2.0000000000000004,1.0000000000000002,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
SO,Bear Put Spread,-37.55,233.0,267.0,233.0,39.31,60.69,-0.1611587982832618,-63.99999999999999,3.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
SO,Bear Put Spread,-38.87,234.0,116.0,234.0,46.99,53.01,-0.1661111111111111,-50.0,-4.000000000000001,2.0,-2.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
