Underlying,Name,Expected PnL,Cost of Strategy,Max_Profit,Max_Loss,Prob of Profit,Prob of Loss,Exp_Pnl/Max_Loss,Strategy_Delta,Strategy_Gamma,Strategy_Theta,Strategy_Vega,Strategy_Rho,C_32.0,C_32.5,C_33.0,C_33.5,C_34.0,C_34.5,C_35.0,C_35.5,C_36.0,C_36.5,C_37.0,C_37.5,P_32.0,P_32.5,P_33.0,P_33.5,P_34.0,P_34.5,P_35.0,P_35.5,P_36.0,P_36.5,P_37.0,P_37.5
KHC,Bear Put Spread,-129.88,309.0,141.0,309.0,28.89,71.1,-0.42032362459546924,-44.0,0.9999999999999996,-1.9999999999999998,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
KHC,Bear Put Spread,-37.08,87.0,113.0,87.0,25.57,74.43,-0.4262068965517241,-20.999999999999996,3.9999999999999996,-1.0000000000000002,0.9999999999999999,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KHC,Bear Put Spread,-130.54,301.0,99.0,301.0,30.04,69.96,-0.43368770764119596,-39.0,0.0,-1.9999999999999998,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
KHC,Bear Put Spread,-38.34,87.0,13.0,87.0,43.47,56.53,-0.4406896551724138,-12.0,1.0000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0
KHC,Bear Put Spread,-127.57,287.0,63.0,287.0,31.2,68.8,-0.4444947735191637,-35.0,-1.0000000000000009,-1.9999999999999998,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
KHC,Bear Put Spread,-132.24,278.0,22.0,278.0,32.38,67.62,-0.4756834532374101,-30.0,-3.0,-0.9999999999999996,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
KHC,Bear Put Spread,-37.75,79.0,71.0,79.0,26.66,73.34,-0.4778481012658228,-15.999999999999998,3.0,-1.0000000000000002,0.9999999999999999,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KHC,Bear Put Spread,-13.33,27.000000000000007,22.999999999999993,27.000000000000007,26.66,73.34,-0.4937037037037036,-5.000000000000004,1.9999999999999991,-1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KHC,Bear Put Spread,-38.84,75.0,25.0,75.0,33.57,66.43,-0.5178666666666667,-12.999999999999995,0.0,0.0,0.9999999999999999,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
KHC,Bear Put Spread,-25.25,48.0,2.0,48.0,42.21,57.79,-0.5260416666666666,-6.000000000000005,1.0000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0
KHC,Bear Put Spread,-34.77,65.0,35.0,65.0,28.89,71.1,-0.534923076923077,-12.0,1.9999999999999991,-1.0000000000000002,0.9999999999999999,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KHC,Bear Put Spread,-12.98,24.0,26.0,24.0,22.43,77.57,-0.5408333333333334,-3.9999999999999982,1.0000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KHC,Bear Put Spread,-16.33,25.0,25.0,25.0,17.66,82.34,-0.6531999999999999,-4.999999999999999,0.9999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
