Underlying,Name,Expected PnL,Cost of Strategy,Max_Profit,Max_Loss,Prob of Profit,Prob of Loss,Exp_Pnl/Max_Loss,Strategy_Delta,Strategy_Gamma,Strategy_Theta,Strategy_Vega,Strategy_Rho,C_34.0,C_34.5,C_35.0,C_35.5,C_36.0,C_36.5,C_37.0,C_37.5,C_38.0,C_38.5,P_34.0,P_34.5,P_35.0,P_35.5,P_36.0,P_36.5,P_37.0,P_37.5,P_38.0,P_38.5
BK,Bear Call Spread,-39.87,-55.0,55.0,145.0,47.2,52.8,-0.2749655172413793,-34.0,-1.0000000000000009,0.0,-0.9999999999999999,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BK,Bear Call Spread,-68.45,-155.0,155.0,245.0,39.36,60.64,-0.27938775510204084,-82.0,14.000000000000002,-2.0,2.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BK,Bear Call Spread,-75.61,-80.0,80.0,270.0,42.66,57.34,-0.28003703703703703,-66.0,-8.0,-1.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BK,Bear Call Spread,-29.86,-95.0,95.0,105.0,37.63,62.37,-0.2843809523809524,-34.0,4.000000000000001,-0.9999999999999999,0.9999999999999999,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BK,Bear Call Spread,-11.98,-10.0,10.0,40.0,53.79,46.21,-0.2995,-9.000000000000002,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BK,Bear Call Spread,-62.85,-145.0,145.0,205.0,37.63,62.37,-0.30658536585365853,-71.0,15.0,-3.0,2.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BK,Bear Call Spread,-78.6,-65.0,65.0,235.0,41.04,58.96,-0.33446808510638293,-62.000000000000014,-4.999999999999999,-1.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BK,Bear Call Spread,-40.95,-35.0,35.0,115.0,44.23,55.77,-0.35608695652173916,-26.0,1.0000000000000009,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BK,Bear Call Spread,-63.93,-125.0,125.0,175.0,34.04,65.96,-0.3653142857142857,-63.0,17.0,-3.0,3.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BK,Bear Call Spread,-73.0,-55.0,55.0,195.0,39.36,60.64,-0.37435897435897436,-51.0,-4.000000000000001,-1.9999999999999998,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
