Underlying,Description,Name,Expected PnL,Cost of Strategy,Total Debit,Leg_profit,Max_Profit,Max_Loss,Prob of Profit,Prob of Loss,Leg_Profit_Factor,Profit_Factor,Strike_1_type,Strike_1,Strike_1_alloc,Strike_2_type,Strike_2,Strike_2_alloc,Strike_3_type,Strike_3,Strike_3_alloc,Strategy_Delta,Strategy_Gamma,Strategy_Theta,Strategy_Vega,Strategy_Rho
FXI,ISHARES TRUST CHINA LG-CAP ETF,Bearish Call Modified Butterfly,-161.01,-180.00000000000045,1000.0,180.00000000000045,1175.0000000003033,819.9999999999995,44.75,55.25,0.2195121951219519,1.4329268292686634,Call,42.5,10.0,Call,43.5,-20.0,Call,45.5,10.0,-270.0000000000001,0.0,-9.999999999999998,-9.999999999999998,0.0
FXI,ISHARES TRUST CHINA LG-CAP ETF,Bearish Call Modified Butterfly,-145.03,-80.0,500.0,80.0,575.000000000303,420.0,42.96,57.04,0.19047619047619047,1.3690476190483405,Call,43.5,10.0,Call,44.0,-20.0,Call,45.0,10.0,-129.99999999999997,29.999999999999982,-9.999999999999998,10.000000000000004,0.0
