,Underlying,Name,Expected PnL,Cost of Strategy,Max_Profit,Max_Loss,Prob of Profit,Prob of Loss,Exp_Pnl/Max_Loss,Strategy_Delta,Strategy_Gamma,Strategy_Theta,Strategy_Vega,Strategy_Rho,C_29.0,C_29.5,C_30.0,C_30.5,C_31.0,P_-1000000.0,P_29.5,P_30.0,P_30.5,P_31.0
108,T,Long Strangle,23.14,556.0,2998.0254316577602,387.10459390374274,39.54,60.44,0.05977712578051704,-64.0,116.0,-18.0,12.0,-2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
101,T,Long Strangle,11.57,278.0,1499.0127158288801,193.55229695187137,39.54,60.44,0.05977712578051704,-32.0,58.0,-9.0,6.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
225,T,Long Strangle,9.15,204.0,784.5063579144401,154.0,44.72,55.25,0.059415584415584415,-24.0,38.0,-6.0,4.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
249,T,Long Strangle,45.74,1020.0,3922.5317895722,770.0,44.72,55.25,0.05940259740259741,-120.0,190.0,-30.0,20.0,-5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0
243,T,Long Strangle,36.59,816.0,3138.0254316577602,616.0,44.72,55.25,0.05939935064935065,-96.0,152.0,-24.0,16.0,-4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0
237,T,Long Strangle,27.44,612.0000000000001,2353.5190737433204,462.0000000000001,44.72,55.25,0.05939393939393938,-72.00000000000003,114.00000000000001,-18.0,12.0,-3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0
231,T,Long Strangle,18.29,408.0,1569.0127158288801,308.0,44.72,55.25,0.05938311688311688,-48.0,76.0,-12.0,8.0,-2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0
39,T,Long Strangle,28.94,858.0,3584.5317895722,489.10459390374274,39.54,60.44,0.059169348153158996,-25.0,148.0,-24.0,16.0,-2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
114,T,Long Strangle,31.56,756.0,3686.5317895722,537.1045939037427,39.54,60.44,0.058759504867791225,-48.99999999999997,154.0,-24.0,16.0,-2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
32,T,Long Strangle,18.25,546.0,2119.5190737433204,311.55229695187137,39.54,60.44,0.05857764548216206,-1.0,92.0,-15.0,10.0,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
107,T,Long Strangle,19.99,478.0,2187.5190737433204,343.55229695187137,39.54,60.44,0.05818619225474257,-17.0,96.0,-15.0,10.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
75,T,Long Strangle,5.41,293.0,721.5063579144398,93.0,39.54,60.44,0.05817204301075269,3.0,35.0,-6.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
87,T,Long Strangle,16.22,879.0,2164.5190737433195,279.0,39.54,60.44,0.05813620071684587,8.999999999999943,105.0,-18.0,12.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
99,T,Long Strangle,27.03,1465.0,3607.531789572199,465.0,39.54,60.44,0.05812903225806452,15.0,175.0,-30.0,20.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
93,T,Long Strangle,21.62,1172.0,2886.0254316577593,372.0,39.54,60.44,0.058118279569892475,12.0,140.0,-24.0,16.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
81,T,Long Strangle,10.81,586.0,1443.0127158288797,186.0,39.54,60.44,0.058118279569892475,6.0,70.0,-12.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
38,T,Long Strangle,25.79,780.0,2774.0254316577602,445.55229695187137,39.54,60.44,0.05788321635066296,21.99999999999997,128.0,-21.0,14.0,-1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
150,T,Long Strangle,6.28,259.0,729.5063579144401,109.0,39.54,60.44,0.05761467889908257,-5.0,37.0,-6.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
174,T,Long Strangle,31.39,1295.0,3647.5317895722,545.0,39.54,60.44,0.05759633027522936,-25.0,185.0,-30.0,20.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
168,T,Long Strangle,25.11,1036.0,2918.0254316577602,436.0,39.54,60.44,0.057591743119266056,-20.0,148.0,-24.0,16.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
162,T,Long Strangle,18.83,777.0,2188.5190737433204,327.0,39.54,60.44,0.057584097859327214,-15.000000000000028,111.0,-18.0,12.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
156,T,Long Strangle,12.55,518.0,1459.0127158288801,218.0,39.54,60.44,0.057568807339449544,-10.0,74.0,-12.0,8.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
113,T,Long Strangle,28.41,678.0,2876.0254316577602,493.55229695187137,39.54,60.44,0.05756228909369333,-2.0,134.0,-21.0,14.0,-1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
44,T,Long Strangle,33.34,1014.0,3428.5317895722,579.5522969518713,52.71,47.27,0.05752716394249527,45.00000000000003,164.0,-27.0,18.0,-1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
119,T,Long Strangle,36.82,878.0,3564.5317895722,643.5522969518713,39.54,60.44,0.05721368748801719,13.000000000000028,172.0,-27.0,18.0,-1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
25,T,Long Strangle,7.55,234.0,780.5063579144398,134.0,42.59,57.38,0.05634328358208955,23.0,36.0,-6.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
37,T,Long Strangle,22.64,702.0,2341.5190737433195,402.0,42.59,57.38,0.056318407960199005,68.99999999999997,108.0,-18.0,12.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
49,T,Long Strangle,37.73,1170.0000000000002,3902.531789572199,670.0000000000002,42.59,57.38,0.056313432835820874,115.00000000000003,180.0,-30.0,20.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
43,T,Long Strangle,30.18,936.0,3122.0254316577593,536.0,42.59,57.38,0.05630597014925373,92.0,144.0,-24.0,16.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
31,T,Long Strangle,15.09,468.0,1561.0127158288797,268.0,42.59,57.38,0.05630597014925373,46.0,72.0,-12.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
98,T,Long Strangle,26.01,1328.0,3744.531789572199,462.4477030481287,29.42,70.55,0.05624419762182934,82.0,156.0,-27.0,18.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
106,T,Long Strangle,16.84,400.0,1529.0127158288797,300.0,52.71,47.27,0.056133333333333334,30.0,76.0,-12.0,8.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
100,T,Long Strangle,8.42,200.0,764.5063579144398,150.0,52.71,47.27,0.056133333333333334,15.0,38.0,-6.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
124,T,Long Strangle,42.09,1000.0,3822.531789572199,750.0,52.71,47.27,0.05612,75.00000000000003,190.0,-30.0,20.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
118,T,Long Strangle,33.67,800.0,3058.0254316577593,600.0,52.71,47.27,0.05611666666666667,60.0,152.0,-24.0,16.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
112,T,Long Strangle,25.25,600.0,2293.5190737433195,450.0,52.71,47.27,0.05611111111111111,45.0,114.0,-18.0,12.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
173,T,Long Strangle,30.37,1158.0,3664.531789572199,542.4477030481287,39.54,60.44,0.055986963958635144,42.0,166.0,-27.0,18.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
92,T,Long Strangle,20.61,1035.0,3023.0254316577593,369.4477030481287,29.42,70.55,0.05578597411746553,78.99999999999997,121.0,-21.0,14.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
167,T,Long Strangle,24.1,899.0,2959.0254316577593,433.44770304812863,39.54,60.44,0.05560070991384171,46.99999999999997,129.0,-21.0,14.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
28,T,Long Strangle,17.0,468.0,3086.0254316577602,307.55229695187154,39.11,60.86,0.05527515212367381,-118.0,96.0,-15.0,10.0,-3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
103,T,Long Strangle,17.88,434.0,3120.0254316577602,323.55229695187154,39.11,60.86,0.05526154556294079,-126.0,98.0,-15.0,10.0,-3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
48,T,Long Strangle,34.58,1092.0,3980.531789572199,626.4477030481287,42.59,57.38,0.055200138545872024,162.0,160.0,-27.0,18.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
123,T,Long Strangle,38.94,922.0,3900.531789572199,706.4477030481287,42.59,57.38,0.05512085301146078,122.0,170.0,-27.0,18.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
161,T,Long Strangle,17.82,640.0,2253.5190737433195,324.44770304812863,39.54,60.44,0.05492410589621766,52.0,92.0,-15.0,10.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
42,T,Long Strangle,27.03,858.0,3200.0254316577593,492.44770304812863,42.59,57.38,0.05488907722117706,139.0,124.0,-21.0,14.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
117,T,Long Strangle,30.52,722.0,3136.0254316577593,556.4477030481287,42.59,57.38,0.05484792161566393,107.0,132.0,-21.0,14.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
172,T,Long Strangle,29.36,1021.0,3801.531789572199,539.8954060962573,42.59,57.38,0.05438090353887072,108.99999999999997,147.0,-24.0,16.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
111,T,Long Strangle,22.1,522.0,2371.5190737433195,406.44770304812863,42.59,57.38,0.05437353891844501,92.0,94.0,-15.0,10.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
122,T,Long Strangle,35.78,844.0,3978.531789572199,662.8954060962573,42.59,57.38,0.05397533256521691,169.0,150.0,-24.0,16.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
86,T,Long Strangle,15.2,742.0,2301.5190737433195,283.31378171122935,42.59,57.38,0.053650761033195216,75.99999999999997,86.0,-15.0,10.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
166,T,Long Strangle,23.08,762.0,3096.0254316577593,430.89540609625726,42.59,57.38,0.05356288248486033,114.0,110.0,-18.0,12.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
155,T,Long Strangle,11.54,381.0,1548.0127158288797,215.44770304812863,42.59,57.38,0.05356288248486033,57.0,55.0,-9.0,6.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
116,T,Long Strangle,27.37,644.0,3214.0254316577593,512.8954060962573,36.92,63.06,0.0533637066635441,154.0,112.0,-18.0,12.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
36,T,Long Strangle,19.49,624.0,2419.5190737433195,365.31378171122935,42.59,57.38,0.05335139536401699,115.99999999999997,88.0,-15.0,10.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
105,T,Long Strangle,13.68,322.0,1607.0127158288797,256.44770304812863,36.92,63.06,0.05334420951094507,77.0,56.0,-9.0,6.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
219,T,Long Strangle,32.66,1057.0,3885.5317895722,617.4477030481285,44.72,55.25,0.052895168026002415,-123.0,171.0,-27.0,18.0,-5.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
171,T,Long Strangle,28.35,884.0,3938.531789572199,537.3431091443858,36.92,63.06,0.05275958604017804,176.0,127.99999999999999,-21.0,14.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
244,T,Long Strangle,37.6,953.0,3989.5317895722,713.4477030481285,44.72,55.25,0.05270183061681753,-163.0,171.0,-27.0,18.0,-5.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0
121,T,Long Strangle,32.63,766.0,4056.531789572199,619.3431091443858,36.92,63.06,0.05268485193139213,216.0,130.0,-21.0,14.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
193,T,Long Strangle,29.16,796.0,2958.0254316577602,554.2091878074863,39.54,60.44,0.05261551169037856,-19.99999999999997,156.0,-24.0,16.0,-4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
187,T,Long Strangle,21.87,597.0,2218.5190737433204,415.65689085561473,39.54,60.44,0.05261551169037856,-14.999999999999972,117.00000000000001,-18.0,12.0,-3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
181,T,Long Strangle,14.58,398.0,1479.0127158288801,277.10459390374314,39.54,60.44,0.05261551169037856,-9.999999999999986,78.0,-12.0,8.0,-2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
175,T,Long Strangle,7.29,199.0,739.5063579144401,138.55229695187157,39.54,60.44,0.05261551169037856,-4.999999999999993,39.0,-6.0,4.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
199,T,Long Strangle,36.45,995.0000000000002,3697.5317895722,692.761484759358,39.54,60.44,0.05261551169037855,-24.999999999999943,195.0,-30.0,20.0,-5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
104,T,Long Strangle,21.03,512.0,3930.5317895722,401.55229695187154,36.11,63.86,0.05237175869652807,-172.99999999999997,118.0,-18.0,12.0,-4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
29,T,Long Strangle,20.16,546.0,3896.5317895722,385.55229695187154,36.11,63.86,0.0522886263663385,-164.99999999999997,116.0,-18.0,12.0,-4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
160,T,Long Strangle,16.81,503.0,2390.5190737433195,321.89540609625726,36.92,63.06,0.05222193197430491,119.0,73.0,-12.0,8.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
110,T,Long Strangle,18.95,444.0,2449.5190737433195,362.89540609625726,34.44,65.54,0.05221890297220668,139.0,74.0,-12.0,8.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
115,T,Long Strangle,24.21,566.0,3292.0254316577593,469.3431091443859,33.61,66.36,0.05158273239407928,201.0,92.0,-15.0,10.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
165,T,Long Strangle,22.07,625.0,3233.0254316577593,428.3431091443859,33.61,66.36,0.05152411589878208,181.0,91.0,-15.0,10.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
120,T,Long Strangle,29.48,688.0,4134.531789572199,575.7908121925145,33.41,66.56,0.05119914971853254,263.0,109.99999999999999,-18.0,12.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
170,T,Long Strangle,27.34,747.0,4075.531789572199,534.7908121925145,33.41,66.56,0.051122793018661884,243.0,108.99999999999999,-18.0,12.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
238,T,Long Strangle,28.45,749.0,3205.0254316577602,559.4477030481285,44.72,55.25,0.050853725638681346,-139.0,133.0,-21.0,14.0,-4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0
213,T,Long Strangle,24.75,827.0,3127.0254316577602,487.44770304812846,44.72,55.25,0.05077467766333139,-109.0,133.0,-21.0,14.0,-4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
47,T,Long Strangle,31.42,1014.0000000000001,4058.531789572199,625.9706725668441,36.92,63.06,0.05019404482826602,209.0,140.0,-24.0,16.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
97,T,Long Strangle,25.0,1191.0000000000002,3881.531789572199,502.9706725668442,42.59,57.38,0.04970468729800052,148.99999999999997,137.0,-24.0,16.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
169,T,Long Strangle,26.12,1173.0,3769.5317895722,533.4477030481285,39.54,60.44,0.04896449989520981,-87.0,167.0,-27.0,18.0,-1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
145,T,Long Strangle,26.71,716.0,4106.531789572199,553.7908121925145,33.41,66.56,0.04823120826842969,252.0,109.99999999999999,-18.0,12.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
94,T,Long Strangle,22.63,1309.0,3633.5317895722,469.44770304812846,39.54,60.44,0.048205582545325476,-55.0,159.0,-27.0,18.0,-1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
140,T,Long Strangle,21.45,594.0,3264.0254316577593,447.3431091443859,33.61,66.36,0.04794977180050119,190.0,92.0,-15.0,10.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
232,T,Long Strangle,19.31,545.0,2420.5190737433204,405.44770304812846,44.72,55.25,0.04762636427541388,-115.00000000000003,95.0,-15.0,10.0,-3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0
135,T,Long Strangle,16.18,472.0,2421.5190737433195,340.89540609625726,34.44,65.54,0.04746323860824137,128.0,74.0,-12.0,8.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
207,T,Long Strangle,16.84,597.0,2368.5190737433204,357.44770304812846,44.72,55.25,0.04711178686111905,-95.00000000000003,95.0,-15.0,10.0,-3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
146,T,Long Strangle,27.1,822.0,4000.531789572199,575.3431091443858,36.92,63.06,0.04710232827903583,194.0,130.0,-21.0,14.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
163,T,Long Strangle,19.84,914.0,3040.0254316577602,424.44770304812846,44.72,55.25,0.04674309663480574,-82.0,130.0,-21.0,14.0,-1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
141,T,Long Strangle,21.84,700.0,3158.0254316577593,468.89540609625726,42.59,57.38,0.04657755165875217,132.0,112.0,-18.0,12.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
130,T,Long Strangle,10.92,350.0,1579.0127158288797,234.44770304812863,42.59,57.38,0.04657755165875217,66.0,56.0,-9.0,6.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
147,T,Long Strangle,27.49,928.0,3894.531789572199,596.8954060962573,42.59,57.38,0.046054969964983906,136.00000000000003,150.0,-24.0,16.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
41,T,Long Strangle,23.88,780.0,3278.0254316577593,521.3137817112294,36.92,63.06,0.04580734451641222,186.0,104.0,-18.0,12.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
30,T,Long Strangle,11.94,390.0,1639.0127158288797,260.6568908556147,36.92,63.06,0.04580734451641222,93.0,52.0,-9.0,6.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
88,T,Long Strangle,17.23,1016.0,2938.0254316577602,376.44770304812846,39.54,60.44,0.045769969800551986,-58.00000000000003,124.0,-21.0,14.0,-1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
136,T,Long Strangle,16.57,578.0,2315.5190737433195,362.44770304812863,42.59,57.38,0.04571694029414143,70.00000000000001,94.0,-15.0,10.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
142,T,Long Strangle,22.23,806.0,3052.0254316577593,490.44770304812863,52.71,47.27,0.04532593355385442,74.00000000000003,132.0,-21.0,14.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
148,T,Long Strangle,27.88,1034.0,3788.531789572199,618.4477030481287,39.54,60.44,0.04508061047456155,78.00000000000003,170.0,-27.0,18.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
239,T,Long Strangle,29.47,886.0,4056.5317895722,656.8954060962569,39.11,60.86,0.044862545431900415,-206.0,152.0,-24.0,16.0,-5.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0
194,T,Long Strangle,29.55,902.0000000000001,3790.5317895722,660.2091878074864,39.54,60.44,0.04475854099839736,-78.0,176.0,-27.0,18.0,-5.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
91,T,Long Strangle,19.6,898.0,3160.0254316577593,439.31378171122935,36.92,63.06,0.044615035575832476,146.0,102.0,-18.0,12.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
80,T,Long Strangle,9.8,449.0,1580.0127158288797,219.65689085561468,36.92,63.06,0.044615035575832476,73.0,51.0,-9.0,6.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
143,T,Long Strangle,22.62,912.0,2946.0254316577593,512.0,39.54,60.44,0.0441796875,16.00000000000003,152.0,-24.0,16.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
131,T,Long Strangle,11.31,456.0,1473.0127158288797,256.0,39.54,60.44,0.0441796875,8.000000000000014,76.0,-12.0,8.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
149,T,Long Strangle,28.27,1140.0,3682.531789572199,640.0,39.54,60.44,0.044171875,20.0,190.0,-30.0,20.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
137,T,Long Strangle,16.96,684.0,2209.5190737433195,384.0,39.54,60.44,0.04416666666666667,12.000000000000028,114.0,-18.0,12.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
125,T,Long Strangle,5.65,228.0,736.5063579144398,128.0,39.54,60.44,0.044140625,4.000000000000007,38.0,-6.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
214,T,Long Strangle,25.76,964.0,3978.5317895722,584.8954060962569,44.72,55.25,0.04404206244656442,-176.0,152.0,-24.0,16.0,-5.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
67,T,Long Strangle,18.74,942.0,3116.0254316577593,426.4477030481287,42.59,57.38,0.043944427103374525,106.00000000000003,124.0,-21.0,14.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
73,T,Long Strangle,23.53,1204.0,3868.531789572199,538.4477030481287,42.59,57.38,0.043699694263338314,118.00000000000003,160.0,-27.0,18.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
61,T,Long Strangle,13.96,680.0,2363.5190737433195,321.31378171122935,42.59,57.38,0.04344662692540873,93.99999999999999,88.0,-15.0,10.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
157,T,Long Strangle,13.57,655.0,2310.5190737433204,315.44770304812846,44.72,55.25,0.04301822415847358,-77.00000000000003,93.0,-15.0,10.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
56,T,Long Strangle,9.57,524.0,1505.0127158288797,224.0,39.54,60.44,0.04272321428571429,24.000000000000014,72.0,-12.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
62,T,Long Strangle,14.35,786.0,2257.5190737433195,336.0,39.54,60.44,0.042708333333333334,36.0,108.0,-18.0,12.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
68,T,Long Strangle,19.13,1048.0,3010.0254316577593,448.0,39.54,60.44,0.042700892857142854,48.00000000000003,144.0,-24.0,16.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
74,T,Long Strangle,23.91,1310.0000000000002,3762.531789572199,560.0000000000002,39.54,60.44,0.04269642857142855,60.0,180.0,-30.0,20.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
50,T,Long Strangle,4.78,262.0,752.5063579144398,112.0,39.54,60.44,0.042678571428571434,12.000000000000007,36.0,-6.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
188,T,Long Strangle,22.26,703.0,3051.0254316577602,521.6568908556147,53.94,46.04,0.04267172616753791,-72.99999999999997,137.0,-21.0,14.0,-4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
46,T,Long Strangle,28.27,936.0000000000001,4136.531789572199,677.3137817112295,34.44,65.54,0.04173840952796797,256.0,120.0,-21.0,14.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
82,T,Long Strangle,11.82,723.0,2242.5190737433204,283.44770304812846,30.32,69.65,0.04170081419919993,-61.00000000000003,89.0,-15.0,10.0,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
72,T,Long Strangle,23.14,1098.0,3974.531789572199,559.970672566844,42.59,57.38,0.041323592705183626,176.00000000000003,140.0,-24.0,16.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
233,T,Long Strangle,20.32,682.0,3272.0254316577602,502.89540609625686,39.11,60.86,0.040406016347881775,-182.0,114.0,-18.0,12.0,-4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0
226,T,Long Strangle,10.16,341.0,1636.0127158288801,251.44770304812843,39.11,60.86,0.040406016347881775,-91.0,57.0,-9.0,6.0,-2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
