Name,total_calls,termination,Prob Bearish,Prob Bullish,Direction_Price,F1,Stock_Last,F2,sigma1,Impl_Vol,sigma2
ASHR,9,True,0.06726608945581984,0.9327339105441802,Bearish,34.263721168141345,34.45,34.4525617008488,0.99,0.301,0.2195704129742169
BRZU,28,True,0.6624721401024087,0.33752785989759126,Bullish,74.21337065873503,77.28,82.84002048961584,0.99,0.8935,0.38460286516000186
EEM,8,True,0.012153909155928221,0.9878460908440718,Bearish,28.725034384745108,44.28,44.4449398050527,0.5670495644667884,0.21899999999999997,0.15538009603018274
EFA,11,True,0.011237514506014795,0.9887624854939852,Bearish,41.82121505392766,64.42,64.60773684196342,0.5671093696733742,0.2053,0.15555256317593005
EWH,4,True,0.011473155123012042,0.9885268448769879,Bearish,14.445166194164297,22.27,22.334903497895464,0.5670060918643909,0.2421,0.1805064683426987
EWJ,8,True,0.6826388551042617,0.3173611448957383,Bullish,57.16291029379863,57.61,58.48290693101503,0.1969540663460342,0.1868,0.055489354608943386
EWU,5,True,0.2378558181619166,0.7621441818380834,Bearish,25.865851032990864,26.51,26.738267215208392,0.4545189818953664,0.2306,0.11958082238027666
EWW,8,True,0.42804712381680066,0.5719528761831993,Bearish,33.24307584822927,33.97,34.457023245546885,0.3610073726879558,0.3004,0.1705567362888133
EWY,14,True,0.5429821766867439,0.45701782331325613,Bullish,61.42146605555322,62.73,63.96374468794574,0.39206184827155016,0.2909,0.07001348518949094
EWZ,10,True,1.0,0.0,Bullish,29.67414117890149,29.65,40.479726485163134,0.42941232237945065,0.4482,0.27988273705152894
FAS,19,True,0.3236864869639624,0.6763135130360376,Bearish,34.593672753098915,36.38,37.21383091522066,0.9331018684749768,0.6870999999999999,0.3995527912455632
FEZ,7,True,0.4959689279605841,0.5040310720394159,Bearish,36.80566996100403,37.6,38.3351107513015,0.2860425246611943,0.2468,0.08729833199339526
FXI,8,True,0.050573761202844764,0.9494262387971553,Bearish,42.166729275581815,44.14,44.194520300084285,0.99,0.2366,0.16955557764273924
GDX,15,True,1.0,0.0,Bullish,40.92370444383928,40.89,55.82729857225268,0.4615744491612106,0.46909999999999996,0.27988276830008557
GDXJ,23,True,1.0,0.0,Bullish,57.23435592353093,57.2,78.09999659323856,0.528536068559679,0.5403,0.27988308063933526
GREK,5,True,0.7488683934378,0.2511316065622,Bullish,20.344547831560607,20.53,21.04639747653449,0.37079153619861976,0.32420000000000004,0.05866777372017085
IBB,22,True,0.8226526383245285,0.1773473616754715,Bullish,134.5645995805118,132.6,122.93697527548349,0.16202427739868483,0.2531,0.01
INDA,6,True,1.0,0.0,Bullish,33.07777492463896,33.09,45.170420993204466,0.2236612534189015,0.24489999999999998,0.2798828079874267
ITB,12,True,0.41397677568166014,0.5860232243183399,Bearish,54.26006970953781,56.59,58.158112748852176,0.2717593088260055,0.309,0.17610860613436985
IWM,29,True,0.37058589837230654,0.6294141016276935,Bearish,149.9660712250041,154.61,156.91451406066912,0.34208250712319593,0.2948,0.15655483660331765
IYR,14,True,0.1282203562676238,0.8717796437323762,Bearish,76.00596054269025,81.31,82.06554395656076,0.22483012368482955,0.2257,0.1450848129172462
JNUG,64,True,0.8027703897050585,0.19722961029494146,Bullish,129.63029963828427,141.17,211.755,0.2514322069602887,1.0244,0.99
KRE,12,True,0.10583123173441743,0.8941687682655826,Bearish,36.99298039208525,37.78,37.845882901722554,0.99,0.4036,0.33039043425300463
LABU,26,True,0.5920551989507054,0.40794480104929465,Bullish,49.14441923226993,55.81,65.2938643568333,0.6327515968142344,1.0787,0.5292235031482907
LQD,15,True,0.97930388759513,0.020696112404870015,Bullish,136.63544678031678,136.45,116.1449010554364,0.07319985673379573,0.1371,0.01
NUGT,50,True,0.12386279181234654,0.8761372081876535,Bearish,94.73338995126083,94.2,93.78681234096177,0.19427149960588758,0.9541,0.99
OIH,29,True,0.5,0.5,Bearish,123.22408024917225,123.1,123.22408024917225,0.5112892311209862,0.5121,0.5112892311209862
SQQQ,16,True,0.30078494208401735,0.6992150579159826,Bearish,23.566690689691676,24.54,24.93394160088037,0.1399481996023489,0.8051,0.99
SSO,30,True,0.389011859222257,0.610988140777743,Bearish,72.17067224118931,75.4,77.27765820974084,0.46448288076261884,0.4154,0.14303211744435246
TNA,22,True,0.2622573217763202,0.7377426782236798,Bearish,29.0412437337047,33.91,35.458598228794735,0.8681247917925026,0.8565999999999999,0.5053108701680646
TQQQ,41,True,0.23090907516684417,0.7690909248331559,Bearish,118.71771930409614,141.32,147.91508000878417,0.9800863457409779,0.8440000000000001,0.4912439709805864
UPRO,23,True,0.5,0.5,Bearish,58.81803896597583,58.56,58.81803896597583,0.4807453650485529,0.6296,0.4807453650485529
XBI,29,True,0.24424769350415984,0.7557523064958401,Bearish,103.29019150777171,111.46,114.0012211598603,0.3743697429174335,0.36450000000000005,0.25929494375039813
XHB,10,True,0.3425545709646079,0.6574454290353922,Bearish,51.13765007046732,53.71,55.04305069132872,0.01,0.2645,0.10767854481591886
XLB,11,True,0.1777770753626757,0.8222229246373243,Bearish,60.62938795972632,61.89,62.10451836412797,0.9762072740840927,0.243,0.10628453059905119
XLE,11,True,0.030571372161884807,0.9694286278381152,Bearish,29.040998308533887,36.03,36.23227782976166,0.9888666170332979,0.38020000000000004,0.3012920732205089
XLF,6,True,0.31592199762729944,0.6840780023727006,Bearish,23.77131660983707,24.31,24.536775536533643,0.41099430495384665,0.2999,0.1803453717603469
XLI,15,True,0.5752094604713602,0.42479053952863977,Bullish,73.23702810697729,76.45,80.26020124309885,0.08947902181764114,0.25989999999999996,0.01
XLK,20,True,0.06950941258329722,0.9304905874167028,Bearish,104.65240246850965,117.94,118.9749450842013,0.45742550772734714,0.3024,0.20636837102726407
XLP,8,True,0.8555374518977075,0.14446254810229253,Bullish,64.86703070637105,64.3,61.244707134576345,0.08276956238999145,0.1524,0.022845947950134962
XLU,11,True,1.0,0.0,Bullish,59.47599050057154,59.42,57.41026632280993,0.20242324117166602,0.2224,0.01
XLV,16,True,0.8303511789503177,0.16964882104968226,Bullish,108.17993808666135,106.82,100.64800369706644,0.10717467546086888,0.192,0.01
XLY,18,True,0.12600027109538312,0.8739997289046169,Bearish,135.65634973729777,146.18,147.37935496877006,0.18494269822405693,0.2345,0.15366129116365793
XOP,19,True,1.0,0.0,Bullish,51.68775366776439,51.74,70.63957058435446,0.43664576667965155,0.47200000000000003,0.27988266173062476
