Name,total_calls,termination,Prob Bearish,Prob Bullish,Direction_Price,F1,Stock_Last,F2,sigma1,Impl_Vol,sigma2
ABT,29,True,0.1197514704777978,0.8802485295222022,Bearish,97.1302707563336,100.64,101.05786026749414,0.5775725124376209,0.30269999999999997,0.22835749452347465
BMY,17,True,1.0,0.0,Bullish,58.687232510457186,58.66,80.08929313244623,0.5083545963387999,0.4296,0.27988315207074876
