Underlying,Description,Name,Expected PnL,Cost of Strategy,Total Debit,Leg_profit,Max_Profit,Max_Loss,Prob of Profit,Prob of Loss,Leg_Profit_Factor,Profit_Factor,Strike_1_type,Strike_1,Strike_1_alloc,Strike_2_type,Strike_2,Strike_2_alloc,Strike_3_type,Strike_3,Strike_3_alloc,Strategy_Delta,Strategy_Gamma,Strategy_Theta,Strategy_Vega,Strategy_Rho
NUGT,DIREXION SHARES ETF TRUST DIREXION DLY GLD MIN IDX 2X,Bullish Put Modified Butterfly,-950.32,-1040.0,6000.000000000011,1040.0,5039.99999999929,4960.000000000011,55.46,43.79,0.20967741935483825,1.016129032257919,Put,90.0,10.0,Put,100.0,-20.0,Put,104.0,10.0,130.00000000000017,0.0,59.999999999999964,-19.999999999999996,10.000000000000004
NUGT,DIREXION SHARES ETF TRUST DIREXION DLY GLD MIN IDX 2X,Bullish Put Modified Butterfly,-939.47,-1410.0,7500.0000000000055,1410.0,6409.9999999992615,6090.0000000000055,55.22,44.03,0.2315270935960589,1.0525451559933097,Put,89.0,10.0,Put,101.5,-20.0,Put,106.5,10.0,180.0000000000001,0.0,79.99999999999999,-30.000000000000004,2.7755575615628914e-15
NUGT,DIREXION SHARES ETF TRUST DIREXION DLY GLD MIN IDX 2X,Bullish Put Modified Butterfly,-744.91,-450.0,3000.0000000000055,450.0,1949.9999999993179,2550.0000000000055,55.22,44.03,0.17647058823529374,0.764705882352672,Put,92.5,10.0,Put,97.0,-20.0,Put,98.5,10.0,69.99999999999993,0.0,10.000000000000053,-10.000000000000009,9.999999999999998
NUGT,DIREXION SHARES ETF TRUST DIREXION DLY GLD MIN IDX 2X,Bullish Put Modified Butterfly,-688.92,-950.0,4500.000000000011,950.0,3949.9999999992897,3550.000000000011,55.22,44.03,0.2676056338028161,1.1126760563378246,Put,91.5,10.0,Put,99.0,-20.0,Put,102.0,10.0,109.99999999999979,0.0,39.99999999999994,-10.000000000000009,9.999999999999998
NUGT,DIREXION SHARES ETF TRUST DIREXION DLY GLD MIN IDX 2X,Bullish Put Modified Butterfly,-719.93,-800.0,4000.0000000000055,800.0,3299.999999999304,3200.0000000000055,54.98,44.27,0.24999999999999958,1.0312499999997806,Put,92.0,10.0,Put,98.5,-20.0,Put,101.0,10.0,100.00000000000017,0.0,29.999999999999982,-10.000000000000009,9.999999999999998
NUGT,DIREXION SHARES ETF TRUST DIREXION DLY GLD MIN IDX 2X,Bullish Put Modified Butterfly,-1057.3,-1330.0,8000.000000000011,1330.0,6829.9999999992615,6670.000000000011,54.98,44.27,0.19940029985007462,1.023988005996889,Put,88.5,10.0,Put,102.0,-20.0,Put,107.5,10.0,189.99999999999994,0.0,79.99999999999999,-29.999999999999993,5.551115123125783e-15
NUGT,DIREXION SHARES ETF TRUST DIREXION DLY GLD MIN IDX 2X,Bullish Put Modified Butterfly,-898.85,-1240.0,6500.0000000000055,1240.0,5739.9999999992615,5260.0000000000055,54.74,44.51,0.23574144486691992,1.0912547528515695,Put,90.0,10.0,Put,101.0,-20.0,Put,105.5,10.0,160.0,0.0,59.999999999999964,-30.000000000000004,10.0
NUGT,DIREXION SHARES ETF TRUST DIREXION DLY GLD MIN IDX 2X,Bullish Put Modified Butterfly,-989.1,-750.0,5000.0000000000055,750.0,4249.99999999929,4250.0000000000055,54.74,44.51,0.17647058823529388,0.9999999999998316,Put,91.0,10.0,Put,99.5,-20.0,Put,103.0,10.0,119.99999999999989,0.0,49.99999999999996,-9.999999999999998,10.0
NUGT,DIREXION SHARES ETF TRUST DIREXION DLY GLD MIN IDX 2X,Bullish Put Modified Butterfly,-783.9,-600.0,3500.0000000000055,600.0,2599.999999999318,2900.0000000000055,54.5,44.75,0.20689655172413754,0.8965517241376941,Put,92.5,10.0,Put,98.0,-20.0,Put,100.0,10.0,100.0,0.0,29.999999999999982,-9.999999999999998,10.000000000000004
NUGT,DIREXION SHARES ETF TRUST DIREXION DLY GLD MIN IDX 2X,Bullish Put Modified Butterfly,-882.11,-1610.0,8000.000000000011,1610.0,7109.999999999247,6390.000000000011,54.5,44.75,0.2519561815336459,1.1126760563379083,Put,89.0,10.0,Put,102.5,-20.0,Put,108.0,10.0,189.99999999999994,0.0,79.99999999999999,-29.999999999999993,5.551115123125783e-15
NUGT,DIREXION SHARES ETF TRUST DIREXION DLY GLD MIN IDX 2X,Bullish Put Modified Butterfly,-902.51,-900.0,5000.0000000000055,900.0,4399.99999999929,4100.0000000000055,54.02,45.23,0.21951219512195091,1.0731707317071424,Put,91.5,10.0,Put,100.0,-20.0,Put,103.5,10.0,120.00000000000016,0.0,39.99999999999999,-9.999999999999998,10.0
NUGT,DIREXION SHARES ETF TRUST DIREXION DLY GLD MIN IDX 2X,Bullish Put Modified Butterfly,-1044.1,-1480.0,8500.000000000011,1480.0,7479.999999999232,7020.000000000011,54.02,45.23,0.2108262108262105,1.0655270655269544,Put,88.5,10.0,Put,103.0,-20.0,Put,109.0,10.0,200.00000000000009,0.0,70.00000000000006,-29.999999999999993,5.551115123125783e-15
NUGT,DIREXION SHARES ETF TRUST DIREXION DLY GLD MIN IDX 2X,Bullish Put Modified Butterfly,-669.72,-900.0,4000.0000000000114,900.0,3399.9999999992897,3100.0000000000114,54.02,45.23,0.2903225806451602,1.0967741935481539,Put,92.5,10.0,Put,99.0,-20.0,Put,101.5,10.0,99.99999999999983,0.0,29.999999999999982,-10.000000000000009,9.999999999999998
NUGT,DIREXION SHARES ETF TRUST DIREXION DLY GLD MIN IDX 2X,Bullish Put Modified Butterfly,-1044.99,-850.0,5500.000000000011,850.0,4849.999999999275,4650.000000000011,53.78,45.47,0.18279569892473074,1.0430107526880137,Put,91.0,10.0,Put,100.5,-20.0,Put,104.5,10.0,139.99999999999986,0.0,49.99999999999996,-19.999999999999996,10.000000000000004
NUGT,DIREXION SHARES ETF TRUST DIREXION DLY GLD MIN IDX 2X,Bullish Put Modified Butterfly,-628.04,-800.0,3500.0000000000055,800.0,2799.999999999304,2700.0000000000055,53.78,45.47,0.2962962962962957,1.0370370370367772,Put,93.0,10.0,Put,98.5,-20.0,Put,100.5,10.0,80.00000000000007,0.0,29.999999999999982,-9.999999999999998,10.000000000000004
NUGT,DIREXION SHARES ETF TRUST DIREXION DLY GLD MIN IDX 2X,Bullish Put Modified Butterfly,-992.63,-700.0,4500.000000000011,700.0,3699.9999999992897,3800.000000000011,53.54,45.71,0.18421052631578894,0.9736842105261261,Put,92.0,10.0,Put,99.5,-20.0,Put,102.5,10.0,109.99999999999997,0.0,29.999999999999982,-10.000000000000009,9.999999999999998
NUGT,DIREXION SHARES ETF TRUST DIREXION DLY GLD MIN IDX 2X,Bullish Put Modified Butterfly,-951.37,-1100.0,6000.0000000000055,1100.0,5599.9999999992615,4900.0000000000055,53.3,45.95,0.2244897959183671,1.142857142856991,Put,91.0,10.0,Put,101.5,-20.0,Put,106.0,10.0,150.00000000000014,0.0,49.99999999999996,-19.999999999999996,2.7755575615628914e-15
NUGT,DIREXION SHARES ETF TRUST DIREXION DLY GLD MIN IDX 2X,Bullish Put Modified Butterfly,-1095.9,-1190.0,7000.000000000011,1190.0,6189.9999999992615,5810.000000000011,53.3,45.95,0.20481927710843334,1.0654044750429001,Put,90.0,10.0,Put,102.0,-20.0,Put,107.0,10.0,170.0000000000001,0.0,69.99999999999997,-29.999999999999993,5.551115123125783e-15
NUGT,DIREXION SHARES ETF TRUST DIREXION DLY GLD MIN IDX 2X,Bullish Put Modified Butterfly,-1075.7,-1560.0,8500.000000000011,1560.0,7559.999999999232,6940.000000000011,53.06,46.19,0.22478386167146938,1.0893371757923949,Put,89.0,10.0,Put,103.5,-20.0,Put,109.5,10.0,209.9999999999999,0.0,79.99999999999999,-29.999999999999993,5.551115123125783e-15
NUGT,DIREXION SHARES ETF TRUST DIREXION DLY GLD MIN IDX 2X,Bullish Put Modified Butterfly,-965.62,-1000.0,5500.000000000011,1000.0,4999.9999999992615,4500.000000000011,53.06,46.19,0.22222222222222168,1.1111111111109444,Put,91.5,10.0,Put,101.0,-20.0,Put,105.0,10.0,140.00000000000003,0.0,49.99999999999996,-19.999999999999996,10.000000000000004
NUGT,DIREXION SHARES ETF TRUST DIREXION DLY GLD MIN IDX 2X,Bullish Put Modified Butterfly,-817.55,-450.0,3000.0000000000055,450.0,1949.9999999993179,2550.0000000000055,52.82,46.43,0.17647058823529374,0.764705882352672,Put,93.5,10.0,Put,98.0,-20.0,Put,99.5,10.0,80.00000000000007,0.0,20.000000000000018,-10.000000000000009,9.999999999999998
NUGT,DIREXION SHARES ETF TRUST DIREXION DLY GLD MIN IDX 2X,Bullish Put Modified Butterfly,-899.55,-850.0,4500.0000000000055,850.0,3849.9999999992897,3650.0000000000055,52.58,46.67,0.23287671232876678,1.054794520547749,Put,92.5,10.0,Put,100.0,-20.0,Put,103.0,10.0,110.00000000000001,0.0,39.99999999999994,-9.999999999999998,10.0
NUGT,DIREXION SHARES ETF TRUST DIREXION DLY GLD MIN IDX 2X,Bullish Put Modified Butterfly,-858.43,-1350.0,6500.000000000011,1350.0,6349.999999999247,5150.000000000011,52.58,46.67,0.2621359223300965,1.2330097087377152,Put,91.0,10.0,Put,102.5,-20.0,Put,107.5,10.0,159.9999999999999,0.0,59.999999999999964,-19.999999999999996,5.551115123125783e-15
NUGT,DIREXION SHARES ETF TRUST DIREXION DLY GLD MIN IDX 2X,Bullish Put Modified Butterfly,-1064.32,-800.0,5000.0000000000055,800.0,4299.999999999275,4200.0000000000055,52.58,46.67,0.19047619047619022,1.0238095238093499,Put,92.0,10.0,Put,100.5,-20.0,Put,104.0,10.0,129.99999999999997,0.0,39.99999999999994,-9.999999999999998,10.0
NUGT,DIREXION SHARES ETF TRUST DIREXION DLY GLD MIN IDX 2X,Bullish Put Modified Butterfly,-720.37,-750.0,3500.0000000000055,750.0,2749.9999999992897,2750.0000000000055,52.34,46.91,0.2727272727272722,0.9999999999997398,Put,93.5,10.0,Put,99.0,-20.0,Put,101.0,10.0,79.9999999999998,0.0,19.99999999999997,-9.999999999999998,10.000000000000004
NUGT,DIREXION SHARES ETF TRUST DIREXION DLY GLD MIN IDX 2X,Bullish Put Modified Butterfly,-917.39,-700.0,4000.0000000000114,700.0,3199.9999999992897,3300.0000000000114,52.34,46.91,0.21212121212121138,0.9696969696967511,Put,93.0,10.0,Put,99.5,-20.0,Put,102.0,10.0,89.99999999999986,0.0,29.999999999999982,-10.000000000000009,9.999999999999998
NUGT,DIREXION SHARES ETF TRUST DIREXION DLY GLD MIN IDX 2X,Bullish Put Modified Butterfly,-655.43,-650.0,3000.0000000000055,650.0,2149.999999999304,2350.0000000000055,52.1,47.15,0.2765957446808504,0.9148936170209782,Put,94.0,10.0,Put,98.5,-20.0,Put,100.0,10.0,80.00000000000007,0.0,20.000000000000018,-10.000000000000009,9.999999999999998
NUGT,DIREXION SHARES ETF TRUST DIREXION DLY GLD MIN IDX 2X,Bullish Put Modified Butterfly,-936.16,-1100.0,5500.000000000011,1100.0,5099.9999999992615,4400.000000000011,52.1,47.15,0.2499999999999994,1.1590909090907384,Put,92.0,10.0,Put,101.5,-20.0,Put,105.5,10.0,140.0000000000001,0.0,39.99999999999994,-19.999999999999996,10.000000000000004
NUGT,DIREXION SHARES ETF TRUST DIREXION DLY GLD MIN IDX 2X,Bullish Put Modified Butterfly,-767.5,-1600.0,7000.000000000011,1600.0,7099.999999999232,5400.000000000011,52.1,47.15,0.2962962962962957,1.31481481481467,Put,91.0,10.0,Put,103.5,-20.0,Put,109.0,10.0,169.99999999999983,0.0,69.99999999999997,-19.999999999999996,5.551115123125783e-15
NUGT,DIREXION SHARES ETF TRUST DIREXION DLY GLD MIN IDX 2X,Bullish Put Modified Butterfly,-1028.36,-1100.0,6000.0000000000055,1100.0,5599.9999999992615,4900.0000000000055,52.1,47.15,0.2244897959183671,1.142857142856991,Put,91.5,10.0,Put,102.0,-20.0,Put,106.5,10.0,150.00000000000006,0.0,59.999999999999964,-19.999999999999996,2.7755575615628914e-15
NUGT,DIREXION SHARES ETF TRUST DIREXION DLY GLD MIN IDX 2X,Bullish Put Modified Butterfly,-878.98,-1050.0,5000.000000000011,1050.0,4549.9999999992615,3950.000000000011,51.86,47.39,0.26582278481012583,1.151898734177025,Put,92.5,10.0,Put,101.0,-20.0,Put,104.5,10.0,130.00000000000006,0.0,39.99999999999994,-19.999999999999996,10.000000000000004
NUGT,DIREXION SHARES ETF TRUST DIREXION DLY GLD MIN IDX 2X,Bullish Put Modified Butterfly,-992.8,-1300.0,6500.000000000011,1300.0,6299.999999999232,5200.000000000011,51.38,47.87,0.24999999999999947,1.2115384615383114,Put,91.5,10.0,Put,103.0,-20.0,Put,108.0,10.0,160.00000000000006,0.0,40.000000000000036,-19.999999999999996,5.551115123125783e-15
NUGT,DIREXION SHARES ETF TRUST DIREXION DLY GLD MIN IDX 2X,Bullish Put Modified Butterfly,-955.48,-850.0,4500.0000000000055,850.0,3849.999999999275,3650.0000000000055,51.38,47.87,0.23287671232876678,1.0547945205477451,Put,93.0,10.0,Put,100.5,-20.0,Put,103.5,10.0,119.99999999999997,0.0,29.999999999999982,-9.999999999999998,10.0
NUGT,DIREXION SHARES ETF TRUST DIREXION DLY GLD MIN IDX 2X,Bullish Put Modified Butterfly,-917.03,-750.0,4000.0000000000114,750.0,3249.9999999992897,3250.0000000000114,51.14,48.11,0.23076923076922995,0.999999999999778,Put,93.5,10.0,Put,100.0,-20.0,Put,102.5,10.0,90.00000000000003,0.0,19.99999999999997,-9.999999999999998,10.000000000000004
NUGT,DIREXION SHARES ETF TRUST DIREXION DLY GLD MIN IDX 2X,Bullish Put Modified Butterfly,-956.78,-1250.0,6000.000000000011,1250.0,5749.999999999247,4750.000000000011,51.14,48.11,0.2631578947368415,1.2105263157893125,Put,92.0,10.0,Put,102.5,-20.0,Put,107.0,10.0,150.0,0.0,49.99999999999996,-19.999999999999996,5.551115123125783e-15
NUGT,DIREXION SHARES ETF TRUST DIREXION DLY GLD MIN IDX 2X,Bullish Put Modified Butterfly,-1006.18,-1100.0,5500.000000000011,1100.0,5099.9999999992615,4400.000000000011,50.9,48.35,0.2499999999999994,1.1590909090907384,Put,92.5,10.0,Put,102.0,-20.0,Put,106.0,10.0,140.0000000000001,0.0,39.99999999999994,-19.999999999999996,5.551115123125783e-15
NUGT,DIREXION SHARES ETF TRUST DIREXION DLY GLD MIN IDX 2X,Bullish Put Modified Butterfly,-941.9,-1050.0,5000.0000000000055,1050.0,4549.9999999992615,3950.0000000000055,50.66,48.59,0.2658227848101262,1.1518987341770266,Put,93.0,10.0,Put,101.5,-20.0,Put,105.0,10.0,120.00000000000016,0.0,39.99999999999994,-19.999999999999996,10.0
NUGT,DIREXION SHARES ETF TRUST DIREXION DLY GLD MIN IDX 2X,Bullish Put Modified Butterfly,-961.61,-550.0,3500.0000000000114,550.0,2549.9999999992897,2950.0000000000114,50.66,48.59,0.18644067796610098,0.8644067796607728,Put,94.0,10.0,Put,99.5,-20.0,Put,101.5,10.0,79.99999999999989,0.0,19.99999999999997,-9.999999999999998,10.000000000000004
NUGT,DIREXION SHARES ETF TRUST DIREXION DLY GLD MIN IDX 2X,Bullish Put Modified Butterfly,-723.37,-400.0,2500.0000000000055,400.0,1899.9999999992895,2100.0000000000055,50.42,48.82,0.19047619047619,0.904761904761564,Put,95.0,10.0,Put,99.0,-20.0,Put,100.5,10.0,59.99999999999979,0.0,9.999999999999964,-10.000000000000009,0.0
NUGT,DIREXION SHARES ETF TRUST DIREXION DLY GLD MIN IDX 2X,Bullish Put Modified Butterfly,-912.25,-950.0,4500.000000000011,950.0,3949.999999999261,3550.000000000011,50.42,48.82,0.2676056338028161,1.1126760563378166,Put,93.5,10.0,Put,101.0,-20.0,Put,104.0,10.0,109.99999999999997,0.0,29.999999999999982,-10.000000000000009,9.999999999999998
NUGT,DIREXION SHARES ETF TRUST DIREXION DLY GLD MIN IDX 2X,Bullish Put Modified Butterfly,-828.22,-1350.0,5500.000000000011,1350.0,5349.999999999247,4150.000000000011,50.19,49.06,0.32530120481927627,1.2891566265058392,Put,93.0,10.0,Put,102.5,-20.0,Put,106.5,10.0,129.9999999999999,0.0,49.99999999999996,-19.999999999999996,5.551115123125783e-15
NUGT,DIREXION SHARES ETF TRUST DIREXION DLY GLD MIN IDX 2X,Bullish Put Modified Butterfly,-935.03,-1350.0,6000.000000000011,1350.0,5849.999999999232,4650.000000000011,50.19,49.06,0.2903225806451606,1.2580645161288642,Put,92.5,10.0,Put,103.0,-20.0,Put,107.5,10.0,150.00000000000009,0.0,30.00000000000003,-19.999999999999996,5.551115123125783e-15
NUGT,DIREXION SHARES ETF TRUST DIREXION DLY GLD MIN IDX 2X,Bullish Put Modified Butterfly,-1015.94,-700.0,4000.0000000000114,700.0,3199.999999999275,3300.0000000000114,49.95,49.3,0.21212121212121138,0.9696969696967467,Put,94.0,10.0,Put,100.5,-20.0,Put,103.0,10.0,109.99999999999979,0.0,29.999999999999982,-10.000000000000009,9.999999999999998
NUGT,DIREXION SHARES ETF TRUST DIREXION DLY GLD MIN IDX 2X,Bullish Put Modified Butterfly,-714.92,-1650.0,6000.000000000011,1650.0,6149.999999999232,4350.000000000011,49.71,49.54,0.37931034482758524,1.413793103448096,Put,93.0,10.0,Put,103.5,-20.0,Put,108.0,10.0,139.99999999999977,0.0,49.99999999999996,-19.999999999999996,5.551115123125783e-15
NUGT,DIREXION SHARES ETF TRUST DIREXION DLY GLD MIN IDX 2X,Bullish Put Modified Butterfly,-918.67,-1000.0,4500.000000000011,1000.0,3999.999999999261,3500.000000000011,49.47,49.78,0.2857142857142848,1.142857142856928,Put,94.0,10.0,Put,101.5,-20.0,Put,104.5,10.0,110.00000000000014,0.0,29.999999999999982,-19.999999999999996,9.999999999999998
NUGT,DIREXION SHARES ETF TRUST DIREXION DLY GLD MIN IDX 2X,Bullish Put Modified Butterfly,-1325.96,-1050.0,6500.000000000011,1050.0,6049.999999999232,5450.000000000011,49.47,49.78,0.19266055045871522,1.110091743119123,Put,92.0,10.0,Put,103.5,-20.0,Put,108.5,10.0,169.99999999999983,0.0,39.99999999999994,-19.999999999999996,5.551115123125783e-15
NUGT,DIREXION SHARES ETF TRUST DIREXION DLY GLD MIN IDX 2X,Bullish Put Modified Butterfly,-1004.91,-1050.0,5000.0000000000055,1050.0,4549.9999999992615,3950.0000000000055,49.47,49.78,0.2658227848101262,1.1518987341770266,Put,93.5,10.0,Put,102.0,-20.0,Put,105.5,10.0,120.00000000000001,0.0,29.999999999999936,-19.999999999999996,10.0
NUGT,DIREXION SHARES ETF TRUST DIREXION DLY GLD MIN IDX 2X,Bullish Put Modified Butterfly,-1505.36,-950.0,7000.000000000011,950.0,6449.999999999232,6050.000000000011,49.23,50.01,0.15702479338842948,1.06611570247921,Put,91.5,10.0,Put,104.0,-20.0,Put,109.5,10.0,199.99999999999991,0.0,40.000000000000036,-19.999999999999996,5.551115123125783e-15
NUGT,DIREXION SHARES ETF TRUST DIREXION DLY GLD MIN IDX 2X,Bullish Put Modified Butterfly,-936.67,-400.0,3000.0000000000114,400.0,2399.9999999992897,2600.0000000000114,49.23,50.01,0.15384615384615316,0.9230769230766458,Put,95.0,10.0,Put,100.0,-20.0,Put,102.0,10.0,70.00000000000001,0.0,9.999999999999964,-9.999999999999998,0.0
NUGT,DIREXION SHARES ETF TRUST DIREXION DLY GLD MIN IDX 2X,Bullish Put Modified Butterfly,-1163.06,-1300.0,6500.000000000011,1300.0,6299.999999999232,5200.000000000011,49.0,50.25,0.24999999999999947,1.2115384615383114,Put,92.5,10.0,Put,104.0,-20.0,Put,109.0,10.0,179.99999999999997,0.0,40.000000000000036,-19.999999999999996,5.551115123125783e-15
NUGT,DIREXION SHARES ETF TRUST DIREXION DLY GLD MIN IDX 2X,Bullish Put Modified Butterfly,-1047.32,-1200.0,5500.000000000011,1200.0,5199.999999999232,4300.000000000011,48.76,50.49,0.27906976744185974,1.2093023255812139,Put,93.5,10.0,Put,103.0,-20.0,Put,107.0,10.0,130.00000000000006,0.0,20.000000000000018,-19.999999999999996,5.551115123125783e-15
NUGT,DIREXION SHARES ETF TRUST DIREXION DLY GLD MIN IDX 2X,Bullish Put Modified Butterfly,-869.44,-1250.0,5000.0000000000055,1250.0,4749.999999999247,3750.0000000000055,48.76,50.49,0.33333333333333287,1.266666666666464,Put,94.0,10.0,Put,102.5,-20.0,Put,106.0,10.0,120.00000000000001,0.0,29.999999999999936,-19.999999999999996,2.7755575615628914e-15
NUGT,DIREXION SHARES ETF TRUST DIREXION DLY GLD MIN IDX 2X,Bullish Put Modified Butterfly,-898.29,-650.0,3500.0000000000114,650.0,3149.999999999261,2850.0000000000114,48.52,50.72,0.2280701754385956,1.1052631578944732,Put,95.0,10.0,Put,101.0,-20.0,Put,103.5,10.0,100.00000000000017,0.0,9.999999999999964,-10.000000000000009,0.0
NUGT,DIREXION SHARES ETF TRUST DIREXION DLY GLD MIN IDX 2X,Bullish Put Modified Butterfly,-720.56,-1600.0,5500.000000000011,1600.0,5599.999999999232,3900.000000000011,48.52,50.72,0.41025641025640913,1.435897435897235,Put,94.0,10.0,Put,103.5,-20.0,Put,107.5,10.0,129.9999999999998,0.0,39.99999999999994,-19.999999999999996,5.551115123125783e-15
NUGT,DIREXION SHARES ETF TRUST DIREXION DLY GLD MIN IDX 2X,Bullish Put Modified Butterfly,-1049.9,-1500.0,6500.000000000011,1500.0,6499.999999999219,5000.000000000011,48.29,50.96,0.2999999999999993,1.2999999999998408,Put,93.0,10.0,Put,104.5,-20.0,Put,109.5,10.0,179.99999999999997,0.0,30.00000000000003,0.0,5.551115123125783e-15
NUGT,DIREXION SHARES ETF TRUST DIREXION DLY GLD MIN IDX 2X,Bullish Put Modified Butterfly,-771.01,-1750.0,6000.000000000011,1750.0,6249.999999999219,4250.000000000011,47.58,51.67,0.41176470588235187,1.4705882352939301,Put,94.0,10.0,Put,104.5,-20.0,Put,109.0,10.0,160.00000000000006,0.0,30.00000000000003,0.0,5.551115123125783e-15
NUGT,DIREXION SHARES ETF TRUST DIREXION DLY GLD MIN IDX 2X,Bullish Put Modified Butterfly,-1105.53,-650.0,4000.0000000000055,650.0,3649.999999999261,3350.0000000000055,47.35,51.9,0.19402985074626833,1.0895522388057477,Put,95.0,10.0,Put,102.0,-20.0,Put,105.0,10.0,100.00000000000009,0.0,19.99999999999993,-19.999999999999996,0.0
NUGT,DIREXION SHARES ETF TRUST DIREXION DLY GLD MIN IDX 2X,Bullish Put Modified Butterfly,-1013.64,-950.0,4500.000000000011,950.0,4449.999999999232,3550.000000000011,46.88,52.37,0.2676056338028161,1.2535211267603432,Put,95.0,10.0,Put,103.0,-20.0,Put,106.5,10.0,110.00000000000006,0.0,10.000000000000009,-19.999999999999996,-9.999999999999998
NUGT,DIREXION SHARES ETF TRUST DIREXION DLY GLD MIN IDX 2X,Bullish Put Modified Butterfly,-911.42,-450.0,3000.0000000000114,450.0,2949.999999999261,2550.0000000000114,46.88,52.37,0.17647058823529332,1.1568627450977442,Put,96.0,10.0,Put,101.5,-20.0,Put,104.0,10.0,70.00000000000028,0.0,19.99999999999993,-10.000000000000009,0.0
NUGT,DIREXION SHARES ETF TRUST DIREXION DLY GLD MIN IDX 2X,Bullish Put Modified Butterfly,-827.64,-750.0,3500.0000000000055,750.0,3749.999999999247,2750.0000000000055,46.41,52.84,0.2727272727272722,1.363636363636087,Put,96.0,10.0,Put,102.5,-20.0,Put,105.5,10.0,79.99999999999999,0.0,19.99999999999993,-19.999999999999996,0.0
NUGT,DIREXION SHARES ETF TRUST DIREXION DLY GLD MIN IDX 2X,Bullish Put Modified Butterfly,-792.32,-1000.0,4000.0000000000114,1000.0,4499.999999999232,3000.0000000000114,45.94,53.31,0.3333333333333321,1.4999999999997384,Put,96.0,10.0,Put,103.5,-20.0,Put,107.0,10.0,89.99999999999986,0.0,29.999999999999936,-19.999999999999996,-9.999999999999998
NUGT,DIREXION SHARES ETF TRUST DIREXION DLY GLD MIN IDX 2X,Bullish Put Modified Butterfly,-1219.31,-950.0,5000.000000000011,950.0,4949.999999999232,4050.000000000011,45.71,53.54,0.23456790123456728,1.2222222222220294,Put,95.0,10.0,Put,104.0,-20.0,Put,108.0,10.0,139.99999999999977,0.0,10.000000000000009,-19.999999999999996,-9.999999999999998
NUGT,DIREXION SHARES ETF TRUST DIREXION DLY GLD MIN IDX 2X,Bullish Put Modified Butterfly,-1177.89,-1200.0,5500.000000000011,1200.0,5699.999999999204,4300.000000000011,45.24,54.0,0.27906976744185974,1.3255813953486488,Put,95.0,10.0,Put,105.0,-20.0,Put,109.5,10.0,160.00000000000006,0.0,10.000000000000009,0.0,-9.999999999999998
NUGT,DIREXION SHARES ETF TRUST DIREXION DLY GLD MIN IDX 2X,Bullish Put Modified Butterfly,-978.27,-400.0,3000.0000000000114,400.0,3399.9999999992324,2600.0000000000114,44.55,54.7,0.15384615384615316,1.3076923076920068,Put,97.0,10.0,Put,103.0,-20.0,Put,106.0,10.0,70.00000000000011,0.0,0.0,-10.000000000000009,-9.999999999999998
NUGT,DIREXION SHARES ETF TRUST DIREXION DLY GLD MIN IDX 2X,Bullish Put Modified Butterfly,-1302.88,-700.0,4500.000000000011,700.0,4699.999999999218,3800.000000000011,44.09,55.16,0.18421052631578894,1.2368421052629486,Put,96.0,10.0,Put,104.5,-20.0,Put,108.5,10.0,129.99999999999997,0.0,0.0,0.0,-9.999999999999998
NUGT,DIREXION SHARES ETF TRUST DIREXION DLY GLD MIN IDX 2X,Bullish Put Modified Butterfly,-718.21,-700.0,3000.0000000000114,700.0,3699.9999999992324,2300.0000000000114,44.09,55.16,0.30434782608695504,1.6086956521735714,Put,97.5,10.0,Put,103.5,-20.0,Put,106.5,10.0,69.99999999999993,0.0,29.999999999999982,-10.000000000000009,-9.999999999999998
NUGT,DIREXION SHARES ETF TRUST DIREXION DLY GLD MIN IDX 2X,Bullish Put Modified Butterfly,-822.41,-1000.0,4000.0000000000114,1000.0,4999.999999999204,3000.0000000000114,43.63,55.62,0.3333333333333321,1.6666666666663952,Put,97.0,10.0,Put,105.0,-20.0,Put,109.0,10.0,109.99999999999997,0.0,20.000000000000018,9.999999999999998,-9.999999999999998
NUGT,DIREXION SHARES ETF TRUST DIREXION DLY GLD MIN IDX 2X,Bullish Put Modified Butterfly,-746.29,-900.0,3500.0000000000114,900.0,4399.999999999218,2600.0000000000114,43.4,55.85,0.34615384615384465,1.692307692307384,Put,97.5,10.0,Put,104.5,-20.0,Put,108.0,10.0,100.0,0.0,10.000000000000009,9.999999999999998,-9.999999999999998
NUGT,DIREXION SHARES ETF TRUST DIREXION DLY GLD MIN IDX 2X,Bullish Put Modified Butterfly,-701.29,-550.0,2500.0000000000114,550.0,3049.9999999992324,1950.0000000000114,42.49,56.76,0.2820512820512804,1.5641025641021613,Put,98.5,10.0,Put,103.5,-20.0,Put,106.0,10.0,49.99999999999982,0.0,9.999999999999964,-10.000000000000009,-9.999999999999998
NUGT,DIREXION SHARES ETF TRUST DIREXION DLY GLD MIN IDX 2X,Bullish Put Modified Butterfly,-693.79,-800.0,3000.0000000000114,800.0,3799.9999999992183,2200.0000000000114,42.04,57.21,0.36363636363636176,1.727272727272363,Put,98.5,10.0,Put,104.5,-20.0,Put,107.5,10.0,79.99999999999989,0.0,4.440892098500626e-14,9.999999999999998,-9.999999999999998
NUGT,DIREXION SHARES ETF TRUST DIREXION DLY GLD MIN IDX 2X,Bullish Put Modified Butterfly,-1122.15,-750.0,4000.0000000000114,750.0,4749.999999999204,3250.0000000000114,41.81,57.44,0.23076923076922995,1.4615384615382117,Put,97.5,10.0,Put,105.5,-20.0,Put,109.5,10.0,120.0000000000002,0.0,10.000000000000009,9.999999999999998,-9.999999999999998
