Underlying,Description,Name,Expected PnL,Cost of Strategy,Leg_profit,Max_Profit,Max_Loss,Prob of Profit,Prob of Loss,Exp_Pnl/Max_Loss,Profit_Factor,Leg_Profit_Factor,Strike_1_type,Strike_1,Strike_1_alloc,Strike_2_type,Strike_2,Strike_2_alloc,Strike_3_type,Strike_3,Strike_3_alloc,Strategy_Delta,Strategy_Gamma,Strategy_Theta,Strategy_Vega,Strategy_Rho
TGT,TARGET CORP COM,Bearish Call Modified Butterfly,-1428.59,-1130.000000000001,1130.000000000001,3080.000000008459,6870.000000000022,55.91,44.09,-0.20794614264919875,0.4483260553141848,0.16448326055312915,Call,148.0,10.0,Call,150.0,-30.0,Call,155.0,20.0,-539.9999999999998,-49.999999999999986,89.99999999999999,-49.999999999999986,-19.999999999999996
TGT,TARGET CORP COM,Bearish Call Modified Butterfly,-1287.73,-1930.000000000001,1930.000000000001,2880.000000008459,7070.000000000021,55.2,44.8,-0.18214002828854262,0.40735502121760264,0.2729844413012723,Call,149.0,10.0,Call,150.0,-30.0,Call,155.0,20.0,-609.9999999999997,-39.99999999999999,79.99999999999999,-39.99999999999999,-19.999999999999996
TGT,TARGET CORP COM,Bearish Call Modified Butterfly,-802.6,-930.0000000000009,930.0000000000009,1880.0000000084592,3070.000000000022,51.62,48.38,-0.26143322475569847,0.6123778501656175,0.30293159609120335,Call,149.0,10.0,Call,150.0,-30.0,Call,152.5,20.0,-309.9999999999996,2.220446049250313e-14,39.99999999999999,2.220446049250313e-14,-19.999999999999996
TGT,TARGET CORP COM,Bearish Call Modified Butterfly,-1764.35,-1840.000000000001,1840.000000000001,3790.0000000083455,8160.000000000021,50.89,49.11,-0.21621936274509748,0.464460784314747,0.2254901960784309,Call,147.0,10.0,Call,149.0,-30.0,Call,155.0,20.0,-710.0000000000001,-60.0,69.99999999999994,-70.0,-19.999999999999996
TGT,TARGET CORP COM,Bearish Call Modified Butterfly,-1638.18,-2690.000000000001,2690.000000000001,3640.0000000083455,8310.000000000022,50.89,49.11,-0.1971335740072197,0.4380264741285603,0.32370637785800166,Call,148.0,10.0,Call,149.0,-30.0,Call,155.0,20.0,-810.0000000000001,-49.999999999999986,29.999999999999936,-49.999999999999986,-19.999999999999996
