Underlying,Description,Name,Expected PnL,Cost of Strategy,Total Debit,Leg_profit,Max_Profit,Max_Loss,Prob of Profit,Prob of Loss,Leg_Profit_Factor,Profit_Factor,Strike_1_type,Strike_1,Strike_1_alloc,Strike_2_type,Strike_2,Strike_2_alloc,Strike_3_type,Strike_3,Strike_3_alloc,Strategy_Delta,Strategy_Gamma,Strategy_Theta,Strategy_Vega,Strategy_Rho
SPY,SPDR S&P500 ETF TRUST TR UNIT ETF,Bearish Call Modified Butterfly,-335.67,-279.9999999999991,2000.0,279.9999999999991,2269.99999998989,1720.000000000001,62.45,37.55,0.16279069767441798,1.3197674418545866,Call,351.0,10.0,Call,353.0,-20.0,Call,357.0,10.0,-59.999999999999964,-10.000000000000009,19.99999999999997,-50.0,-10.000000000000009
SPY,SPDR S&P500 ETF TRUST TR UNIT ETF,Bearish Call Modified Butterfly,-184.83,-160.0000000000009,1000.0,160.0000000000009,1149.999999989835,839.9999999999991,62.21,37.79,0.19047619047619177,1.3690476190355194,Call,353.0,10.0,Call,354.0,-20.0,Call,356.0,10.0,-40.00000000000008,0.0,-2.220446049250313e-14,-10.000000000000009,-9.999999999999998
SPY,SPDR S&P500 ETF TRUST TR UNIT ETF,Bearish Call Modified Butterfly,-460.49,-419.9999999999991,3000.0,419.9999999999991,3409.9999999900037,2580.000000000001,60.52,39.48,0.1627906976744182,1.3217054263527142,Call,348.0,10.0,Call,351.0,-20.0,Call,357.0,10.0,-130.00000000000006,-10.000000000000009,50.00000000000004,-59.999999999999964,-19.999999999999996
SPY,SPDR S&P500 ETF TRUST TR UNIT ETF,Bearish Call Modified Butterfly,-311.98,-350.0000000000009,2000.0,350.0000000000009,2339.9999999899487,1649.999999999999,60.27,39.73,0.2121212121212128,1.4181818181757273,Call,350.0,10.0,Call,352.0,-20.0,Call,356.0,10.0,-90.00000000000003,0.0,10.000000000000009,-30.00000000000007,-9.999999999999986
SPY,SPDR S&P500 ETF TRUST TR UNIT ETF,Bearish Call Modified Butterfly,-178.47,-189.99999999999955,1000.0,189.99999999999955,1179.9999999898905,810.0000000000005,60.03,39.97,0.2345679012345672,1.4567901234443084,Call,352.0,10.0,Call,353.0,-20.0,Call,355.0,10.0,-29.99999999999985,0.0,10.000000000000009,-20.000000000000018,0.0
SPY,SPDR S&P500 ETF TRUST TR UNIT ETF,Bearish Call Modified Butterfly,-530.46,-590.0,4000.0,590.0,4579.999999990118,3410.0,58.56,41.44,0.17302052785923755,1.3431085043959292,Call,345.0,10.0,Call,349.0,-20.0,Call,357.0,10.0,-190.00000000000003,-20.0,60.00000000000003,-89.99999999999999,-30.000000000000004
SPY,SPDR S&P500 ETF TRUST TR UNIT ETF,Bearish Call Modified Butterfly,-391.64,-560.0,3000.0,560.0,3549.9999999900615,2440.0,58.31,41.69,0.22950819672131148,1.4549180327828122,Call,347.0,10.0,Call,350.0,-20.0,Call,356.0,10.0,-140.00000000000003,0.0,40.000000000000014,-50.00000000000004,-19.999999999999996
SPY,SPDR S&P500 ETF TRUST TR UNIT ETF,Bearish Call Modified Butterfly,-249.73,-460.0,2000.0,460.0,2449.9999999900047,1540.0,58.06,41.94,0.2987012987012987,1.5909090909026005,Call,349.0,10.0,Call,351.0,-20.0,Call,355.0,10.0,-89.99999999999999,0.0,20.000000000000018,-20.000000000000018,-9.999999999999986
SPY,SPDR S&P500 ETF TRUST TR UNIT ETF,Bearish Call Modified Butterfly,-182.69,-210.0000000000009,1000.0,210.0000000000009,1199.9999999899487,789.9999999999991,57.57,42.43,0.26582278481012805,1.5189873417594304,Call,351.0,10.0,Call,352.0,-20.0,Call,354.0,10.0,-50.000000000000085,0.0,0.0,-10.000000000000009,-9.999999999999998
SPY,SPDR S&P500 ETF TRUST TR UNIT ETF,Bearish Call Modified Butterfly,-389.15,-830.0000000000018,4000.0,830.0000000000018,4819.9999999901775,3169.999999999998,56.57,43.43,0.26182965299684613,1.520504731858101,Call,344.0,10.0,Call,348.0,-20.0,Call,356.0,10.0,-189.99999999999986,-10.000000000000004,30.000000000000004,-60.00000000000001,-19.999999999999996
SPY,SPDR S&P500 ETF TRUST TR UNIT ETF,Bearish Call Modified Butterfly,-484.8,-860.0,5000.0,860.0,5849.999999990232,4140.0,56.57,43.43,0.20772946859903382,1.4130434782585102,Call,342.0,10.0,Call,347.0,-20.0,Call,357.0,10.0,-250.0,-20.000000000000007,50.0,-79.99999999999999,-40.000000000000014
SPY,SPDR S&P500 ETF TRUST TR UNIT ETF,Bearish Call Modified Butterfly,-577.46,-830.0,6000.0,830.0,6819.999999990288,5170.0,56.57,43.43,0.16054158607350097,1.3191489361683344,Call,340.0,10.0,Call,346.0,-20.0,Call,358.0,10.0,-310.0000000000001,-9.999999999999998,60.00000000000001,-119.99999999999997,-50.0
SPY,SPDR S&P500 ETF TRUST TR UNIT ETF,Bearish Call Modified Butterfly,-295.15,-730.0,3000.0,730.0,3719.9999999901183,2270.0,56.32,43.68,0.32158590308370044,1.6387665198194354,Call,346.0,10.0,Call,349.0,-20.0,Call,355.0,10.0,-149.99999999999983,-10.000000000000009,30.00000000000003,-40.000000000000036,-19.999999999999996
SPY,SPDR S&P500 ETF TRUST TR UNIT ETF,Bearish Call Modified Butterfly,-208.77,-550.0,2000.0,550.0,2539.9999999900615,1450.0,55.82,44.18,0.3793103448275862,1.7517241379241804,Call,348.0,10.0,Call,350.0,-20.0,Call,354.0,10.0,-100.00000000000009,0.0,30.00000000000003,-20.000000000000018,-20.000000000000007
SPY,SPDR S&P500 ETF TRUST TR UNIT ETF,Bearish Call Modified Butterfly,-147.4,-269.9999999999991,1000.0,269.9999999999991,1259.9999999900037,730.0000000000009,55.07,44.93,0.36986301369862845,1.7260273972465783,Call,350.0,10.0,Call,351.0,-20.0,Call,353.0,10.0,-50.0,0.0,10.000000000000009,0.0,1.1102230246251565e-14
SPY,SPDR S&P500 ETF TRUST TR UNIT ETF,Bearish Call Modified Butterfly,-356.98,-1210.0000000000002,6000.0,1210.0000000000002,7199.999999990346,4790.0,55.07,44.93,0.2526096033402923,1.5031315240063352,Call,339.0,10.0,Call,345.0,-20.0,Call,357.0,10.0,-309.99999999999994,-9.999999999999998,50.0,-80.00000000000003,-50.0
SPY,SPDR S&P500 ETF TRUST TR UNIT ETF,Bearish Call Modified Butterfly,-384.67,-1220.0,7000.0,1220.0,8209.999999990403,5780.0,55.07,44.93,0.21107266435986158,1.4204152249118345,Call,337.0,10.0,Call,344.0,-20.0,Call,358.0,10.0,-380.0,-9.999999999999998,59.999999999999986,-89.99999999999999,-50.0
SPY,SPDR S&P500 ETF TRUST TR UNIT ETF,Bearish Call Modified Butterfly,-395.09,-1200.0,8000.0,1200.0,9189.99999999046,6800.0,55.07,44.93,0.17647058823529413,1.351470588233891,Call,335.0,10.0,Call,343.0,-20.0,Call,359.0,10.0,-450.0,-20.0,60.00000000000001,-110.00000000000001,-60.00000000000001
SPY,SPDR S&P500 ETF TRUST TR UNIT ETF,Bearish Call Modified Butterfly,-231.21,-1090.0,4000.0,1090.0,5079.999999990232,2910.0,54.82,45.18,0.3745704467353952,1.7457044673505953,Call,343.0,10.0,Call,347.0,-20.0,Call,355.0,10.0,-199.99999999999991,-10.000000000000004,30.000000000000004,-39.99999999999999,-40.000000000000014
SPY,SPDR S&P500 ETF TRUST TR UNIT ETF,Bearish Call Modified Butterfly,-314.72,-1160.0,5000.0,1160.0,6149.999999990288,3840.0,54.82,45.18,0.3020833333333333,1.601562499997471,Call,341.0,10.0,Call,346.0,-20.0,Call,356.0,10.0,-259.99999999999994,1.1102230246251565e-14,50.0,-70.00000000000001,-39.99999999999999
SPY,SPDR S&P500 ETF TRUST TR UNIT ETF,Bearish Call Modified Butterfly,-180.78,-920.0,3000.0,920.0,3909.999999990175,2080.0,54.31,45.69,0.4423076923076923,1.8798076923029687,Call,345.0,10.0,Call,348.0,-20.0,Call,354.0,10.0,-139.99999999999986,-10.000000000000009,20.000000000000018,-29.999999999999982,-10.000000000000009
SPY,SPDR S&P500 ETF TRUST TR UNIT ETF,Bearish Call Modified Butterfly,-122.41,-1610.0,6000.0,1610.0,7599.999999990403,4390.0,53.55,46.45,0.36674259681093396,1.7312072892916635,Call,338.0,10.0,Call,344.0,-20.0,Call,356.0,10.0,-320.00000000000017,5.551115123125783e-15,49.99999999999998,-50.00000000000004,-40.0
SPY,SPDR S&P500 ETF TRUST TR UNIT ETF,Bearish Call Modified Butterfly,-148.91,-660.0,2000.0,660.0,2649.9999999901183,1340.0,53.55,46.45,0.4925373134328358,1.9776119402911332,Call,347.0,10.0,Call,349.0,-20.0,Call,353.0,10.0,-100.0,0.0,20.000000000000018,-20.000000000000018,-10.000000000000009
SPY,SPDR S&P500 ETF TRUST TR UNIT ETF,Bearish Call Modified Butterfly,-167.15,-1650.0000000000036,9000.0,1650.0000000000036,10639.999999990578,7349.999999999996,53.55,46.45,0.22448979591836796,1.4476190476177664,Call,332.0,10.0,Call,341.0,-20.0,Call,359.0,10.0,-500.00000000000017,-5.551115123125783e-15,60.00000000000001,-100.0,-70.0
SPY,SPDR S&P500 ETF TRUST TR UNIT ETF,Bearish Call Modified Butterfly,-123.3,-1679.9999999999982,7000.0,1679.9999999999982,8669.999999990458,5320.000000000002,53.55,46.45,0.31578947368421006,1.6296992481185064,Call,336.0,10.0,Call,343.0,-20.0,Call,357.0,10.0,-390.00000000000006,-9.999999999999998,50.000000000000014,-70.0,-60.0
SPY,SPDR S&P500 ETF TRUST TR UNIT ETF,Bearish Call Modified Butterfly,-109.01,-1499.9999999999982,5000.0,1499.9999999999982,6489.999999990344,3500.000000000002,53.3,46.7,0.4285714285714278,1.8542857142829545,Call,340.0,10.0,Call,345.0,-20.0,Call,355.0,10.0,-259.99999999999994,5.551115123125783e-15,19.999999999999996,-40.000000000000036,-40.000000000000014
SPY,SPDR S&P500 ETF TRUST TR UNIT ETF,Bearish Call Modified Butterfly,-359.03,-1470.0,8000.0,1470.0,9459.999999990516,6530.0,53.05,46.95,0.225114854517611,1.4486983154656226,Call,334.0,10.0,Call,342.0,-20.0,Call,358.0,10.0,-450.0000000000001,-20.0,60.00000000000001,-79.99999999999999,-79.99999999999996
SPY,SPDR S&P500 ETF TRUST TR UNIT ETF,Bearish Call Modified Butterfly,-116.28,-1310.0,4000.0,1310.0,5299.999999990288,2690.0,52.79,47.21,0.48698884758364314,1.9702602230447168,Call,342.0,10.0,Call,346.0,-20.0,Call,354.0,10.0,-200.00000000000017,10.000000000000004,30.000000000000004,-39.99999999999999,-20.000000000000018
SPY,SPDR S&P500 ETF TRUST TR UNIT ETF,Bearish Call Modified Butterfly,-132.51,-310.00000000000136,1000.0,310.00000000000136,1299.9999999900629,689.9999999999986,52.79,47.21,0.44927536231884346,1.8840579710000949,Call,349.0,10.0,Call,350.0,-20.0,Call,352.0,10.0,-40.000000000000036,0.0,10.000000000000009,0.0,-10.000000000000009
SPY,SPDR S&P500 ETF TRUST TR UNIT ETF,Bearish Call Modified Butterfly,-88.23,-1090.0000000000018,3000.0,1090.0000000000018,4079.999999990234,1909.9999999999982,52.29,47.71,0.5706806282722529,2.136125654445151,Call,344.0,10.0,Call,347.0,-20.0,Call,353.0,10.0,-150.0,-10.000000000000009,10.000000000000009,-9.999999999999964,-30.000000000000004
SPY,SPDR S&P500 ETF TRUST TR UNIT ETF,Bearish Call Modified Butterfly,41.48,-2050.0,7000.0,2050.0,9039.999999990516,4950.0,52.03,47.97,0.41414141414141414,1.8262626262607102,Call,335.0,10.0,Call,342.0,-20.0,Call,356.0,10.0,-390.00000000000006,-9.999999999999998,39.99999999999999,-39.99999999999999,-69.99999999999996
SPY,SPDR S&P500 ETF TRUST TR UNIT ETF,Bearish Call Modified Butterfly,87.0,-1990.0,6000.0,1990.0,7979.999999990459,4010.0,52.03,47.97,0.49625935162094764,1.990024937653481,Call,337.0,10.0,Call,343.0,-20.0,Call,355.0,10.0,-329.9999999999999,1.1102230246251565e-14,20.000000000000018,-29.999999999999982,-39.99999999999999
SPY,SPDR S&P500 ETF TRUST TR UNIT ETF,Bearish Call Modified Butterfly,-100.95,-1970.0000000000039,8000.0,1970.0000000000039,9959.999999990578,6029.999999999996,51.78,48.22,0.3266998341625216,1.6517412935307767,Call,333.0,10.0,Call,341.0,-20.0,Call,357.0,10.0,-440.0000000000002,-5.551115123125783e-15,39.99999999999999,-59.999999999999964,-70.0
SPY,SPDR S&P500 ETF TRUST TR UNIT ETF,Bearish Call Modified Butterfly,32.9,-1780.0000000000018,5000.0,1780.0000000000018,6769.999999990405,3219.999999999998,51.27,48.73,0.5527950310559016,2.1024844720467106,Call,339.0,10.0,Call,344.0,-20.0,Call,354.0,10.0,-260.0000000000001,1.1102230246251565e-14,30.00000000000003,-20.000000000000018,-30.000000000000004
SPY,SPDR S&P500 ETF TRUST TR UNIT ETF,Bearish Call Modified Butterfly,-79.97,-780.0,2000.0,780.0,2769.999999990175,1220.0,51.27,48.73,0.639344262295082,2.2704918032706356,Call,346.0,10.0,Call,348.0,-20.0,Call,352.0,10.0,-79.99999999999972,-10.000000000000009,0.0,0.0,-2.220446049250313e-14
SPY,SPDR S&P500 ETF TRUST TR UNIT ETF,Bearish Call Modified Butterfly,340.33,-2660.0,8000.0,2660.0,10649.99999999063,5340.0,51.01,48.99,0.49812734082397003,1.9943820224701556,Call,332.0,10.0,Call,340.0,-20.0,Call,356.0,10.0,-439.99999999999966,9.999999999999998,39.99999999999999,-10.000000000000053,-60.0
SPY,SPDR S&P500 ETF TRUST TR UNIT ETF,Bearish Call Modified Butterfly,26.09,-1559.9999999999982,4000.0,1559.9999999999982,5549.999999990344,2440.000000000002,50.76,49.24,0.6393442622950808,2.2745901639304673,Call,341.0,10.0,Call,345.0,-20.0,Call,353.0,10.0,-199.99999999999983,5.551115123125783e-15,9.999999999999986,-4.440892098500626e-14,-30.000000000000004
SPY,SPDR S&P500 ETF TRUST TR UNIT ETF,Bearish Call Modified Butterfly,80.66,-2300.0000000000036,7000.0,2300.0000000000036,9289.999999990578,4699.999999999996,50.25,49.75,0.4893617021276607,1.9765957446788478,Call,334.0,10.0,Call,341.0,-20.0,Call,355.0,10.0,-380.0000000000003,9.999999999999998,19.999999999999996,-19.99999999999997,-50.0
SPY,SPDR S&P500 ETF TRUST TR UNIT ETF,Bearish Call Modified Butterfly,-107.93,-360.0,1000.0,360.0,1349.9999999901183,640.0,50.25,49.75,0.5625,2.10937499998456,Call,348.0,10.0,Call,349.0,-20.0,Call,351.0,10.0,-50.0,0.0,10.000000000000009,-10.000000000000009,-10.000000000000009
SPY,SPDR S&P500 ETF TRUST TR UNIT ETF,Bearish Call Modified Butterfly,192.03,-2270.0,6000.0,2270.0,8259.999999990516,3730.0,49.99,50.01,0.6085790884718498,2.214477211793704,Call,336.0,10.0,Call,342.0,-20.0,Call,354.0,10.0,-319.99999999999994,1.1102230246251565e-14,30.00000000000003,-9.999999999999964,-59.999999999999964
SPY,SPDR S&P500 ETF TRUST TR UNIT ETF,Bearish Call Modified Butterfly,2.8,-1260.0,3000.0,1260.0,4249.999999990288,1740.0,49.99,50.01,0.7241379310344828,2.4425287356266026,Call,343.0,10.0,Call,346.0,-20.0,Call,352.0,10.0,-129.99999999999997,10.000000000000004,19.999999999999996,-19.99999999999997,-19.999999999999996
SPY,SPDR S&P500 ETF TRUST TR UNIT ETF,Bearish Call Modified Butterfly,221.62,-2110.0,5000.0,2110.0,7099.999999990459,2890.0,49.74,50.26,0.7301038062283737,2.456747404840989,Call,338.0,10.0,Call,343.0,-20.0,Call,353.0,10.0,-260.0000000000001,1.1102230246251565e-14,10.000000000000009,0.0,-30.000000000000004
SPY,SPDR S&P500 ETF TRUST TR UNIT ETF,Bearish Call Modified Butterfly,-21.76,-890.0,2000.0,890.0,2879.999999990232,1110.0,49.23,50.77,0.8018018018018018,2.5945945945857947,Call,345.0,10.0,Call,347.0,-20.0,Call,351.0,10.0,-90.00000000000003,-9.999999999999998,0.0,4.440892098500626e-14,-20.000000000000007
