Underlying,Description,Name,Expected PnL,Cost of Strategy,Total Debit,Leg_profit,Max_Profit,Max_Loss,Prob of Profit,Prob of Loss,Leg_Profit_Factor,Profit_Factor,Strike_1_type,Strike_1,Strike_1_alloc,Strike_2_type,Strike_2,Strike_2_alloc,Strike_3_type,Strike_3,Strike_3_alloc,Strategy_Delta,Strategy_Gamma,Strategy_Theta,Strategy_Vega,Strategy_Rho
IWM,ISHARES TRUST RUSSELL 2000 ETF,Bearish Call Modified Butterfly,-235.05,-1030.0,3500.0000000000055,1030.0,2489.9999999956026,2470.0000000000055,57.54,42.46,0.41700404858299506,1.0080971659901203,Call,154.5,10.0,Call,156.0,-20.0,Call,161.0,10.0,-209.99999999999977,-19.999999999999996,19.999999999999986,-29.999999999999982,5.551115123125783e-15
IWM,ISHARES TRUST RUSSELL 2000 ETF,Bearish Call Modified Butterfly,-322.04,-1300.0,5000.0000000000055,1300.0,3759.999999995688,3700.0000000000055,56.62,43.38,0.3513513513513508,1.0162162162150494,Call,152.0,10.0,Call,154.5,-20.0,Call,162.0,10.0,-330.00000000000006,-9.999999999999998,39.99999999999998,-40.000000000000036,-30.000000000000004
IWM,ISHARES TRUST RUSSELL 2000 ETF,Bearish Call Modified Butterfly,-326.85,-1310.0,5500.0000000000055,1310.0,4269.999999995716,4190.0000000000055,56.62,43.38,0.3126491646778039,1.0190930787579262,Call,151.0,10.0,Call,154.0,-20.0,Call,162.5,10.0,-360.0,-9.999999999999998,49.999999999999964,-60.00000000000001,-30.000000000000004
IWM,ISHARES TRUST RUSSELL 2000 ETF,Bearish Call Modified Butterfly,-357.02,-1270.0,6000.0000000000055,1270.0,4729.9999999957445,4730.0000000000055,56.62,43.38,0.2684989429175473,0.9999999999990992,Call,150.0,10.0,Call,153.5,-20.0,Call,163.0,10.0,-409.9999999999999,-29.999999999999993,50.0,-70.0,-30.000000000000004
IWM,ISHARES TRUST RUSSELL 2000 ETF,Bearish Call Modified Butterfly,-465.69,-1270.0,8000.0000000000055,1270.0,5729.999999995802,6730.0000000000055,56.62,43.38,0.18870728083209495,0.8514115898953636,Call,148.0,10.0,Call,152.5,-20.0,Call,165.0,10.0,-509.99999999999994,-30.00000000000001,70.0,-80.0,-40.0
IWM,ISHARES TRUST RUSSELL 2000 ETF,Bearish Call Modified Butterfly,-422.3,-1280.0000000000018,7000.0000000000055,1280.0000000000018,5239.9999999957745,5720.000000000004,56.62,43.38,0.22377622377622394,0.9160839160831767,Call,149.0,10.0,Call,153.0,-20.0,Call,164.0,10.0,-460.00000000000006,-29.999999999999993,60.00000000000001,-59.99999999999998,-30.000000000000004
IWM,ISHARES TRUST RUSSELL 2000 ETF,Bearish Call Modified Butterfly,-223.33,-190.0,1000.0000000000057,190.0,649.9999999955173,810.0000000000057,56.16,43.84,0.23456790123456625,0.8024691357969294,Call,157.0,10.0,Call,157.5,-20.0,Call,159.0,10.0,-59.999999999999964,0.0,0.0,0.0,-9.999999999999998
IWM,ISHARES TRUST RUSSELL 2000 ETF,Bearish Call Modified Butterfly,-257.04,-1170.000000000001,4000.0000000000055,1170.000000000001,3129.9999999956603,2830.0000000000045,56.16,43.84,0.4134275618374555,1.106007067136274,Call,153.0,10.0,Call,155.0,-20.0,Call,161.0,10.0,-259.99999999999994,-19.999999999999996,29.99999999999997,-39.99999999999999,5.551115123125783e-15
IWM,ISHARES TRUST RUSSELL 2000 ETF,Bearish Call Modified Butterfly,-278.81,-1490.0,6000.0000000000055,1490.0,4949.999999995773,4510.0000000000055,55.23,44.77,0.3303769401330373,1.0975609756088174,Call,149.5,10.0,Call,153.0,-20.0,Call,162.5,10.0,-419.99999999999994,-19.999999999999996,40.0,-49.99999999999998,-30.000000000000004
IWM,ISHARES TRUST RUSSELL 2000 ETF,Bearish Call Modified Butterfly,-255.0,-1509.999999999999,5500.0000000000055,1509.999999999999,4469.999999995744,3990.0000000000064,55.23,44.77,0.3784461152882197,1.1203007518786308,Call,150.5,10.0,Call,153.5,-20.0,Call,162.0,10.0,-380.0,-19.999999999999996,30.000000000000004,-50.00000000000002,-30.000000000000004
