Underlying,Description,Name,Expected PnL,Cost of Strategy,Total Debit,Leg_profit,Max_Profit,Max_Loss,Prob of Profit,Prob of Loss,Leg_Profit_Factor,Profit_Factor,Strike_1_type,Strike_1,Strike_1_alloc,Strike_2_type,Strike_2,Strike_2_alloc,Strike_3_type,Strike_3,Strike_3_alloc,Strategy_Delta,Strategy_Gamma,Strategy_Theta,Strategy_Vega,Strategy_Rho
AAPL,APPLE INC COM,Bullish Put Modified Butterfly,-835.96,-1450.0,10000.000000000045,1450.0,11435.000000014224,8550.000000000045,61.33,38.67,0.1695906432748529,1.3374269005864519,Put,480.0,10.0,Put,500.0,-20.0,Put,510.0,10.0,119.99999999999993,0.0,249.99999999999983,-70.00000000000001,20.000000000000007
AAPL,APPLE INC COM,Bullish Put Modified Butterfly,-469.96,-1400.0,5000.000000000023,1400.0,6385.0000000142245,3600.0000000000227,55.42,44.58,0.38888888888888645,1.7736111111150512,Put,490.0,10.0,Put,500.0,-20.0,Put,505.0,10.0,69.99999999999984,0.0,100.0,-20.000000000000018,9.999999999999998
AAPL,APPLE INC COM,Bullish Put Modified Butterfly,-1731.97,-2500.0,15000.000000000045,2500.0,17485.000000015134,12500.000000000045,50.77,49.23,0.19999999999999926,1.3988000000012055,Put,485.0,10.0,Put,515.0,-20.0,Put,530.0,10.0,210.00000000000006,0.0,250.00000000000034,-50.0,9.999999999999986
AAPL,APPLE INC COM,Bullish Put Modified Butterfly,-1391.22,-2150.0,10000.000000000045,2150.0,12135.000000014792,7850.0000000000455,50.29,49.71,0.2738853503184698,1.5458598726133403,Put,490.0,10.0,Put,510.0,-20.0,Put,520.0,10.0,129.9999999999998,0.0,140.0000000000004,-30.00000000000003,9.999999999999986
AAPL,APPLE INC COM,Bullish Put Modified Butterfly,-1276.28,-900.0,5000.0000000000455,900.0,5885.000000014508,4100.0000000000455,48.86,51.14,0.21951219512194878,1.4353658536620593,Put,495.0,10.0,Put,505.0,-20.0,Put,510.0,10.0,60.00000000000014,0.0,60.00000000000014,-20.000000000000018,0.0
AAPL,APPLE INC COM,Bullish Put Modified Butterfly,-1460.46,-3850.0,15000.000000000045,3850.0,18835.00000001536,11150.000000000045,46.38,53.62,0.3452914798206264,1.6892376681628056,Put,490.0,10.0,Put,520.0,-20.0,Put,535.0,10.0,210.00000000000014,0.0,160.00000000000014,-19.99999999999997,19.999999999999996
AAPL,APPLE INC COM,Bullish Put Modified Butterfly,-1458.39,-2750.0,10000.000000000045,2750.0,12735.000000015134,7250.0000000000455,45.08,54.92,0.3793103448275838,1.7565517241400075,Put,495.0,10.0,Put,515.0,-20.0,Put,525.0,10.0,130.00000000000006,0.0,90.00000000000021,-10.000000000000009,9.999999999999986
AAPL,APPLE INC COM,Bullish Put Modified Butterfly,-1286.08,-1200.0,5000.0000000000455,1200.0,6185.000000014793,3800.0000000000455,43.33,56.67,0.31578947368420673,1.6276315789512419,Put,500.0,10.0,Put,510.0,-20.0,Put,515.0,10.0,49.999999999999915,0.0,10.000000000000142,0.0,9.999999999999998
AAPL,APPLE INC COM,Bullish Put Modified Butterfly,-1428.53,-3450.0,10000.000000000045,3450.0,13435.000000015361,6550.0000000000455,40.12,59.88,0.5267175572519047,2.05114503817027,Put,500.0,10.0,Put,520.0,-20.0,Put,530.0,10.0,120.0000000000002,0.0,30.00000000000007,10.000000000000053,10.000000000000009
ADBE,ADOBE INC COM,Bearish Call Modified Butterfly,-302.57,-500.0,2500.0000000000227,500.0,2979.9999999393094,2000.0000000000227,64.31,35.69,0.24999999999999717,1.4899999999696378,Call,522.5,10.0,Call,525.0,-20.0,Call,530.0,10.0,-49.999999999999915,0.0,189.99999999999986,-20.000000000000018,-10.000000000000004
ADBE,ADOBE INC COM,Bearish Call Modified Butterfly,-773.4,-750.0,5000.0000000000455,750.0,5729.999999940446,4250.0000000000455,61.93,38.07,0.17647058823529224,1.34823529410362,Call,515.0,10.0,Call,520.0,-20.0,Call,530.0,10.0,-69.99999999999974,0.0,169.99999999999994,-20.000000000000018,0.0
ADBE,ADOBE INC COM,Bearish Call Modified Butterfly,-1752.83,-1050.0,7500.0000000000455,1050.0,8529.999999943288,6450.0000000000455,50.88,49.12,0.16279069767441745,1.322480620146237,Call,500.0,10.0,Call,507.5,-20.0,Call,522.5,10.0,-90.00000000000003,0.0,140.00000000000023,-20.000000000000018,-9.999999999999986
ADBE,ADOBE INC COM,Bearish Call Modified Butterfly,-880.8,-1500.0,5000.000000000023,1500.0,6479.999999943857,3500.0000000000227,45.48,54.52,0.42857142857142577,1.8514285714125185,Call,500.0,10.0,Call,505.0,-20.0,Call,515.0,10.0,-50.0,0.0,159.99999999999997,-20.000000000000018,1.1102230246251565e-14
BA,BOEING CO COM,Bearish Call Modified Butterfly,-955.94,-950.0,5000.0000000000055,950.0,5949.999999995481,4050.0000000000055,44.88,55.12,0.23456790123456758,1.469135802468018,Call,162.5,10.0,Call,167.5,-20.0,Call,177.5,10.0,-199.99999999999991,-9.999999999999998,-29.999999999999982,9.999999999999986,-2.7755575615628914e-15
BA,BOEING CO COM,Bearish Call Modified Butterfly,-636.2,-550.0,2500.0000000000055,550.0,3049.999999995339,1950.0000000000055,43.74,56.26,0.28205128205128127,1.5641025641001693,Call,167.5,10.0,Call,170.0,-20.0,Call,175.0,10.0,-89.99999999999994,0.0,-10.000000000000009,9.999999999999998,0.0
CAT,CATERPILLAR INC COM,Bearish Call Modified Butterfly,-399.67,-280.0,2000.0000000000057,280.0,2265.000000003936,1720.0000000000057,48.25,51.75,0.16279069767441806,1.316860465118563,Call,139.0,10.0,Call,141.0,-20.0,Call,145.0,10.0,-130.00000000000006,1.1102230246251565e-14,60.00000000000001,-1.1102230246251565e-14,-10.0
CAT,CATERPILLAR INC COM,Bearish Call Modified Butterfly,-428.4,-410.0,2000.0000000000057,410.0,2395.000000003879,1590.0000000000057,42.03,57.97,0.25786163522012484,1.506289308178535,Call,138.0,10.0,Call,140.0,-20.0,Call,144.0,10.0,-110.00000000000006,10.000000000000009,50.0,-19.999999999999996,-10.0
CAT,CATERPILLAR INC COM,Bearish Call Modified Butterfly,-306.45,-200.0,1000.0000000000057,200.0,1185.0000000039358,800.0000000000057,40.66,59.34,0.24999999999999822,1.4812500000049094,Call,140.0,10.0,Call,141.0,-20.0,Call,143.0,10.0,-40.00000000000013,1.1102230246251565e-14,29.999999999999982,9.999999999999998,-10.0
DIA,SPDR DOW JONES IND UT SER 1 ETF,Bearish Call Modified Butterfly,-858.82,-690.0,4000.0000000000114,690.0,4640.000000007776,3310.0000000000114,41.47,58.53,0.20845921450150987,1.4018126888240967,Call,276.0,10.0,Call,280.0,-20.0,Call,288.0,10.0,-289.99999999999966,-5.551115123125783e-15,1.1102230246251565e-14,20.000000000000007,-9.999999999999998
DIA,SPDR DOW JONES IND UT SER 1 ETF,Bearish Call Modified Butterfly,-797.65,-510.0,3000.0000000000227,510.0,3460.000000007833,2490.0000000000227,40.57,59.43,0.20481927710843187,1.38955823293486,Call,278.0,10.0,Call,281.0,-20.0,Call,287.0,10.0,-190.00000000000003,9.999999999999986,20.000000000000018,4.440892098500626e-14,-20.000000000000007
IWM,ISHARES TRUST RUSSELL 2000 ETF,Bearish Call Modified Butterfly,-348.84,-400.0,3000.0000000000055,400.0,1359.999999995489,2600.0000000000055,66.33,33.67,0.15384615384615352,0.5230769230751869,Call,157.0,10.0,Call,158.0,-20.0,Call,162.0,10.0,-200.00000000000009,-39.99999999999999,49.999999999999986,-39.99999999999999,-10.0
