Underlying,Description,Name,Expected PnL,Cost of Strategy,Total Debit,Leg_profit,Max_Profit,Max_Loss,Prob of Profit,Prob of Loss,Leg_Profit_Factor,Profit_Factor,Strike_1_type,Strike_1,Strike_1_alloc,Strike_2_type,Strike_2,Strike_2_alloc,Strike_3_type,Strike_3,Strike_3_alloc,Strategy_Delta,Strategy_Gamma,Strategy_Theta,Strategy_Vega,Strategy_Rho
IWM,ISHARES TRUST RUSSELL 2000 ETF,Bearish Call Modified Butterfly,-348.84,-400.0,3000.0000000000055,400.0,1359.999999995489,2600.0000000000055,66.33,33.67,0.15384615384615352,0.5230769230751869,Call,157.0,10.0,Call,158.0,-20.0,Call,162.0,10.0,-200.00000000000009,-39.99999999999999,49.999999999999986,-39.99999999999999,-10.0
IWM,ISHARES TRUST RUSSELL 2000 ETF,Bearish Call Modified Butterfly,-203.77,-300.0,1500.0000000000057,300.0,759.9999999954889,1200.0000000000057,62.41,37.59,0.2499999999999988,0.6333333333295711,Call,157.5,10.0,Call,158.0,-20.0,Call,160.0,10.0,-120.00000000000011,-9.999999999999986,9.999999999999986,-19.999999999999986,0.0
IWM,ISHARES TRUST RUSSELL 2000 ETF,Bearish Call Modified Butterfly,-199.31,-179.9999999999999,1000.0000000000057,179.9999999999999,639.9999999955172,820.0000000000058,58.34,41.66,0.21951219512194953,0.7804878048725764,Call,157.0,10.0,Call,157.5,-20.0,Call,159.0,10.0,-99.99999999999987,0.0,19.999999999999996,-9.999999999999986,0.0
IWM,ISHARES TRUST RUSSELL 2000 ETF,Bearish Call Modified Butterfly,-424.58,-990.0,5000.0000000000055,990.0,2949.9999999956594,4010.0000000000055,56.96,43.04,0.24688279301745603,0.7356608478792158,Call,153.0,10.0,Call,155.0,-20.0,Call,162.0,10.0,-430.0,-50.0,80.00000000000001,-50.0,-20.0
IWM,ISHARES TRUST RUSSELL 2000 ETF,Bearish Call Modified Butterfly,-375.66,-1180.0,5500.0000000000055,1180.0,3639.9999999957163,4320.0000000000055,54.86,45.14,0.2731481481481478,0.8425925925915999,Call,151.5,10.0,Call,154.0,-20.0,Call,162.0,10.0,-499.9999999999999,-50.0,80.0,-50.0,-20.0
IWM,ISHARES TRUST RUSSELL 2000 ETF,Bearish Call Modified Butterfly,-234.1,-229.9999999999999,1500.000000000006,229.9999999999999,1689.9999999956026,1270.000000000006,54.86,45.14,0.18110236220472348,1.3307086614138541,Call,154.5,10.0,Call,156.0,-20.0,Call,159.0,10.0,-150.00000000000006,-19.99999999999997,19.99999999999997,-9.999999999999998,-10.0
IWM,ISHARES TRUST RUSSELL 2000 ETF,Bearish Call Modified Butterfly,-366.43,-1100.0,4500.0000000000055,1100.0,3059.999999995688,3400.0000000000055,54.16,45.84,0.32352941176470534,0.8999999999987304,Call,152.5,10.0,Call,154.5,-20.0,Call,161.0,10.0,-419.99999999999983,-30.000000000000014,60.00000000000001,-30.000000000000014,-10.0
IWM,ISHARES TRUST RUSSELL 2000 ETF,Bearish Call Modified Butterfly,-263.27,-1040.0,3500.0000000000055,1040.0,2499.9999999956594,2460.0000000000055,53.46,46.54,0.4227642276422755,1.0162601625998593,Call,153.5,10.0,Call,155.0,-20.0,Call,160.0,10.0,-339.9999999999999,-19.999999999999996,30.00000000000003,-29.999999999999993,-10.0
IWM,ISHARES TRUST RUSSELL 2000 ETF,Bearish Call Modified Butterfly,-304.87,-1330.000000000001,5000.0000000000055,1330.000000000001,3789.9999999957454,3670.0000000000045,52.04,47.96,0.36239782016348754,1.0326975476827631,Call,151.0,10.0,Call,153.5,-20.0,Call,161.0,10.0,-500.0000000000001,-29.999999999999993,49.99999999999998,-19.999999999999996,-10.0
IWM,ISHARES TRUST RUSSELL 2000 ETF,Bearish Call Modified Butterfly,-223.57,-1259.999999999999,4000.0000000000055,1259.999999999999,3219.9999999957154,2740.0000000000064,52.04,47.96,0.45985401459853875,1.1751824817502583,Call,152.0,10.0,Call,154.0,-20.0,Call,160.0,10.0,-400.0,-19.999999999999996,29.999999999999982,-20.000000000000007,-10.0
IWM,ISHARES TRUST RUSSELL 2000 ETF,Bearish Call Modified Butterfly,-371.04,-1350.0,6000.0000000000055,1350.0,4309.999999995773,4650.0000000000055,52.04,47.96,0.290322580645161,0.9268817204291974,Call,150.0,10.0,Call,153.0,-20.0,Call,162.0,10.0,-579.9999999999998,-50.0,60.00000000000002,-39.99999999999999,-30.000000000000004
IWM,ISHARES TRUST RUSSELL 2000 ETF,Bearish Call Modified Butterfly,-244.39,-1010.0,3000.0000000000114,1010.0,2469.999999995688,1990.0000000000114,49.92,50.08,0.5075376884422081,1.2412060301485799,Call,153.0,10.0,Call,154.5,-20.0,Call,159.0,10.0,-289.9999999999999,9.999999999999986,30.000000000000004,-2.220446049250313e-14,-9.999999999999998
IWM,ISHARES TRUST RUSSELL 2000 ETF,Bearish Call Modified Butterfly,-219.45,-1460.0,4500.0000000000055,1460.0,3919.999999995773,3040.0000000000055,49.92,50.08,0.480263157894736,1.2894736842091337,Call,150.5,10.0,Call,153.0,-20.0,Call,160.0,10.0,-469.9999999999998,-9.999999999999986,20.000000000000018,-19.999999999999986,-20.000000000000004
IWM,ISHARES TRUST RUSSELL 2000 ETF,Bearish Call Modified Butterfly,-179.21,-1280.000000000001,3500.0000000000055,1280.000000000001,3239.9999999957454,2220.0000000000045,48.5,51.5,0.5765765765765758,1.45945945945754,Call,151.5,10.0,Call,153.5,-20.0,Call,159.0,10.0,-359.99999999999994,9.999999999999998,9.999999999999975,1.1102230246251565e-14,-10.000000000000004
IWM,ISHARES TRUST RUSSELL 2000 ETF,Bearish Call Modified Butterfly,-196.05,-740.0000000000005,2000.0000000000057,740.0000000000005,1699.99999999566,1260.0000000000052,47.79,52.21,0.5873015873015852,1.3492063492028992,Call,154.0,10.0,Call,155.0,-20.0,Call,158.0,10.0,-199.99999999999991,-1.1102230246251565e-14,2.220446049250313e-14,-1.1102230246251565e-14,-10.0
IWM,ISHARES TRUST RUSSELL 2000 ETF,Bearish Call Modified Butterfly,-92.27,-1590.0,4000.0000000000055,1590.0,4049.9999999958018,2410.0000000000055,47.08,52.92,0.6597510373443969,1.6804979253094574,Call,150.0,10.0,Call,152.5,-20.0,Call,159.0,10.0,-419.99999999999994,9.999999999999993,9.999999999999998,10.000000000000004,-20.000000000000004
IWM,ISHARES TRUST RUSSELL 2000 ETF,Bearish Call Modified Butterfly,-158.27,-1000.0,2500.0000000000114,1000.0,2459.9999999957163,1500.0000000000114,46.37,53.63,0.6666666666666616,1.6399999999971318,Call,152.5,10.0,Call,154.0,-20.0,Call,158.0,10.0,-259.9999999999998,-2.220446049250313e-14,0.0,-2.220446049250313e-14,-9.999999999999998
IWM,ISHARES TRUST RUSSELL 2000 ETF,Bearish Call Modified Butterfly,-248.85,-760.0,2000.0000000000114,760.0,1719.9999999956879,1240.0000000000114,44.95,55.05,0.612903225806446,1.3870967741900582,Call,153.5,10.0,Call,154.5,-20.0,Call,157.5,10.0,-179.9999999999999,9.999999999999986,0.0,9.999999999999986,-9.999999999999998
IWM,ISHARES TRUST RUSSELL 2000 ETF,Bearish Call Modified Butterfly,-157.6,-1230.0,3000.0000000000055,1230.0,3189.999999995773,1770.0000000000055,44.25,55.75,0.694915254237286,1.802259887003256,Call,151.0,10.0,Call,153.0,-20.0,Call,158.0,10.0,-319.99999999999994,-5.551115123125783e-15,-9.999999999999986,9.999999999999998,-10.000000000000004
IWM,ISHARES TRUST RUSSELL 2000 ETF,Bearish Call Modified Butterfly,-205.08,-610.0,1500.0000000000057,610.0,1069.9999999956594,890.0000000000057,43.54,56.46,0.6853932584269619,1.2022471910063512,Call,154.5,10.0,Call,155.0,-20.0,Call,157.0,10.0,-150.0,-1.1102230246251565e-14,-19.999999999999996,-1.1102230246251565e-14,-10.0
IWM,ISHARES TRUST RUSSELL 2000 ETF,Bearish Call Modified Butterfly,-192.89,-1060.0,2500.0000000000114,1060.0,2519.9999999957445,1440.0000000000114,43.54,56.46,0.7361111111111053,1.749999999997031,Call,152.0,10.0,Call,153.5,-20.0,Call,157.5,10.0,-240.00000000000023,9.999999999999986,-20.000000000000018,19.999999999999996,-9.999999999999998
IWM,ISHARES TRUST RUSSELL 2000 ETF,Bearish Call Modified Butterfly,-171.74,-910.0,2000.0000000000114,910.0,1869.9999999957163,1090.0000000000114,42.14,57.86,0.8348623853210922,1.7155963302712816,Call,153.0,10.0,Call,154.0,-20.0,Call,157.0,10.0,-190.00000000000003,9.999999999999986,-10.000000000000009,9.999999999999986,-9.999999999999998
IWM,ISHARES TRUST RUSSELL 2000 ETF,Bearish Call Modified Butterfly,-106.44,-1400.0,3000.0000000000055,1400.0,3359.9999999958018,1600.0000000000055,42.14,57.86,0.874999999999997,2.099999999997369,Call,150.5,10.0,Call,152.5,-20.0,Call,157.5,10.0,-290.00000000000006,19.99999999999999,-9.999999999999998,19.99999999999999,-20.000000000000004
