Underlying,Description,Name,Expected PnL,Cost of Strategy,Total Debit,Leg_profit,Max_Profit,Max_Loss,Prob of Profit,Prob of Loss,Leg_Profit_Factor,Profit_Factor,Strike_1_type,Strike_1,Strike_1_alloc,Strike_2_type,Strike_2,Strike_2_alloc,Strike_3_type,Strike_3,Strike_3_alloc,Strategy_Delta,Strategy_Gamma,Strategy_Theta,Strategy_Vega,Strategy_Rho
DIS,WALT DISNEY COMPANY (THE) COM,Bullish Put Modified Butterfly,-362.25,-150.0,1000.0000000000028,150.0,1119.9999999959914,850.0000000000028,40.88,59.12,0.17647058823529352,1.317647058818809,Put,136.0,10.0,Put,138.0,-20.0,Put,139.0,10.0,80.00000000000007,10.000000000000009,10.000000000000009,-10.000000000000009,10.000000000000004
