,Underlying,Name,Expected PnL,Cost of Strategy,Max_Profit,Max_Loss,Prob of Profit,Prob of Loss,Exp_Pnl/Max_Loss,Strategy_Delta,Strategy_Gamma,Strategy_Theta,Strategy_Vega,Strategy_Rho,C_29.0,C_29.5,C_30.0,C_30.5,C_31.0,P_-1000000.0,P_29.5,P_30.0,P_30.5,P_31.0
2,T,Bear Call Spread,14.93,461.0,3347.0254316577593,461.0,33.37,66.6,0.03238611713665943,240.00000000000003,73.99999999999999,-12.0,8.0,4.0,-1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,T,Bear Call Spread,7.0,-105.0,1284.0127158288797,234.3137817112297,61.45,38.53,0.029874469819393124,-15.99999999999997,35.999999999999986,-6.0,4.000000000000001,-3.0,0.0,-3.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
1,T,Bear Call Spread,9.67,339.0,2504.5190737433195,342.3431091443859,33.37,66.6,0.02824651567887,178.0,55.99999999999999,-9.0,6.0,3.0,-1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,T,Bear Call Spread,4.75,96.0,1533.0127158288797,175.10459390374314,33.37,66.6,0.02712664410512911,65.99999999999999,38.0,-6.0,4.0,0.0,0.0,0.0,-2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
39,T,Bear Call Spread,2.37,48.0,766.5063579144398,87.55229695187157,33.37,66.6,0.027069535380697257,32.99999999999999,19.0,-3.0,2.0,0.0,0.0,0.0,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
4,T,Bear Call Spread,2.41,37.0,777.5063579144398,102.55229695187137,33.37,66.6,0.023500204984497158,36.00000000000001,22.0,-3.0,2.0,-1.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,T,Bear Call Spread,4.81,74.0,1555.0127158288797,205.10459390374274,33.37,66.6,0.023451449372496123,72.00000000000001,44.0,-6.0,4.0,-2.0,-2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,T,Bear Call Spread,6.5,-112.0,1391.0127158288797,317.10459390374314,53.94,46.04,0.020497968572391827,5.000000000000027,47.0,-6.0,4.000000000000001,-3.0,-3.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
0,T,Bear Call Spread,4.4,217.0,1662.0127158288797,235.89540609625726,33.37,66.6,0.018652334408770038,115.99999999999999,38.0,-6.0,3.9999999999999996,1.9999999999999998,-1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,T,Bear Call Spread,3.49,-154.0,568.5063579144398,190.65689085561485,55.84,44.14,0.018305134340216373,-37.999999999999986,22.000000000000004,-3.0,1.9999999999999998,-2.0,-2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
24,T,Bear Call Spread,1.54,71.00000000000001,793.5063579144398,86.55229695187138,33.37,66.6,0.017792710930090494,44.00000000000001,20.0,-3.0,2.0,-1.0,0.0,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,T,Bear Call Spread,3.07,142.00000000000003,1587.0127158288797,173.10459390374277,33.37,66.6,0.01773494238810968,88.00000000000001,40.0,-6.0,4.0,-2.0,0.0,-2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,T,Bear Call Spread,3.89,-10.0,1439.0127158288797,269.10459390374314,53.94,46.04,0.01445534594400654,29.000000000000004,40.99999999999999,-6.0,4.000000000000001,-3.0,0.0,-3.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
45,T,Bear Call Spread,2.1,-18.0,1347.0127158288797,171.31378171122972,70.66,29.31,0.01225820817813599,11.00000000000001,32.999999999999986,-6.0,4.000000000000001,0.0,0.0,0.0,-3.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
36,T,Bear Call Spread,1.75,-85.99999999999997,600.5063579144398,158.65689085561488,61.45,38.53,0.011030091353501822,-21.999999999999996,18.000000000000004,-3.0,1.9999999999999998,-2.0,0.0,-2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
3,T,Bear Call Spread,3.54,312.0,2481.5190737433195,365.3431091443859,33.37,66.6,0.009689521743794461,170.00000000000003,57.999999999999986,-9.0,6.000000000000001,3.0000000000000004,-2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,T,Bear Call Spread,1.62,-96.99999999999997,661.5063579144398,192.55229695187157,44.72,55.25,0.008413298753870067,-10.999999999999988,25.000000000000007,-3.0,1.9999999999999998,-2.0,-2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
22,T,Bear Call Spread,0.86,-255.0,469.50635791443983,289.65689085561485,52.84,47.14,0.002969030004636361,-73.99999999999996,24.0,-3.0,2.0000000000000004,-3.0,-3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
6,T,Bull Put Spread,8.75,259.00000000000006,3195.0254316577602,298.55229695187165,33.74,66.24,0.029308098076400165,-167.99999999999997,81.0,-12.0,8.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,-1.0
2,T,Bull Put Spread,8.38,291.00000000000006,3213.0254316577602,291.00000000000006,33.74,66.24,0.028797250859106525,-176.99999999999994,80.0,-12.0,8.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,-1.0,0.0
5,T,Bull Put Spread,5.6,181.0,2384.5190737433204,220.55229695187157,33.74,66.24,0.02539080334865893,-121.0,61.00000000000001,-9.0,6.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,-1.0
1,T,Bull Put Spread,5.22,213.0,2402.5190737433204,213.0,33.74,66.24,0.024507042253521124,-129.99999999999997,60.00000000000001,-9.0,6.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,-1.0,0.0
4,T,Bull Put Spread,2.45,103.0,1574.0127158288801,142.55229695187157,33.74,66.24,0.017186675012519567,-73.99999999999999,41.00000000000001,-6.0,3.9999999999999996,-1.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,-1.0
0,T,Bull Put Spread,2.07,135.0,1592.0127158288801,135.0,33.74,66.24,0.015333333333333332,-83.0,40.00000000000001,-6.0,3.9999999999999996,-1.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,-1.0,0.0
7,T,Bull Put Spread,1.74,128.00000000000006,2337.5190737433204,224.65689085561417,33.74,66.24,0.00774514413233952,-100.99999999999996,62.0,-9.0,6.000000000000001,-3.0000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,-2.0
3,T,Bull Put Spread,0.99,192.00000000000006,2373.5190737433204,192.00000000000006,33.74,66.24,0.0051562499999999985,-118.99999999999997,60.0,-9.0,6.000000000000001,-3.0000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,-2.0,0.0
1,T,Bear Put Spread,6.31,156.0,1621.0127158288801,156.0,33.74,66.24,0.04044871794871795,-94.0,40.0,-6.0,4.0,-2.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,2.0,0.0,0.0
6,T,Bear Put Spread,6.31,156.0,1621.0127158288801,156.0,33.74,66.24,0.04044871794871795,-94.0,40.0,-6.0,4.0,-2.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,2.0,0.0,0.0
11,T,Bear Put Spread,6.31,156.0,1621.0127158288801,156.0,33.74,66.24,0.04044871794871795,-94.0,40.0,-6.0,4.0,-2.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,2.0,0.0,0.0
16,T,Bear Put Spread,6.31,156.0,1621.0127158288801,156.0,33.74,66.24,0.04044871794871795,-94.0,40.0,-6.0,4.0,-2.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,2.0,0.0,0.0
21,T,Bear Put Spread,6.31,156.0,1621.0127158288801,156.0,33.74,66.24,0.04044871794871795,-94.0,40.0,-6.0,4.0,-2.0,0.0,0.0,0.0,0.0,0.0,-5.0,0.0,2.0,0.0,0.0
2,T,Bear Put Spread,9.46,234.0,2431.5190737433204,234.0,33.74,66.24,0.040427350427350434,-141.0,60.00000000000001,-9.0,6.0,-3.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,3.0,0.0,0.0
7,T,Bear Put Spread,9.46,234.0,2431.5190737433204,234.0,33.74,66.24,0.040427350427350434,-141.0,60.00000000000001,-9.0,6.0,-3.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,3.0,0.0,0.0
12,T,Bear Put Spread,9.46,234.0,2431.5190737433204,234.0,33.74,66.24,0.040427350427350434,-141.0,60.00000000000001,-9.0,6.0,-3.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,3.0,0.0,0.0
17,T,Bear Put Spread,9.46,234.0,2431.5190737433204,234.0,33.74,66.24,0.040427350427350434,-141.0,60.00000000000001,-9.0,6.0,-3.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,3.0,0.0,0.0
