,Underlying,Name,Expected PnL,Cost of Strategy,Max_Profit,Max_Loss,Prob of Profit,Prob of Loss,Exp_Pnl/Max_Loss,Strategy_Delta,Strategy_Gamma,Strategy_Theta,Strategy_Vega,Strategy_Rho,C_95.0,C_96.0,C_97.0,C_97.5,C_98.0,C_98.5,C_99.0,C_99.5,C_100.0,C_101.0,P_95.0,P_96.0,P_97.0,P_97.5,P_98.0,P_98.5,P_99.0,P_99.5,P_100.0,P_101.0
75,NKE,Bull Call Spread,74.42,354.0,4897.071003738349,354.0,33.49,66.49,0.21022598870056497,79.99999999999999,15.000000000000002,-19.0,14.000000000000002,1.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,NKE,Bull Call Spread,77.56,423.0,4978.071003738349,423.0,33.49,66.49,0.18335697399527187,91.00000000000001,14.000000000000002,-18.000000000000004,14.000000000000002,1.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,3.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,NKE,Bull Call Spread,68.17,377.0,4924.071003738349,377.0,33.49,66.49,0.18082228116710874,86.0,14.000000000000002,-18.000000000000004,14.000000000000002,1.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,NKE,Bull Call Spread,83.02,468.0,5033.071003738349,468.0,33.49,66.49,0.17739316239316238,100.0,14.000000000000002,-18.000000000000004,14.000000000000002,5.0,0.0,0.0,0.0,0.0,0.0,3.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,NKE,Bull Call Spread,86.06,489.0,5062.071003738349,489.0,33.49,66.49,0.1759918200408998,103.0,14.000000000000002,-18.000000000000004,14.000000000000002,5.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,NKE,Bull Call Spread,74.31,443.0,5008.071003738349,443.0,33.49,66.49,0.1677426636568849,95.0,14.000000000000002,-18.000000000000004,14.000000000000002,1.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,NKE,Bull Call Spread,67.67,411.0,4990.071003738349,411.0,33.49,66.49,0.16464720194647203,92.0,15.000000000000002,-19.0,14.000000000000002,1.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,NKE,Bull Call Spread,73.81,477.0,5074.071003738349,477.0,33.49,66.49,0.15473794549266248,101.0,15.000000000000002,-19.0,14.000000000000002,1.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,NKE,Bull Call Spread,59.92,402.0,4949.071003738349,402.0,33.49,66.49,0.1490547263681592,86.0,16.000000000000004,-20.0,14.000000000000002,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,NKE,Bull Call Spread,29.96,201.0,2474.5355018691744,201.0,33.49,66.49,0.1490547263681592,43.0,8.000000000000002,-10.0,7.000000000000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,NKE,Bull Call Spread,33.31,229.0,2496.5355018691744,229.0,33.49,66.49,0.1454585152838428,47.0,7.000000000000001,-9.0,7.000000000000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,NKE,Bull Call Spread,66.61,458.0,4993.071003738349,458.0,33.49,66.49,0.14543668122270742,94.0,14.000000000000002,-18.0,14.000000000000002,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,NKE,Bull Call Spread,38.97,273.0,2552.5355018691744,273.0,33.49,66.49,0.14274725274725275,55.00000000000001,7.000000000000001,-9.0,7.000000000000001,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,NKE,Bull Call Spread,35.93,252.0,2523.5355018691744,252.0,33.49,66.49,0.14257936507936508,52.0,7.000000000000001,-9.0,7.000000000000001,3.0,0.0,0.0,0.0,0.0,0.0,2.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,NKE,Bull Call Spread,51.92,410.0,4941.071003738349,410.0,33.49,66.49,0.12663414634146342,89.99999999999999,14.000000000000002,-18.0,14.000000000000002,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,NKE,Bull Call Spread,25.96,205.0,2470.5355018691744,205.0,33.49,66.49,0.12663414634146342,44.99999999999999,7.000000000000001,-9.0,7.000000000000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,NKE,Bull Call Spread,35.72,293.0,2582.5355018691744,293.0,33.49,66.49,0.1219112627986348,59.0,7.000000000000001,-9.0,7.000000000000001,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,NKE,Bull Call Spread,33.76,279.0,2546.5355018691744,279.0,33.49,66.49,0.12100358422939067,54.0,7.000000000000001,-9.0,7.000000000000001,2.0,0.0,0.0,0.0,0.0,2.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,NKE,Bull Call Spread,30.06,249.0,2526.5355018691744,249.0,33.49,66.49,0.12072289156626506,51.0,7.000000000000001,-9.0,7.000000000000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,NKE,Bull Call Spread,60.11,498.0,5053.071003738349,498.0,33.49,66.49,0.12070281124497992,102.0,14.000000000000002,-18.0,14.000000000000002,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,NKE,Bull Call Spread,55.66,492.99999999999983,5008.071003738349,492.99999999999983,33.49,66.49,0.11290060851926981,97.00000000000001,14.000000000000002,-17.999999999999993,14.000000000000002,2.0000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,5.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,NKE,Bull Call Spread,36.64,325.0,2600.5355018691744,325.0,33.49,66.49,0.11273846153846154,61.00000000000001,7.000000000000001,-9.0,7.000000000000001,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,NKE,Bull Call Spread,33.6,304.0,2571.5355018691744,304.0,33.49,66.49,0.1105263157894737,58.00000000000001,7.000000000000001,-9.0,7.000000000000001,3.0,0.0,0.0,0.0,0.0,2.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,NKE,Bull Call Spread,35.22,327.0,2648.5355018691744,327.0,33.49,66.49,0.10770642201834862,64.99999999999999,8.000000000000002,-10.0,7.000000000000001,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,NKE,Bull Call Spread,50.92,478.0,5073.071003738349,478.0,33.49,66.49,0.10652719665271967,102.0,16.000000000000004,-20.0,14.000000000000002,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,NKE,Bull Call Spread,25.46,239.0,2536.5355018691744,239.0,33.49,66.49,0.10652719665271967,51.0,8.000000000000002,-10.0,7.000000000000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,NKE,Bull Call Spread,29.55,283.0,2592.5355018691744,283.0,33.49,66.49,0.10441696113074206,57.00000000000001,8.000000000000002,-10.0,7.000000000000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,NKE,Bull Call Spread,45.42,449.99999999999994,5001.071003738349,449.99999999999994,33.49,66.49,0.10093333333333335,92.00000000000001,17.000000000000004,-20.999999999999996,14.000000000000002,2.0000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,NKE,Bull Call Spread,33.39,345.0,2630.5355018691744,345.0,33.49,66.49,0.09678260869565218,65.0,7.000000000000001,-9.0,7.000000000000001,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,NKE,Bull Call Spread,30.86,330.0,2595.5355018691744,330.0,33.49,66.49,0.09351515151515151,62.0,7.000000000000001,-9.000000000000002,7.000000000000001,3.9999999999999996,0.0,0.0,0.0,0.0,0.0,3.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,NKE,Bull Call Spread,32.89,379.0,2696.5355018691744,379.0,33.49,66.49,0.08678100263852243,71.0,8.000000000000002,-10.0,7.000000000000001,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,NKE,Bull Call Spread,24.76,288.0,2537.5355018691744,288.0,33.49,66.49,0.08597222222222223,55.99999999999999,7.000000000000001,-9.000000000000002,7.000000000000001,3.9999999999999996,0.0,0.0,0.0,0.0,0.0,3.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,NKE,Bull Call Spread,22.36,264.0,2511.5355018691744,264.0,33.49,66.49,0.0846969696969697,50.000000000000014,7.000000000000001,-9.000000000000002,7.000000000000001,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,3.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,NKE,Bull Call Spread,25.6,312.0,2563.5355018691744,312.0,33.49,66.49,0.08205128205128205,57.00000000000001,7.000000000000001,-9.0,7.000000000000001,2.0,0.0,0.0,0.0,2.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,NKE,Bull Call Spread,35.68,443.0,4958.071003738349,443.0,33.49,66.49,0.08054176072234763,94.0,14.000000000000002,-17.999999999999993,14.000000000000002,2.0000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,NKE,Bull Call Spread,25.43,337.0,2588.5355018691744,337.0,33.49,66.49,0.075459940652819,60.00000000000001,7.000000000000001,-9.0,7.000000000000001,2.0,0.0,0.0,0.0,2.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,NKE,Bull Call Spread,28.31,383.0,2642.5355018691744,383.0,49.66,50.32,0.07391644908616188,67.00000000000001,7.000000000000001,-9.0,7.000000000000001,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,NKE,Bull Call Spread,25.27,362.0,2613.5355018691744,362.0,33.49,66.49,0.06980662983425415,64.00000000000001,7.000000000000001,-9.0,7.000000000000001,3.0,0.0,0.0,0.0,2.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,NKE,Bull Call Spread,21.6,316.00000000000006,2559.5355018691744,316.00000000000006,33.49,66.49,0.06835443037974683,57.00000000000001,7.000000000000001,-9.000000000000002,7.000000000000001,1.9999999999999998,0.0,0.0,0.0,0.0,3.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,NKE,Bull Call Spread,27.36,408.0,2667.5355018691744,408.0,49.66,50.32,0.06705882352941177,71.00000000000001,7.000000000000001,-9.000000000000002,7.000000000000001,3.9999999999999996,0.0,0.0,0.0,0.0,3.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,NKE,Bull Call Spread,22.43,340.0,2585.5355018691744,340.0,33.49,66.49,0.06597058823529411,61.999999999999986,4.999999999999999,-9.0,7.000000000000001,2.0,0.0,0.0,2.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,NKE,Bull Call Spread,24.36,370.0,2655.5355018691744,370.0,33.49,66.49,0.06583783783783784,70.0,7.000000000000001,-9.000000000000002,7.000000000000001,3.9999999999999996,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,NKE,Bull Call Spread,25.06,403.0,2672.5355018691744,403.0,33.49,66.49,0.06218362282878412,71.00000000000001,7.000000000000001,-9.0,7.000000000000001,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,NKE,Bull Call Spread,15.46,249.0,2526.5355018691744,249.0,33.49,66.49,0.06208835341365462,48.999999999999986,9.000000000000002,-11.000000000000002,7.000000000000001,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,NKE,Bull Call Spread,22.74,386.99999999999994,2638.5355018691744,386.99999999999994,33.49,66.49,0.058759689922480624,69.0,7.000000000000001,-8.999999999999996,7.000000000000001,5.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,NKE,Bull Call Spread,21.27,366.0,2609.5355018691744,366.0,33.49,66.49,0.05811475409836066,64.99999999999999,4.999999999999999,-9.0,7.000000000000001,2.0,0.0,0.0,2.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,NKE,Bull Call Spread,21.27,366.0,2609.5355018691744,366.0,33.49,66.49,0.05811475409836066,65.0,7.000000000000001,-9.000000000000002,7.000000000000001,3.9999999999999996,0.0,0.0,0.0,0.0,3.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,NKE,Bull Call Spread,24.56,437.0,2738.5355018691744,437.0,33.49,66.49,0.05620137299771167,77.0,8.000000000000002,-10.0,7.000000000000001,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,NKE,Bull Call Spread,23.98,437.0,2688.5355018691744,437.0,49.66,50.32,0.05487414187643021,75.0,4.999999999999999,-9.0,7.000000000000001,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,NKE,Bull Call Spread,21.1,391.0,2634.5355018691744,391.0,49.66,50.32,0.05396419437340154,68.0,4.999999999999999,-9.0,7.000000000000001,2.0,0.0,0.0,2.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,NKE,Bull Call Spread,23.35,438.0,2787.5355018691744,438.0,33.49,66.49,0.05331050228310503,82.0,9.000000000000002,-11.000000000000002,7.000000000000001,3.9999999999999996,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,NKE,Bull Call Spread,15.86,304.0,2571.5355018691744,304.0,33.49,66.49,0.052171052631578944,58.00000000000001,7.000000000000001,-9.000000000000002,7.000000000000001,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,NKE,Bull Call Spread,20.94,416.0,2659.5355018691744,416.0,49.66,50.32,0.05033653846153847,72.0,4.999999999999999,-9.0,7.000000000000001,3.0,0.0,0.0,2.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,NKE,Bull Call Spread,20.86,448.0,2727.5355018691744,448.0,33.49,66.49,0.0465625,79.0,7.000000000000001,-9.000000000000002,7.000000000000001,3.9999999999999996,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,NKE,Bull Call Spread,20.73,457.0,2718.5355018691744,457.0,49.66,50.32,0.04536105032822757,78.99999999999999,4.999999999999999,-9.0,7.000000000000001,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,NKE,Bull Call Spread,13.6,324.0,2551.5355018691744,324.0,33.49,66.49,0.04197530864197531,59.999999999999986,7.000000000000001,-8.999999999999996,7.000000000000001,5.0,0.0,0.0,0.0,0.0,0.0,4.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,NKE,Bull Call Spread,20.23,491.0,2784.5355018691744,491.0,33.49,66.49,0.041201629327902244,84.99999999999999,6.0,-10.0,7.000000000000001,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,NKE,Bull Call Spread,9.71,238.0,2487.5355018691744,238.0,33.49,66.49,0.0407983193277311,49.0,7.000000000000001,-9.000000000000002,7.000000000000001,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,NKE,Bull Call Spread,14.85,372.0,2703.5355018691744,372.0,33.49,66.49,0.039919354838709675,70.0,9.000000000000002,-11.000000000000002,7.000000000000001,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,NKE,Bull Call Spread,11.41,298.99999999999994,2526.5355018691744,298.99999999999994,33.49,66.49,0.03816053511705687,53.0,7.000000000000001,-8.999999999999996,7.000000000000001,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,4.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,NKE,Bull Call Spread,18.08,490.99999999999994,2734.5355018691744,490.99999999999994,49.66,50.32,0.03682281059063137,81.0,7.000000000000001,-8.999999999999996,7.000000000000001,5.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,NKE,Bull Call Spread,14.63,444.0,2681.5355018691744,444.0,49.66,50.32,0.032950450450450454,76.0,7.000000000000001,-8.999999999999996,7.000000000000001,6.000000000000001,0.0,0.0,0.0,0.0,0.0,5.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,NKE,Bull Call Spread,14.87,494.9999999999999,2730.5355018691744,494.9999999999999,49.66,50.32,0.030040404040404044,80.00000000000001,7.000000000000001,-9.000000000000002,7.000000000000001,3.9999999999999996,0.0,0.0,0.0,3.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,NKE,Bull Call Spread,12.99,447.0,2728.5355018691744,447.0,33.49,66.49,0.02906040268456376,81.0,7.000000000000001,-8.999999999999996,7.000000000000001,5.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,NKE,Bull Call Spread,8.71,306.0,2619.5355018691744,306.0,33.49,66.49,0.0284640522875817,61.0,9.000000000000002,-11.000000000000002,7.000000000000001,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,NKE,Bull Call Spread,9.44,352.99999999999994,2572.5355018691744,352.99999999999994,33.49,66.49,0.026742209631728048,60.00000000000001,7.000000000000001,-9.000000000000002,7.000000000000001,1.9999999999999998,0.0,0.0,0.0,3.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,NKE,Bull Call Spread,9.44,353.0,2572.5355018691744,353.0,33.49,66.49,0.026742209631728044,60.00000000000001,7.000000000000001,-8.999999999999996,7.000000000000001,2.0000000000000004,0.0,0.0,0.0,0.0,4.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,NKE,Bull Call Spread,10.6,444.0,2631.5355018691744,444.0,49.66,50.32,0.023873873873873873,70.0,6.0,-9.0,7.000000000000001,2.0,0.0,2.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,NKE,Bull Call Spread,9.11,402.99999999999994,2622.5355018691744,402.99999999999994,33.49,66.49,0.022605459057071963,66.00000000000001,7.000000000000001,-9.000000000000002,7.000000000000001,1.9999999999999998,0.0,0.0,0.0,3.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,NKE,Bull Call Spread,8.94,428.0,2647.5355018691744,428.0,49.66,50.32,0.020887850467289717,72.0,7.000000000000001,-8.999999999999996,7.000000000000001,5.0,0.0,0.0,0.0,0.0,4.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,NKE,Bull Call Spread,8.78,452.9999999999999,2672.5355018691744,452.9999999999999,49.66,50.32,0.01938189845474614,74.00000000000001,7.000000000000001,-9.000000000000002,7.000000000000001,3.9999999999999996,0.0,0.0,0.0,3.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,NKE,Bull Call Spread,5.27,382.0,2593.5355018691744,382.0,33.49,66.49,0.013795811518324607,65.99999999999997,3.9999999999999982,-9.000000000000002,7.000000000000001,1.9999999999999998,0.0,0.0,3.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,NKE,Bull Call Spread,5.44,474.0,2651.5355018691744,474.0,49.66,50.32,0.011476793248945148,74.0,4.999999999999999,-9.0,7.000000000000001,2.0,0.0,2.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,NKE,Bull Call Spread,2.44,360.0,2565.5355018691744,360.0,33.49,66.49,0.0067777777777777775,63.99999999999999,7.000000000000001,-8.999999999999996,7.000000000000001,6.000000000000001,0.0,0.0,0.0,0.0,0.0,5.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,NKE,Bull Call Spread,2.94,434.00000000000006,2641.5355018691744,434.00000000000006,49.66,50.32,0.006774193548387096,71.99999999999997,3.9999999999999982,-9.000000000000002,7.000000000000001,1.9999999999999998,0.0,0.0,3.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,NKE,Bull Call Spread,2.61,484.00000000000006,2691.5355018691744,484.00000000000006,49.66,50.32,0.005392561983471073,77.99999999999999,3.9999999999999982,-9.000000000000002,7.000000000000001,1.9999999999999998,0.0,0.0,3.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,NKE,Bull Call Spread,1.65,359.0,2616.5355018691744,359.0,33.49,66.49,0.004596100278551532,65.00000000000001,7.000000000000001,-8.999999999999996,7.000000000000001,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,NKE,Bull Call Spread,0.96,296.99999999999994,2578.5355018691744,296.99999999999994,33.49,66.49,0.0032323232323232328,55.00000000000001,10.000000000000004,-12.0,7.000000000000001,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,NKE,Bull Call Spread,0.46,333.9999999999999,2541.5355018691744,333.9999999999999,33.49,66.49,0.0013772455089820365,56.00000000000003,7.000000000000001,-8.999999999999996,7.000000000000001,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,5.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,NKE,Bull Call Spread,0.15,460.99999999999994,2814.5355018691744,460.99999999999994,33.49,66.49,0.0003253796095444686,83.0,10.000000000000004,-12.0,7.000000000000001,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
