,Underlying,Name,Expected PnL,Cost of Strategy,Max_Profit,Max_Loss,Prob of Profit,Prob of Loss,Exp_Pnl/Max_Loss,Strategy_Delta,Strategy_Gamma,Strategy_Theta,Strategy_Vega,Strategy_Rho,C_29.0,C_29.5,C_30.0,C_30.5,C_31.0,P_-1000000.0,P_29.5,P_30.0,P_30.5,P_31.0
7,T,Bull Put Ladder,-4.34,6.0,732.5063579144401,106.0,19.33,80.64,-0.040943396226415095,-17.999999999999993,20.0,-3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-1.0
6,T,Bull Put Ladder,-4.72,38.0,750.5063579144401,88.0,19.33,80.64,-0.053636363636363635,-27.0,19.0,-3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.0,0.0
4,T,Bull Put Ladder,-3.86,-53.0,53.0,47.0,49.52,50.46,-0.08212765957446808,20.000000000000007,1.0000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.0
8,T,Bull Put Ladder,-7.1,34.0,754.5063579144401,84.0,19.33,80.64,-0.08452380952380951,-28.999999999999993,20.0,-3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-1.0
2,T,Bull Put Ladder,-7.49,-72.0,72.0,78.0,49.52,50.46,-0.09602564102564103,29.000000000000004,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.0
1,T,Bull Put Ladder,-7.87,-40.0,40.0,60.0,49.52,50.46,-0.13116666666666668,19.999999999999996,-1.0000000000000009,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-1.0,0.0
3,T,Bull Put Ladder,-4.24,-21.0,21.0,29.0,49.52,50.46,-0.14620689655172414,10.999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-1.0,0.0
0,T,Bull Put Ladder,-6.63,-16.0,16.0,34.0,49.52,50.46,-0.195,8.999999999999996,-1.0000000000000009,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.0,0.0,0.0
5,T,Bull Put Ladder,-6.62,-25.0,25.0,25.0,33.37,66.6,-0.2648,9.000000000000007,1.0000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-1.0
5,T,Bear Call Ladder,5.5,-34.0,698.5063579144398,116.0,53.94,46.04,0.04741379310344827,7.000000000000006,21.0,-3.0,2.0,-1.0,-1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
4,T,Bear Call Ladder,4.27,-8.0,722.5063579144398,92.0,53.94,46.04,0.04641304347826086,17.00000000000001,21.0,-3.0,2.0,-1.0,-1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
8,T,Bear Call Ladder,4.63,1.4210854715202004e-14,714.5063579144398,100.00000000000001,20.2,79.77,0.046299999999999994,15.000000000000002,19.0,-3.0,2.0,-1.0,0.0,-1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
7,T,Bear Call Ladder,3.39,26.000000000000014,738.5063579144398,76.00000000000001,20.2,79.77,0.04460526315789473,25.000000000000007,19.0,-3.0,2.0,-1.0,0.0,-1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9,T,Bear Call Ladder,3.0,29.0,735.5063579144398,79.0,20.2,79.77,0.0379746835443038,24.0,18.0,-3.0,2.0,0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2,T,Bear Call Ladder,2.63,21.0,743.5063579144398,71.0,20.2,79.77,0.03704225352112676,26.000000000000007,20.0,-3.0,2.0,0.0,-1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3,T,Bear Call Ladder,3.64,11.0,753.5063579144398,100.55229695187157,20.2,79.77,0.03620006812715827,26.000000000000007,22.0,-3.0,2.0,-1.0,-1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6,T,Bear Call Ladder,2.77,45.000000000000014,769.5063579144398,84.55229695187158,33.37,66.6,0.03276078947419637,34.0,20.0,-3.0,2.0,-1.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,T,Bear Call Ladder,2.01,40.0,774.5063579144398,90.0,33.37,66.6,0.02233333333333333,35.0,21.0,-3.0,2.0,0.0,-1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,T,Bear Call Ladder,0.77,66.0,798.5063579144398,116.0,33.37,66.6,0.006637931034482758,45.00000000000001,21.0,-3.0,2.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,T,Long Straddle,10.05,171.0,743.5063579144398,136.55229695187137,39.54,60.44,0.07359817611520794,6.0,39.0,-6.0,4.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4,T,Long Straddle,9.77,185.0,803.5063579144401,145.44770304812843,44.72,55.25,0.06717190987036159,-33.0,37.0,-6.0,4.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3,T,Long Straddle,8.52,173.0,765.5063579144401,162.55229695187157,53.94,46.04,0.05241390100148876,-14.999999999999993,39.0,-6.0,4.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,T,Long Straddle,4.78,181.0,783.5063579144398,165.44770304812863,42.59,57.38,0.028891304695898384,24.0,37.0,-6.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,T,Long Straddle,4.39,156.0,858.5063579144398,156.0,49.52,50.46,0.02814102564102564,70.0,16.0,-3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8,T,Long Strangle,7.91,230.0,758.5063579144401,130.0,39.54,60.44,0.06084615384615385,-14.0,38.0,-6.0,4.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9,T,Long Strangle,9.15,204.0,784.5063579144401,154.0,44.72,55.25,0.059415584415584415,-24.0,38.0,-6.0,4.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
3,T,Long Strangle,5.41,293.0,721.5063579144398,93.0,39.54,60.44,0.05817204301075269,3.0,35.0,-6.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6,T,Long Strangle,6.28,259.0,729.5063579144401,109.0,39.54,60.44,0.05761467889908257,-5.0,37.0,-6.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,T,Long Strangle,7.55,234.0,780.5063579144398,134.0,42.59,57.38,0.05634328358208955,23.0,36.0,-6.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4,T,Long Strangle,8.42,200.0,764.5063579144398,150.0,52.71,47.27,0.056133333333333334,15.0,38.0,-6.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7,T,Long Strangle,7.29,199.0,739.5063579144401,138.55229695187157,39.54,60.44,0.05261551169037856,-4.999999999999993,39.0,-6.0,4.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5,T,Long Strangle,5.65,228.0,736.5063579144398,128.0,39.54,60.44,0.044140625,4.000000000000007,38.0,-6.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2,T,Long Strangle,4.78,262.0,752.5063579144398,112.0,39.54,60.44,0.042678571428571434,12.000000000000007,36.0,-6.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,T,Long Strangle,3.91,215.0,799.5063579144398,149.44770304812863,42.59,57.38,0.026162998294733314,32.0,35.0,-6.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,T,Short Straddle,-11.39,-149.0,149.0,865.5063579144398,50.46,49.52,-0.0131599264359488,-70.0,-16.0,3.0,-2.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0
1,T,Short Straddle,-17.78,-168.0,152.44770304812863,796.5063579144398,47.27,52.71,-0.02232248345958579,-24.0,-37.0,6.0,-4.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0
2,T,Short Straddle,-19.52,-162.0,151.55229695187157,776.5063579144401,46.04,53.94,-0.025138235896003863,14.999999999999993,-39.0,6.0,-4.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0
0,T,Short Strangle,-16.91,-202.0,136.44770304812863,812.5063579144398,57.38,42.59,-0.020812144834663177,-32.0,-35.0,6.0,-4.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0
1,T,Short Strangle,-17.54,-224.0,124.0,790.5063579144398,47.27,52.71,-0.022188309840132158,-23.0,-36.0,6.0,-4.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
4,T,Short Strangle,-18.42,-190.0,140.0,774.5063579144398,47.27,52.71,-0.023782890626747922,-15.0,-38.0,6.0,-4.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
7,T,Short Strangle,-19.14,-194.0,144.0,794.5063579144401,46.04,53.94,-0.024090430251863606,24.0,-38.0,6.0,-4.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0
2,T,Short Strangle,-18.78,-248.0,98.0,766.5063579144398,47.27,52.71,-0.024500775246141263,-12.000000000000007,-36.0,6.0,-4.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
3,T,Short Strangle,-18.4,-280.0,80.0,734.5063579144398,60.44,39.54,-0.025050838296682726,-3.0,-35.0,6.0,-4.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
6,T,Short Strangle,-19.27,-246.0,96.0,742.5063579144401,60.44,39.54,-0.025952639724359784,5.0,-37.0,6.0,-4.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
5,T,Short Strangle,-19.65,-214.0,114.0,750.5063579144398,60.44,39.54,-0.026182323164596247,-4.000000000000007,-38.0,6.0,-4.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
2,T,Long Iron Butterfly,-9.02,-119.99999999999999,104.44770304812862,718.5063579144401,47.27,52.71,-0.012553820715215026,10.000000000000004,-19.0,3.0,-2.0,-1.0,0.0,-1.0,0.0,0.0,1.0,1.0,-1.0,0.0,0.0,0.0
5,T,Long Iron Butterfly,-10.76,-114.0,103.55229695187157,824.5063579144401,66.24,33.74,-0.013050232902044616,49.0,-21.0,3.0,-2.0,1.0,0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,-1.0,0.0
1,T,Long Iron Butterfly,-9.65,-100.99999999999999,85.44770304812862,737.5063579144401,80.64,19.33,-0.013084632961387324,19.0,-18.0,3.0,-2.0,-1.0,0.0,-1.0,0.0,1.0,0.0,1.0,-1.0,0.0,0.0,0.0
0,T,Long Iron Butterfly,-10.88,-74.99999999999999,59.447703048128616,763.5063579144401,66.24,33.74,-0.014250045054921775,29.000000000000004,-18.0,3.0,-2.0,-1.0,0.0,-1.0,1.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0
4,T,Long Iron Butterfly,-11.29,-113.0,78.55229695187137,775.5063579144401,66.24,33.74,-0.014558230096735842,28.0,-21.0,3.0,-2.0,1.0,0.0,0.0,-1.0,0.0,1.0,1.0,0.0,-1.0,0.0,0.0
3,T,Long Iron Butterfly,-11.91,-94.0,59.55229695187137,794.5063579144401,66.24,33.74,-0.014990440141049924,37.0,-20.0,3.0,-2.0,1.0,0.0,0.0,-1.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0
8,T,Long Iron Butterfly,-11.25,-55.0,44.55229695187157,45.0,49.52,50.46,-0.25,11.0,-2.0000000000000018,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,1.0,0.0,1.0,0.0,-1.0,0.0
7,T,Long Iron Butterfly,-11.77,-54.0,19.55229695187137,46.0,50.46,49.52,-0.2558695652173913,-10.000000000000004,-2.0000000000000018,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,1.0,0.0,1.0,-1.0,0.0,0.0
9,T,Long Iron Butterfly,-7.61,-36.0,25.55229695187157,14.0,16.14,83.83,-0.5435714285714286,2.0000000000000018,-1.0000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,1.0,-1.0,0.0
6,T,Long Iron Butterfly,-12.4,-35.0,0.5522969518713694,15.0,16.72,83.25,-0.8266666666666667,-1.000000000000007,-1.0000000000000009,0.0,0.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,1.0,-1.0,0.0,0.0
3,T,Short Iron Butterfly,-2.08,108.0,780.5063579144401,73.55229695187137,33.74,66.24,-0.028279198423416186,-37.0,20.0,-3.0,2.0,-1.0,0.0,0.0,1.0,-1.0,0.0,-1.0,0.0,1.0,0.0,0.0
4,T,Short Iron Butterfly,-3.7,128.0,760.5063579144401,93.55229695187137,33.74,66.24,-0.039550071142598356,-28.0,21.0,-3.0,2.0,-1.0,0.0,0.0,1.0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0
5,T,Short Iron Butterfly,-5.23,130.0,808.5063579144401,119.55229695187157,33.74,66.24,-0.04374654551476709,-49.0,21.0,-3.0,2.0,-1.0,0.0,0.0,0.0,1.0,-1.0,-1.0,0.0,0.0,1.0,0.0
1,T,Short Iron Butterfly,-7.35,118.0,720.5063579144401,102.44770304812863,19.33,80.64,-0.0717439218383165,-19.0,18.0,-3.0,2.0,1.0,0.0,1.0,0.0,-1.0,0.0,-1.0,1.0,0.0,0.0,0.0
2,T,Short Iron Butterfly,-8.97,138.0,700.5063579144401,122.44770304812863,52.71,47.27,-0.07325576369917124,-10.000000000000004,19.0,-3.0,2.0,1.0,0.0,1.0,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0.0
0,T,Short Iron Butterfly,-9.11,95.0,743.5063579144401,79.44770304812863,19.33,80.64,-0.11466662534574791,-29.000000000000004,18.0,-3.0,2.0,1.0,0.0,1.0,-1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0
8,T,Short Iron Butterfly,-10.75,77.0,23.0,66.55229695187157,50.46,49.52,-0.1615271071376251,-11.0,2.0000000000000018,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,-1.0,0.0,-1.0,0.0,1.0,0.0
7,T,Short Iron Butterfly,-9.22,75.0,25.0,40.55229695187137,33.37,66.6,-0.22736073399103782,10.000000000000004,2.0000000000000018,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,-1.0,0.0,-1.0,1.0,0.0,0.0
9,T,Short Iron Butterfly,-11.38,55.0,-5.0,44.55229695187157,0.0,99.97,-0.25543015239581146,-2.0000000000000018,1.0000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,-1.0,1.0,0.0
6,T,Short Iron Butterfly,-7.6,55.0,-5.0,20.55229695187137,0.0,99.97,-0.3697883510440418,1.000000000000007,1.0000000000000009,0.0,0.0,-1.0,0.0,0.0,1.0,-1.0,0.0,0.0,-1.0,1.0,0.0,0.0
3,T,Long Call Condor,-12.88,55.0,34.55229695187157,55.0,32.87,67.11,-0.23418181818181819,7.9999999999999964,-4.000000000000001,0.0,0.0,1.0,1.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0
1,T,Long Call Condor,-13.01,3.000000000000014,46.999999999999986,53.000000000000014,16.72,83.25,-0.2454716981132075,-11.000000000000004,-3.0,0.0,0.0,0.0,1.0,-1.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2,T,Long Call Condor,-11.25,26.000000000000014,23.999999999999986,26.000000000000014,32.87,67.11,-0.43269230769230743,-1.0000000000000009,-3.0,0.0,0.0,0.0,1.0,-1.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0
4,T,Long Call Condor,-12.01,21.0,18.55229695187157,21.0,16.14,83.83,-0.5719047619047619,0.0,-2.0000000000000018,0.0,0.0,1.0,0.0,1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0
0,T,Long Call Condor,-13.63,22.000000000000014,27.999999999999986,22.000000000000014,16.72,83.25,-0.6195454545454542,-2.000000000000007,-1.9999999999999991,0.0,0.0,0.0,1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,T,Long Put Condor,-10.66,9.0,91.0,747.5063579144401,47.27,52.71,-0.01426074826940823,17.999999999999993,-20.0,3.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,-1.0,0.0,1.0
0,T,Long Put Condor,-11.28,-22.0,72.0,766.5063579144401,66.24,33.74,-0.014716120595126374,27.0,-19.0,3.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,-1.0,1.0,0.0
2,T,Long Put Condor,-11.89,-15.0,65.0,773.5063579144401,66.24,33.74,-0.015371560787242023,28.999999999999993,-20.0,3.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,-1.0,1.0
