,Underlying,Name,Expected PnL,Cost of Strategy,Max_Profit,Max_Loss,Prob of Profit,Prob of Loss,Exp_Pnl/Max_Loss,Strategy_Delta,Strategy_Gamma,Strategy_Theta,Strategy_Vega,Strategy_Rho,C_95.0,C_96.0,C_97.0,C_97.5,C_98.0,C_98.5,C_99.0,C_99.5,C_100.0,C_101.0,P_95.0,P_96.0,P_97.0,P_97.5,P_98.0,P_98.5,P_99.0,P_99.5,P_100.0,P_101.0
1244,NKE,Bear Call Ladder,81.8,-103.0,4354.071003738349,442.13344746679877,53.89,46.09,0.18501201496668632,16.999999999999993,12.0,-14.999999999999996,14.000000000000002,1.0000000000000002,0.0,-3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
405,NKE,Bear Call Ladder,165.03,-108.00000000000023,9010.142007476697,891.9999999999998,53.89,46.09,0.18501121076233187,64.00000000000003,28.000000000000004,-32.0,32.00000000000001,4.0,-4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2214,NKE,Bear Call Ladder,122.62,-127.0,6453.606505607523,663.2668949335975,70.59,29.39,0.18487278791786527,19.000000000000018,20.0,-22.000000000000004,21.000000000000004,1.0000000000000002,0.0,0.0,-4.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1108,NKE,Bear Call Ladder,181.34,-354.0,8656.142007476697,981.4003424003963,53.89,46.09,0.18477678493209254,22.00000000000002,26.0,-31.0,31.000000000000007,1.0000000000000009,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2127,NKE,Bear Call Ladder,77.96,-23.0,4374.071003738349,422.13344746679877,70.59,29.39,0.18468093553788256,21.000000000000018,14.000000000000002,-14.999999999999996,14.000000000000002,1.0000000000000002,0.0,0.0,-3.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1724,NKE,Bear Call Ladder,192.71,-301.0,8703.142007476697,1044.1334474667988,70.59,29.39,0.18456453096827719,26.99999999999998,28.000000000000004,-31.000000000000007,28.000000000000004,3.0,0.0,-5.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215,NKE,Bear Call Ladder,85.55,-181.0000000000001,4332.071003738349,464.13344746679866,53.89,46.09,0.18432198857230545,13.0,12.0,-15.0,16.000000000000004,0.9999999999999999,-2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1728,NKE,Bear Call Ladder,192.83,-202.0,8854.142007476697,1048.0,53.89,46.09,0.18399809160305344,43.99999999999997,29.000000000000004,-32.0,28.000000000000004,4.0,0.0,-5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2217,NKE,Bear Call Ladder,122.75,-28.0,6604.606505607523,667.1334474667988,70.59,29.39,0.18399617117999303,36.00000000000001,21.000000000000004,-23.000000000000004,21.000000000000004,1.9999999999999998,0.0,0.0,-4.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1046,NKE,Bear Call Ladder,219.05,-144.0,11171.677509345873,1191.4003424003963,53.89,46.09,0.1838592723237471,71.00000000000001,33.0,-40.0,38.00000000000001,2.0000000000000004,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1823,NKE,Bear Call Ladder,138.08,-194.0,6520.606505607523,751.1334474667988,70.59,29.39,0.18382885286985354,19.999999999999996,20.0,-23.0,21.000000000000004,6.938893903907228e-16,0.0,-3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2410,NKE,Bear Call Ladder,161.82,-100.0,8702.142007476697,880.5337898671951,70.59,29.39,0.18377488957511354,34.00000000000001,27.0,-31.000000000000007,28.000000000000004,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
947,NKE,Bear Call Ladder,266.23,-105.00000000000034,13558.213011215046,1449.8665525332008,53.89,46.09,0.18362379595200956,99.00000000000004,41.0,-49.0,46.00000000000001,2.0000000000000004,-4.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
584,NKE,Bear Call Ladder,182.73,-349.0000000000002,8751.142007476697,996.1334474667985,53.89,46.09,0.18343927760350648,32.00000000000003,27.0,-31.000000000000007,32.00000000000001,3.0,-4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1529,NKE,Bear Call Ladder,93.42,-90.0,4441.071003738349,510.0,53.89,46.09,0.1831764705882353,23.00000000000001,15.000000000000002,-16.0,14.000000000000002,2.0,0.0,-3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1121,NKE,Bear Call Ladder,220.79,-129.0,11206.677509345873,1206.4003424003963,53.89,46.09,0.1830155316109163,71.00000000000001,35.0,-41.99999999999999,38.00000000000001,2.0000000000000004,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
570,NKE,Bear Call Ladder,137.31,-293.0,6519.606505607523,752.1334474667988,53.89,46.09,0.18256068848216092,19.000000000000018,20.0,-23.0,24.000000000000004,2.0000000000000004,-3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
402,NKE,Bear Call Ladder,170.24,-262.00000000000034,8814.142007476697,933.1334474667984,53.89,46.09,0.18243907177709143,41.000000000000036,27.0,-31.000000000000007,32.00000000000001,3.0,-4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1984,NKE,Bear Call Ladder,138.49,-276.0,6402.606505607523,759.4003424003963,70.59,29.39,0.1823675764515006,6.000000000000005,20.0,-23.0,21.000000000000004,6.938893903907228e-16,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1931,NKE,Bear Call Ladder,176.2,-66.0,8918.142007476697,969.4003424003963,53.89,46.09,0.1817618503864972,55.00000000000001,27.0,-32.0,28.000000000000004,1.0000000000000002,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1141,NKE,Bear Call Ladder,267.25,-310.0000000000002,13263.213011215046,1470.5337898671949,53.89,46.09,0.1817367284189611,64.00000000000003,41.0,-49.0,46.00000000000001,2.0000000000000004,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
389,NKE,Bear Call Ladder,128.98,-235.0,6561.606505607523,710.1334474667988,53.89,46.09,0.1816278341206147,25.00000000000002,20.0,-23.0,24.000000000000004,2.0000000000000004,-3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221,NKE,Bear Call Ladder,132.01,-362.0,6388.606505607523,728.2668949335975,53.89,46.09,0.1812659629572157,6.0000000000000275,18.0,-22.0,24.000000000000004,1.0000000000000009,-3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2347,NKE,Bear Call Ladder,79.91,-49.0,4350.071003738349,441.26689493359754,70.59,29.39,0.18109221633774492,17.999999999999993,13.0,-15.0,14.000000000000002,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1374,NKE,Bear Call Ladder,80.93,-3.0000000000001137,4504.071003738349,446.9999999999999,53.89,46.09,0.18105145413870252,32.000000000000014,15.000000000000002,-16.0,14.000000000000002,2.0,0.0,-3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1839,NKE,Bear Call Ladder,183.21,-233.0,8735.142007476697,1012.1334474667988,70.59,29.39,0.18101368002267298,31.000000000000007,27.0,-31.000000000000007,28.000000000000004,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
560,NKE,Bear Call Ladder,91.88,-237.0000000000001,4288.071003738349,508.13344746679866,53.89,46.09,0.18081864214617246,6.000000000000005,13.0,-15.0,16.000000000000004,0.9999999999999999,-2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995,NKE,Bear Call Ladder,177.94,-51.0,8953.142007476697,984.4003424003963,53.89,46.09,0.1807597908449573,55.000000000000014,29.000000000000004,-34.0,28.000000000000004,1.0000000000000004,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
380,NKE,Bear Call Ladder,87.72,-208.0000000000001,4309.071003738349,487.13344746679866,53.89,46.09,0.1800738595474471,9.000000000000007,13.0,-15.0,16.000000000000004,0.9999999999999999,-2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,NKE,Bear Call Ladder,107.65,-47.0,6673.606505607523,598.1334474667988,53.89,46.09,0.17997655950510183,45.000000000000014,18.0,-23.0,24.000000000000004,2.0000000000000004,-3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005,NKE,Bear Call Ladder,183.82,-356.0,8558.142007476697,1024.533789867195,70.59,29.39,0.17941819178440918,9.999999999999986,27.0,-31.000000000000007,28.000000000000004,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1699,NKE,Bear Call Ladder,144.62,-383.0,6309.606505607523,807.2668949335975,70.59,29.39,0.17914769069267464,-5.000000000000004,20.0,-22.000000000000004,21.000000000000004,1.0000000000000002,0.0,-4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
567,NKE,Bear Call Ladder,138.34,-418.0,6344.606505607523,772.2668949335975,53.89,46.09,0.1791349608633619,-0.9999999999999787,19.0,-22.0,24.000000000000004,1.0000000000000009,-3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,NKE,Bear Call Ladder,77.05,-114.00000000000011,4365.071003738349,431.13344746679866,53.89,46.09,0.17871496737894263,19.000000000000007,12.0,-15.0,16.000000000000004,0.9999999999999999,-2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
386,NKE,Bear Call Ladder,134.18,-389.0,6365.606505607523,751.2668949335975,53.89,46.09,0.17860496836062478,2.000000000000024,19.0,-22.0,24.000000000000004,1.0000000000000009,-3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1703,NKE,Bear Call Ladder,144.75,-284.0,6460.606505607523,811.1334474667988,70.59,29.39,0.17845398984847669,11.99999999999999,21.000000000000004,-23.000000000000004,21.000000000000004,1.9999999999999998,0.0,-4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1526,NKE,Bear Call Ladder,94.46,-215.0,4266.071003738349,530.1334474667988,70.59,29.39,0.17818155117616086,3.0000000000000027,14.000000000000002,-14.999999999999996,14.000000000000002,1.0000000000000002,0.0,-3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
910,NKE,Bear Call Ladder,131.76,-14.000000000000114,6840.606505607523,740.8665525332011,53.89,46.09,0.17784579361759661,56.000000000000014,21.000000000000004,-25.0,23.000000000000004,0.9999999999999999,-2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1707,NKE,Bear Call Ladder,144.87,-185.0,6611.606505607523,815.0,53.89,46.09,0.17775460122699388,28.999999999999982,22.000000000000004,-24.0,21.000000000000004,3.0,0.0,-4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,NKE,Bear Call Ladder,123.51,-295.0,6421.606505607523,695.2668949335975,53.89,46.09,0.1776440110984948,12.000000000000032,18.0,-22.0,24.000000000000004,1.0000000000000009,-3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
921,NKE,Bear Call Ladder,178.22,-195.0,8897.142007476697,1005.0,53.89,46.09,0.17733333333333334,49.00000000000002,27.0,-32.0,31.000000000000007,1.0000000000000002,-3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1915,NKE,Bear Call Ladder,90.91,-177.0,4278.071003738349,513.2668949335975,70.59,29.39,0.17712032647607484,5.999999999999983,13.0,-15.0,14.000000000000002,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1710,NKE,Bear Call Ladder,145.0,-86.0,6762.606505607523,818.8665525332012,53.89,46.09,0.1770740294025148,45.999999999999986,23.000000000000004,-24.999999999999996,21.000000000000004,4.000000000000001,0.0,-4.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1263,NKE,Bear Call Ladder,115.76,-90.0,6616.606505607523,655.1334474667988,53.89,46.09,0.17669682481883442,35.999999999999964,18.0,-23.000000000000004,21.000000000000004,1.9999999999999998,0.0,-5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1371,NKE,Bear Call Ladder,86.13,-157.0,4308.071003738349,488.13344746679877,53.89,46.09,0.17644765063114892,9.000000000000007,14.000000000000002,-14.999999999999996,14.000000000000002,1.0000000000000002,0.0,-3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1112,NKE,Bear Call Ladder,178.84,-318.0,8720.142007476697,1017.4003424003963,53.89,46.09,0.17578134441949872,28.000000000000004,27.0,-32.0,31.000000000000007,1.0000000000000002,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1099,NKE,Bear Call Ladder,132.38,-137.0000000000001,6663.606505607523,753.2668949335974,53.89,46.09,0.17574116278091534,35.0,21.000000000000004,-25.0,23.000000000000004,0.9999999999999999,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
750,NKE,Bear Call Ladder,139.51,-444.0,6320.606505607523,796.2668949335975,53.89,46.09,0.17520507368529248,-3.9999999999999813,19.0,-22.0,24.000000000000004,1.0000000000000009,-3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1949,NKE,Bear Call Ladder,219.27,-127.0,11104.677509345873,1253.533789867195,53.89,46.09,0.17492149136500776,62.999999999999986,34.0,-40.0,35.0,1.0000000000000002,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
741,NKE,Bear Call Ladder,93.05,-263.0000000000001,4264.071003738349,532.1334474667987,53.89,46.09,0.17486215242240652,3.0000000000000027,13.0,-15.0,16.000000000000004,0.9999999999999999,-2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2466,NKE,Bear Call Ladder,101.96,-7.0,6533.606505607523,583.2668949335975,70.59,29.39,0.1748084811355661,34.999999999999986,15.999999999999998,-22.000000000000004,21.000000000000004,1.0000000000000002,0.0,0.0,0.0,-4.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
753,NKE,Bear Call Ladder,139.64,-345.0,6471.606505607523,800.1334474667988,53.89,46.09,0.1745208882869433,13.00000000000001,20.0,-23.0,24.000000000000004,2.0000000000000004,-3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
772,NKE,Bear Call Ladder,186.22,-427.0000000000002,8679.142007476697,1068.1334474667985,53.89,46.09,0.17434151176675738,23.00000000000002,27.0,-31.000000000000007,32.00000000000001,3.0,-4.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
745,NKE,Bear Call Ladder,93.18,-164.0000000000001,4415.071003738349,535.9999999999999,53.89,46.09,0.1738432835820896,20.000000000000007,14.000000000000002,-16.0,16.000000000000004,2.0,-2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
739,NKE,Bear Call Ladder,46.59,-82.00000000000006,2207.5355018691744,267.99999999999994,53.89,46.09,0.1738432835820896,10.000000000000004,7.000000000000001,-8.0,8.000000000000002,1.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
795,NKE,Bear Call Ladder,232.94,-410.0,11037.677509345873,1340.0,53.89,46.09,0.17383582089552238,50.00000000000002,35.0,-40.0,40.00000000000001,5.0,-5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
776,NKE,Bear Call Ladder,186.35,-328.0000000000002,8830.142007476697,1071.9999999999998,53.89,46.09,0.17383395522388062,40.000000000000014,28.000000000000004,-32.0,32.00000000000001,4.0,-4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
757,NKE,Bear Call Ladder,139.76,-246.0,6622.606505607523,804.0,53.89,46.09,0.17383084577114427,30.000000000000004,21.000000000000004,-24.0,24.000000000000004,3.0,-3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2432,NKE,Bear Call Ladder,199.15,-80.0,10957.677509345873,1145.6672373339939,70.59,29.39,0.1738288339844899,50.00000000000002,35.0,-40.0,35.0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2414,NKE,Bear Call Ladder,159.32,-64.0,8766.142007476697,916.5337898671951,70.59,29.39,0.1738288339844899,40.000000000000014,28.000000000000004,-32.0,28.000000000000004,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2399,NKE,Bear Call Ladder,119.49,-48.0,6574.606505607523,687.4003424003963,70.59,29.39,0.1738288339844899,30.000000000000004,21.000000000000004,-24.0,21.000000000000004,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2390,NKE,Bear Call Ladder,79.66,-32.0,4383.071003738349,458.26689493359754,70.59,29.39,0.1738288339844899,20.000000000000007,14.000000000000002,-16.0,14.000000000000002,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2386,NKE,Bear Call Ladder,39.83,-16.0,2191.5355018691744,229.13344746679877,70.59,29.39,0.1738288339844899,10.000000000000004,7.000000000000001,-8.0,7.000000000000001,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1041,NKE,Bear Call Ladder,176.84,-316.0,8718.142007476697,1019.4003424003963,53.89,46.09,0.17347453463042045,30.000000000000004,26.0,-31.0,31.000000000000007,1.0000000000000009,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
780,NKE,Bear Call Ladder,186.48,-229.00000000000023,8981.142007476697,1075.866552533201,53.89,46.09,0.17333004689189394,57.00000000000001,29.000000000000004,-32.99999999999999,32.00000000000001,5.0,-4.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
761,NKE,Bear Call Ladder,139.89,-147.0,6773.606505607523,807.8665525332012,53.89,46.09,0.17315978680061875,47.00000000000001,22.000000000000004,-24.999999999999996,24.000000000000004,4.000000000000001,-3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1811,NKE,Bear Call Ladder,45.13,-39.0,2214.5355018691744,261.0,53.89,46.09,0.17291187739463604,10.999999999999998,7.000000000000001,-8.0,7.000000000000001,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1827,NKE,Bear Call Ladder,135.38,-117.0,6643.606505607523,783.0,53.89,46.09,0.17289910600255426,33.00000000000001,21.000000000000004,-24.0,21.000000000000004,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1863,NKE,Bear Call Ladder,225.63,-195.0000000000001,11072.677509345873,1305.0,53.89,46.09,0.17289655172413793,55.00000000000001,35.0,-40.0,35.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1843,NKE,Bear Call Ladder,180.5,-156.0,8858.142007476697,1044.0,53.89,46.09,0.1728927203065134,43.99999999999999,28.000000000000004,-32.0,28.000000000000004,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1816,NKE,Bear Call Ladder,90.25,-78.0,4429.071003738349,522.0,53.89,46.09,0.1728927203065134,21.999999999999996,14.000000000000002,-16.0,14.000000000000002,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
747,NKE,Bear Call Ladder,93.3,-65.00000000000011,4566.071003738349,539.8665525332011,53.89,46.09,0.17282048602976227,37.00000000000001,15.000000000000002,-17.000000000000004,16.000000000000004,3.0,-2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1562,NKE,Bear Call Ladder,140.05,-189.0,6615.606505607523,811.0,53.89,46.09,0.17268803945745995,27.999999999999957,23.000000000000004,-24.0,21.000000000000004,3.0,0.0,-5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1030,NKE,Bear Call Ladder,130.38,-135.0000000000001,6661.606505607523,755.2668949335974,53.89,46.09,0.172627717267368,37.0,20.0,-24.0,23.000000000000004,0.9999999999999999,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
763,NKE,Bear Call Ladder,140.02,-48.0,6924.606505607523,811.7331050664025,53.89,46.09,0.17249512078055004,64.00000000000001,23.000000000000004,-25.999999999999996,24.000000000000004,5.000000000000001,-3.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1050,NKE,Bear Call Ladder,214.29,-89.0,11266.677509345873,1246.4003424003963,53.89,46.09,0.1719271029622046,81.0,34.0,-41.0,38.00000000000001,2.0000000000000004,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1260,NKE,Bear Call Ladder,123.13,-271.0,6397.606505607523,719.2668949335975,70.59,29.39,0.1711881929605106,8.999999999999964,18.0,-22.000000000000007,21.000000000000004,0.9999999999999996,0.0,-5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,NKE,Bear Call Ladder,181.32,-320.0,8622.142007476697,1060.533789867195,70.59,29.39,0.17097050724117496,15.999999999999993,28.000000000000004,-32.0,28.000000000000004,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
