,Underlying,Name,Expected PnL,Cost of Strategy,Max_Profit,Max_Loss,Prob of Profit,Prob of Loss,Exp_Pnl/Max_Loss,Strategy_Delta,Strategy_Gamma,Strategy_Theta,Strategy_Vega,Strategy_Rho,C_134.0,C_135.0,C_136.0,C_137.0,C_138.0,C_139.0,C_140.0,C_141.0,C_142.0,C_143.0,C_144.0,C_145.0,C_146.0,P_134.0,P_135.0,P_136.0,P_137.0,P_138.0,P_139.0,P_140.0,P_141.0,P_142.0,P_143.0,P_144.0,P_145.0,P_146.0
920,SWK,Bear Call Ladder,163.82,-30.000000000000455,15331.836883807977,2163.1493096741033,54.41,45.54,0.07573217404242931,32.999999999999986,9.0,-47.999999999999986,30.0,3.0000000000000004,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
915,SWK,Bear Call Ladder,108.41,-30.000000000000114,10197.891255871984,1432.0995397827355,54.41,45.54,0.07570004527509794,21.000000000000007,6.0,-32.0,20.000000000000004,2.0000000000000004,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
918,SWK,Bear Call Ladder,161.41,-60.000000000000455,15261.836883807977,2133.1493096741033,54.41,45.54,0.07566746465799892,29.999999999999982,9.0,-47.99999999999998,29.999999999999993,3.0000000000000013,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
726,SWK,Bear Call Ladder,225.67,-330.0000000000001,20265.782511743968,2994.1990795654715,54.41,45.54,0.07536906999275078,30.000000000000004,12.0,-64.99999999999999,40.0,4.000000000000001,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
396,SWK,Bear Call Ladder,119.67,-269.9999999999998,10137.891255871984,1592.099539782736,54.41,45.54,0.0751648983054983,13.999999999999984,6.0,-33.00000000000001,22.000000000000007,2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
762,SWK,Bear Call Ladder,213.62,-480.0000000000001,19915.782511743968,2844.1990795654715,54.41,45.54,0.07510726008414159,14.999999999999968,12.0,-64.99999999999999,40.0,4.000000000000001,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
438,SWK,Bear Call Ladder,112.43,-359.9999999999999,9927.891255871984,1502.099539782736,54.41,45.54,0.07484856830211259,4.999999999999999,6.0,-33.00000000000001,22.000000000000007,2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
537,SWK,Bear Call Ladder,146.31,-70.0,15271.836883807977,1961.0497698913678,54.41,45.54,0.07460799937173693,30.000000000000004,9.0,-51.0,31.999999999999996,3.0000000000000004,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
189,SWK,Bear Call Ladder,120.16,-119.99999999999977,10387.891255871984,1611.049769891368,54.41,45.54,0.07458490870092878,25.99999999999998,6.0,-35.0,22.000000000000007,2.0000000000000004,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
334,SWK,Bear Call Ladder,167.15,-480.0,14981.836883807977,2251.0497698913678,54.41,45.54,0.07425424450214017,8.000000000000007,11.0,-43.0,33.0,3.0000000000000004,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217,SWK,Bear Call Ladder,112.93,-209.9999999999999,10177.891255871984,1521.0497698913678,54.41,45.54,0.07424477636130564,16.999999999999993,6.0,-35.0,22.000000000000007,2.0000000000000004,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
714,SWK,Bear Call Ladder,167.96,-230.0,15231.836883807977,2263.1493096741037,54.41,45.54,0.07421516524872433,24.00000000000001,9.0,-48.99999999999999,30.0,3.0000000000000004,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
584,SWK,Bear Call Ladder,215.1,-30.0,20665.782511743968,2901.0497698913678,54.41,45.54,0.07414557386516488,50.99999999999998,12.0,-71.0,40.0,4.000000000000001,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
749,SWK,Bear Call Ladder,158.32,-350.0,14951.836883807977,2143.1493096741037,54.41,45.54,0.07387259454362272,12.0,9.0,-48.99999999999999,30.0,3.0000000000000004,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
579,SWK,Bear Call Ladder,159.31,-50.0,15451.836883807977,2181.0497698913678,54.41,45.54,0.07304280819228386,35.999999999999986,9.0,-52.99999999999999,30.0,3.0000000000000004,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
408,SWK,Bear Call Ladder,176.91,-370.0,15271.836883807977,2423.1493096741037,54.41,45.54,0.07300829515280391,24.000000000000014,9.0,-49.999999999999986,32.99999999999999,3.000000000000001,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
193,SWK,Bear Call Ladder,177.4,-220.0,15521.836883807977,2442.0995397827355,54.41,45.54,0.0726424116257696,36.00000000000001,9.0,-51.99999999999998,32.99999999999999,3.0000000000000013,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
477,SWK,Bear Call Ladder,130.78,-60.0,15161.836883807977,1802.0995397827357,54.41,45.54,0.07257090805082114,27.000000000000025,9.0,-48.00000000000001,29.999999999999993,4.000000000000001,0.0,-3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
453,SWK,Bear Call Ladder,164.86,-520.0,14921.836883807977,2273.1493096741037,54.41,45.54,0.07252493239154433,8.99999999999998,9.0,-49.999999999999986,32.99999999999999,3.000000000000001,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221,SWK,Bear Call Ladder,165.35,-370.0,15171.836883807977,2292.0995397827355,54.41,45.54,0.0721391009116791,20.999999999999975,9.0,-51.99999999999998,32.99999999999999,3.0000000000000013,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
541,SWK,Bear Call Ladder,188.02,-20.0,20455.782511743968,2611.0497698913678,54.41,45.54,0.07200935124565724,44.99999999999999,12.0,-69.00000000000001,43.0,4.000000000000001,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
704,SWK,Bear Call Ladder,110.25,-130.0,10197.891255871984,1532.0995397827357,54.41,45.54,0.07196007644231416,17.99999999999999,6.0,-33.00000000000001,20.000000000000004,2.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
345,SWK,Bear Call Ladder,216.93,-599.9999999999995,20035.782511743968,3031.049769891368,54.41,45.54,0.0715692636111926,13.00000000000001,15.0,-57.00000000000001,44.00000000000001,4.000000000000001,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
739,SWK,Bear Call Ladder,103.02,-220.0000000000001,9987.891255871984,1442.0995397827355,54.41,45.54,0.07143750979597485,9.000000000000002,6.0,-33.00000000000001,20.000000000000004,2.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
574,SWK,Bear Call Ladder,103.51,-70.00000000000011,10237.891255871984,1461.0497698913678,54.41,45.54,0.07084632031918817,20.999999999999996,6.0,-35.0,20.000000000000004,2.0000000000000004,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
658,SWK,Bear Call Ladder,153.02,-270.0,15071.836883807977,2161.0497698913678,54.41,45.54,0.07080817949310443,14.000000000000012,11.0,-43.0,30.0,3.0000000000000004,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,SWK,Bear Call Ladder,106.81,-9.999999999999773,10477.891255871984,1521.049769891368,54.41,45.54,0.07022123937971357,31.999999999999986,6.0,-36.00000000000001,23.000000000000004,2.0000000000000004,-2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,SWK,Bear Call Ladder,146.73,-40.0,15541.836883807977,2091.0497698913678,54.41,45.54,0.07017049623243676,41.99999999999999,9.0,-54.99999999999999,35.0,3.0000000000000004,-3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1036,SWK,Bear Call Ladder,145.35,-190.0,14891.836883807977,2072.0995397827355,71.37,28.58,0.07014624404348851,15.000000000000014,9.0,-43.00000000000001,30.0,2.0000000000000018,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
860,SWK,Bear Call Ladder,156.12,-430.0,14731.836883807977,2232.0995397827355,71.37,28.58,0.06994311732853821,3.0000000000000027,9.0,-43.00000000000001,30.0,2.0000000000000018,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
715,SWK,Bear Call Ladder,162.78,-160.0,15361.836883807977,2333.1493096741037,54.41,45.54,0.06976835958378388,30.00000000000002,9.0,-49.999999999999986,29.999999999999993,3.000000000000001,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,SWK,Bear Call Ladder,164.05,-110.0,15611.836883807977,2352.0995397827355,54.41,45.54,0.06974619790757383,42.000000000000014,9.0,-52.99999999999998,34.0,3.0000000000000013,-3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1038,SWK,Bear Call Ladder,145.84,-40.0,15141.836883807977,2091.0497698913678,71.37,28.58,0.06974487269500837,27.000000000000025,9.0,-45.00000000000001,30.000000000000004,2.0000000000000004,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,SWK,Bear Call Ladder,99.58,-99.99999999999989,10267.891255871984,1431.0497698913678,54.41,45.54,0.06958528074642659,23.0,6.0,-36.00000000000001,23.000000000000004,2.0000000000000004,-2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
862,SWK,Bear Call Ladder,156.62,-280.0,14981.836883807977,2251.0497698913678,71.37,28.58,0.06957642700523599,15.000000000000014,9.0,-45.00000000000001,30.000000000000004,2.0000000000000004,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
558,SWK,Bear Call Ladder,163.28,-10.0,15611.836883807977,2352.0995397827355,54.41,45.54,0.06941883080980589,42.000000000000014,9.0,-51.99999999999998,29.999999999999993,3.0000000000000013,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
864,SWK,Bear Call Ladder,157.11,-129.9999999999999,15231.836883807977,2270.0,54.41,45.54,0.0692114537444934,27.0,9.0,-47.0,30.000000000000004,2.0000000000000004,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
883,SWK,Bear Call Ladder,148.77,-10.000000000000455,15311.836883807977,2152.099539782735,54.41,45.54,0.06912784341518843,30.99999999999996,10.0,-45.999999999999986,29.999999999999993,3.0000000000000013,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
751,SWK,Bear Call Ladder,150.73,-310.0,15011.836883807977,2183.1493096741037,54.41,45.54,0.06904246050972147,14.999999999999986,9.0,-49.999999999999986,29.999999999999993,3.000000000000001,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,SWK,Bear Call Ladder,152.0,-260.0,15261.836883807977,2202.0995397827355,54.41,45.54,0.06902503599587359,26.99999999999998,9.0,-52.99999999999998,34.0,3.0000000000000013,-3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
372,SWK,Bear Call Ladder,169.33,-330.0,15331.836883807977,2463.1493096741037,54.41,45.54,0.06874532507426594,27.000000000000014,9.0,-50.99999999999998,32.99999999999999,3.000000000000001,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
577,SWK,Bear Call Ladder,151.23,-160.0,15261.836883807977,2202.0995397827355,54.41,45.54,0.06867536969510502,26.99999999999998,9.0,-51.99999999999998,29.999999999999993,3.0000000000000013,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360,SWK,Bear Call Ladder,112.08,-229.99999999999977,10197.891255871984,1632.099539782736,54.41,45.54,0.06867228209311303,16.999999999999982,6.0,-34.0,22.000000000000007,2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
273,SWK,Bear Call Ladder,222.4,-890.0,19825.782511743968,3241.0497698913678,54.41,45.54,0.06861974230264731,4.999999999999982,12.0,-66.00000000000001,45.00000000000001,3.0000000000000013,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
370,SWK,Bear Call Ladder,166.92,-360.0,15261.836883807977,2433.1493096741037,54.41,45.54,0.06860244841380378,24.0,9.0,-50.99999999999999,33.0,3.0000000000000004,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
381,SWK,Bear Call Ladder,221.75,-489.99999999999966,20325.782511743968,3234.199079565472,54.41,45.54,0.06856411573458027,31.000000000000007,12.0,-68.0,44.00000000000001,4.000000000000001,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
377,SWK,Bear Call Ladder,219.34,-519.9999999999995,20255.782511743968,3204.199079565472,54.41,45.54,0.0684539239146605,27.99999999999998,12.0,-68.0,44.00000000000001,4.000000000000001,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
359,SWK,Bear Call Ladder,109.67,-259.9999999999998,10127.891255871984,1602.099539782736,54.41,45.54,0.0684539239146605,13.99999999999999,6.0,-34.0,22.000000000000004,2.0000000000000004,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
388,SWK,Bear Call Ladder,274.17,-650.0,25319.728139679963,4005.2488494568397,54.41,45.54,0.0684526755527764,34.999999999999964,15.0,-84.99999999999999,55.00000000000001,5.000000000000002,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
367,SWK,Bear Call Ladder,164.5,-390.0000000000001,15191.836883807977,2403.1493096741037,54.41,45.54,0.06845184331152034,20.999999999999996,9.0,-51.0,33.00000000000001,3.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
357,SWK,Bear Call Ladder,54.83,-129.9999999999999,5063.945627935992,801.049769891368,54.41,45.54,0.06844768210524,6.999999999999995,3.0,-17.0,11.000000000000002,1.0000000000000002,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
275,SWK,Bear Call Ladder,222.89,-740.0,20075.782511743968,3260.0,54.41,45.54,0.06837116564417177,16.99999999999997,12.0,-68.0,45.00000000000001,3.0000000000000013,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
375,SWK,Bear Call Ladder,216.93,-549.9999999999995,20185.782511743968,3174.199079565472,54.41,45.54,0.06834164920421323,24.999999999999957,12.0,-68.0,44.00000000000001,4.000000000000001,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1160,SWK,Bear Call Ladder,180.75,-10.0,20145.782511743968,2645.2488494568393,71.37,28.58,0.06833005523737935,36.00000000000006,12.0,-57.00000000000001,40.0,3.0000000000000013,0.0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
364,SWK,Bear Call Ladder,162.09,-420.0,15121.836883807977,2373.1493096741037,54.41,45.54,0.06830164429150867,17.999999999999993,9.0,-50.99999999999999,33.0,3.0000000000000004,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166,SWK,Bear Call Ladder,185.68,-79.99999999999977,20615.782511743968,2720.0,54.41,45.54,0.06826470588235295,51.99999999999998,12.0,-72.00000000000001,48.00000000000001,4.000000000000001,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153,SWK,Bear Call Ladder,92.84,-39.999999999999886,10307.891255871984,1360.0,54.41,45.54,0.06826470588235295,25.99999999999999,6.0,-36.00000000000001,24.000000000000004,2.0000000000000004,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151,SWK,Bear Call Ladder,46.42,-19.999999999999943,5153.945627935992,680.0,54.41,45.54,0.06826470588235295,12.999999999999995,3.0,-18.000000000000004,12.000000000000002,1.0000000000000002,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171,SWK,Bear Call Ladder,232.1,-100.0,25769.728139679963,3400.0,54.41,45.54,0.06826470588235294,64.99999999999997,15.0,-90.00000000000001,60.00000000000001,5.000000000000002,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159,SWK,Bear Call Ladder,139.26,-60.000000000000114,15461.836883807977,2040.0,54.41,45.54,0.06826470588235294,38.99999999999999,9.0,-54.0,36.00000000000001,3.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
358,SWK,Bear Call Ladder,107.26,-289.9999999999999,10057.891255871984,1572.099539782736,54.41,45.54,0.06822723198228486,10.999999999999998,6.0,-34.0,22.000000000000007,2.0000000000000004,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
362,SWK,Bear Call Ladder,159.68,-450.0,15051.836883807977,2343.1493096741037,54.41,45.54,0.06814759919085525,14.999999999999991,9.0,-50.99999999999998,32.99999999999999,3.0000000000000013,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
664,SWK,Bear Call Ladder,198.09,-320.0,20155.782511743968,2911.0497698913678,54.41,45.54,0.06804761706543827,21.000000000000018,15.0,-57.00000000000001,40.0,4.000000000000001,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1175,SWK,Bear Call Ladder,171.11,-130.0,19865.782511743968,2525.2488494568393,71.37,28.58,0.06775965863198172,24.000000000000043,12.0,-57.00000000000001,40.0,3.0000000000000013,0.0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,SWK,Bear Call Ladder,152.38,-50.0,15651.836883807977,2312.0995397827355,54.41,45.54,0.06590546703465842,45.000000000000014,9.0,-52.99999999999998,32.99999999999999,3.0000000000000013,-3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,SWK,Bear Call Ladder,138.65,-150.0,15351.836883807977,2112.0995397827355,54.41,45.54,0.06564558032821809,32.999999999999964,9.0,-52.99999999999998,32.99999999999999,4.000000000000001,-3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
964,SWK,Bear Call Ladder,202.61,-560.0,19695.782511743968,3095.2488494568393,71.37,28.58,0.06545838795338037,6.0000000000000275,12.0,-57.00000000000001,40.0,3.0000000000000013,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
686,SWK,Bear Call Ladder,155.2,-120.0,15421.836883807977,2373.1493096741037,54.41,45.54,0.06539832928645904,33.00000000000002,9.0,-50.99999999999998,29.999999999999993,3.000000000000001,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
